N EXPEDIENTE,FECHA,AUX-FECHA,HORA,AUX-HORA,DATE,URI-DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,URI-CRUCE,DISTRITO,URI-DISTRITO,TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,AUX-TIPO VEHÍCULO,TIPO PERSONA,AUX-TIPO PERSONA,RANGO DE EDAD,SEXO,AUX-SEXO,LESIVIDAD,URI-PERSONA
2020S000225,05/01/2020,05012020,17:10,1710,2020-05-01T17:10:00Z,05012020-1710,17:00-17:59,CALL. NICOLASA GOMEZ,call-nicolasa-gomez,CALL. AQUILES,call-aquiles,,call-nicolasa-gomez%call-aquiles,SAN BLAS-CANILLEJAS,san-blas-canillejas,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,0-5,Hombre,hombre,7,hombre%0-5%pasajero%turismo%7
2020S000225,05/01/2020,05012020,17:10,1710,2020-05-01T17:10:00Z,05012020-1710,17:00-17:59,CALL. NICOLASA GOMEZ,call-nicolasa-gomez,CALL. AQUILES,call-aquiles,,call-nicolasa-gomez%call-aquiles,SAN BLAS-CANILLEJAS,san-blas-canillejas,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,7,hombre%21-24%conductor%turismo%7
2020S000271,05/01/2020,05012020,16:40,1640,2020-05-01T16:40:00Z,05012020-1640,16:00-16:59,AVDA. MONFORTE DE LEMOS,avda-monforte-de-lemos,CALL. GINZO DE LIMIA,call-ginzo-de-limia,,avda-monforte-de-lemos%call-ginzo-de-limia,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%turismo%14
2020S000271,05/01/2020,05012020,16:40,1640,2020-05-01T16:40:00Z,05012020-1640,16:00-16:59,AVDA. MONFORTE DE LEMOS,avda-monforte-de-lemos,CALL. GINZO DE LIMIA,call-ginzo-de-limia,,avda-monforte-de-lemos%call-ginzo-de-limia,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,14,hombre%40-44%conductor%turismo%14
2020S000271,05/01/2020,05012020,16:40,1640,2020-05-01T16:40:00Z,05012020-1640,16:00-16:59,AVDA. MONFORTE DE LEMOS,avda-monforte-de-lemos,CALL. GINZO DE LIMIA,call-ginzo-de-limia,,avda-monforte-de-lemos%call-ginzo-de-limia,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,21-24,Hombre,hombre,7,hombre%21-24%pasajero%turismo%7
2020S000222,05/01/2020,05012020,16:30,1630,2020-05-01T16:30:00Z,05012020-1630,16:00-16:59,AVDA. REAL DE PINTO,avda-real-de-pinto,CALL. VALLE DE TOBALINA,call-valle-de-tobalina,,avda-real-de-pinto%call-valle-de-tobalina,VILLAVERDE,villaverde,Otro,,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
2020S000326,05/01/2020,05012020,15:30,1530,2020-05-01T15:30:00Z,05012020-1530,15:00-15:59,CALL. CLARA CAMPOAMOR,call-clara-campoamor,,,13,call-clara-campoamor%13,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Bicicleta,bicicleta,Conductor,conductor,15-17,Hombre,hombre,6,hombre%15-17%conductor%bicicleta%6
2020S000326,05/01/2020,05012020,15:30,1530,2020-05-01T15:30:00Z,05012020-1530,15:00-15:59,CALL. CLARA CAMPOAMOR,call-clara-campoamor,,,13,call-clara-campoamor%13,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Hombre,hombre,14,hombre%MAYOR 74%conductor%turismo%14
2020S000230,05/01/2020,05012020,15:20,1520,2020-05-01T15:20:00Z,05012020-1520,15:00-15:59,AVDA. LOGROÑO CON M-40,avda-logroño-con-m-40,,,,avda-logroño-con-m-40,BARAJAS,barajas,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,14,hombre%55-59%conductor%turismo%14
2020S000230,05/01/2020,05012020,15:20,1520,2020-05-01T15:20:00Z,05012020-1520,15:00-15:59,AVDA. LOGROÑO CON M-40,avda-logroño-con-m-40,,,,avda-logroño-con-m-40,BARAJAS,barajas,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,45-49,Mujer,mujer,14,mujer%45-49%pasajero%turismo%14
2020S000230,05/01/2020,05012020,15:20,1520,2020-05-01T15:20:00Z,05012020-1520,15:00-15:59,AVDA. LOGROÑO CON M-40,avda-logroño-con-m-40,,,,avda-logroño-con-m-40,BARAJAS,barajas,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Hombre,hombre,14,hombre%18-20%pasajero%turismo%14
2020S000230,05/01/2020,05012020,15:20,1520,2020-05-01T15:20:00Z,05012020-1520,15:00-15:59,AVDA. LOGROÑO CON M-40,avda-logroño-con-m-40,,,,avda-logroño-con-m-40,BARAJAS,barajas,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,55-59,Hombre,hombre,14,hombre%55-59%pasajero%turismo%14
2020S000230,05/01/2020,05012020,15:20,1520,2020-05-01T15:20:00Z,05012020-1520,15:00-15:59,AVDA. LOGROÑO CON M-40,avda-logroño-con-m-40,,,,avda-logroño-con-m-40,BARAJAS,barajas,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,10-14,Hombre,hombre,14,hombre%10-14%pasajero%turismo%14
2020S000230,05/01/2020,05012020,15:20,1520,2020-05-01T15:20:00Z,05012020-1520,15:00-15:59,AVDA. LOGROÑO CON M-40,avda-logroño-con-m-40,,,,avda-logroño-con-m-40,BARAJAS,barajas,Colisión fronto-lateral,Despejado,Ciclomotor,ciclomotor,Conductor,conductor,40-44,Hombre,hombre,7,hombre%40-44%conductor%ciclomotor%7
2020S000300,05/01/2020,05012020,14:50,1450,2020-05-01T14:50:00Z,05012020-1450,14:00-14:59,AVDA. RAMON Y CAJAL,avda-ramon-y-cajal,CALL. GUSTAVO FERNANDEZ BALBUENA,call-gustavo-fernandez-balbuena,,avda-ramon-y-cajal%call-gustavo-fernandez-balbuena,CHAMARTÍN,chamartin,Alcance,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S000300,05/01/2020,05012020,14:50,1450,2020-05-01T14:50:00Z,05012020-1450,14:00-14:59,AVDA. RAMON Y CAJAL,avda-ramon-y-cajal,CALL. GUSTAVO FERNANDEZ BALBUENA,call-gustavo-fernandez-balbuena,,avda-ramon-y-cajal%call-gustavo-fernandez-balbuena,CHAMARTÍN,chamartin,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,7,hombre%35-39%conductor%turismo%7
2020S000221,05/01/2020,05012020,14:30,1430,2020-05-01T14:30:00Z,05012020-1430,14:00-14:59,"AVENIDA DE AMERICA, SALIDA 4 A","avenida-de-america,-salida-4-a",,,,"avenida-de-america,-salida-4-a",SALAMANCA,salamanca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,1,hombre%35-39%conductor%turismo%1
2020S000221,05/01/2020,05012020,14:30,1430,2020-05-01T14:30:00Z,05012020-1430,14:00-14:59,"AVENIDA DE AMERICA, SALIDA 4 A","avenida-de-america,-salida-4-a",,,,"avenida-de-america,-salida-4-a",SALAMANCA,salamanca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,14,hombre%25-29%conductor%turismo%14
2020S000284,05/01/2020,05012020,14:20,1420,2020-05-01T14:20:00Z,05012020-1420,14:00-14:59,"AUTOV. A-3, +00400E","autov-a-3,-+00400e",,,,"autov-a-3,-+00400e",MORATALAZ,moratalaz,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,,mujer%30-34%conductor%turismo
2020S000284,05/01/2020,05012020,14:20,1420,2020-05-01T14:20:00Z,05012020-1420,14:00-14:59,"AUTOV. A-3, +00400E","autov-a-3,-+00400e",,,,"autov-a-3,-+00400e",MORATALAZ,moratalaz,Colisión múltiple,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Hombre,hombre,,hombre%35-39%pasajero%turismo
2020S000284,05/01/2020,05012020,14:20,1420,2020-05-01T14:20:00Z,05012020-1420,14:00-14:59,"AUTOV. A-3, +00400E","autov-a-3,-+00400e",,,,"autov-a-3,-+00400e",MORATALAZ,moratalaz,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Mujer,mujer,,mujer%MAYOR 74%conductor%turismo
2020S000284,05/01/2020,05012020,14:20,1420,2020-05-01T14:20:00Z,05012020-1420,14:00-14:59,"AUTOV. A-3, +00400E","autov-a-3,-+00400e",,,,"autov-a-3,-+00400e",MORATALAZ,moratalaz,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,,hombre%55-59%conductor%turismo
2020S000219,05/01/2020,05012020,14:00,1400,2020-05-01T14:00:00Z,05012020-1400,14:00-14:59,CTRA. VILLAVERDE A VALLECAS,ctra-villaverde-a-vallecas,POLIG. ATALAYUELA,polig-atalayuela,,ctra-villaverde-a-vallecas%polig-atalayuela,VILLA DE VALLECAS,villa-de-vallecas,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,7,mujer%30-34%conductor%turismo%7
2020S000219,05/01/2020,05012020,14:00,1400,2020-05-01T14:00:00Z,05012020-1400,14:00-14:59,CTRA. VILLAVERDE A VALLECAS,ctra-villaverde-a-vallecas,POLIG. ATALAYUELA,polig-atalayuela,,ctra-villaverde-a-vallecas%polig-atalayuela,VILLA DE VALLECAS,villa-de-vallecas,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Hombre,hombre,7,hombre%35-39%pasajero%turismo%7
2020S000219,05/01/2020,05012020,14:00,1400,2020-05-01T14:00:00Z,05012020-1400,14:00-14:59,CTRA. VILLAVERDE A VALLECAS,ctra-villaverde-a-vallecas,POLIG. ATALAYUELA,polig-atalayuela,,ctra-villaverde-a-vallecas%polig-atalayuela,VILLA DE VALLECAS,villa-de-vallecas,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,14,mujer%50-54%conductor%turismo%14
2020S000224,05/01/2020,05012020,14:00,1400,2020-05-01T14:00:00Z,05012020-1400,14:00-14:59,"AUTOV. M-30, +00900E","autov-m-30,-+00900e",,,,"autov-m-30,-+00900e",MORATALAZ,moratalaz,Alcance,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,14,mujer%25-29%conductor%turismo%14
2020S000224,05/01/2020,05012020,14:00,1400,2020-05-01T14:00:00Z,05012020-1400,14:00-14:59,"AUTOV. M-30, +00900E","autov-m-30,-+00900e",,,,"autov-m-30,-+00900e",MORATALAZ,moratalaz,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Mujer,mujer,,mujer%30-34%pasajero%turismo
2020S000224,05/01/2020,05012020,14:00,1400,2020-05-01T14:00:00Z,05012020-1400,14:00-14:59,"AUTOV. M-30, +00900E","autov-m-30,-+00900e",,,,"autov-m-30,-+00900e",MORATALAZ,moratalaz,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,14,mujer%35-39%conductor%turismo%14
2020S000207,05/01/2020,05012020,11:45,1145,2020-05-01T11:45:00Z,05012020-1145,11:00-11:59,CALL. AVIADOR ZORITA,call-aviador-zorita,CALL. REINA MERCEDES,call-reina-mercedes,,call-aviador-zorita%call-reina-mercedes,TETUÁN,tetuan,Atropello a persona,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,14,mujer%35-39%conductor%turismo%14
2020S000207,05/01/2020,05012020,11:45,1145,2020-05-01T11:45:00Z,05012020-1145,11:00-11:59,CALL. AVIADOR ZORITA,call-aviador-zorita,CALL. REINA MERCEDES,call-reina-mercedes,,call-aviador-zorita%call-reina-mercedes,TETUÁN,tetuan,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,MAYOR 74,Mujer,mujer,2,mujer%MAYOR 74%peaton%turismo%2
2020S000210,05/01/2020,05012020,11:45,1145,2020-05-01T11:45:00Z,05012020-1145,11:00-11:59,AVDA. PESETA,avda-peseta,CALL. MORALES,call-morales,,avda-peseta%call-morales,CARABANCHEL,carabanchel,Alcance,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,7,mujer%25-29%conductor%turismo%7
2020S000210,05/01/2020,05012020,11:45,1145,2020-05-01T11:45:00Z,05012020-1145,11:00-11:59,AVDA. PESETA,avda-peseta,CALL. MORALES,call-morales,,avda-peseta%call-morales,CARABANCHEL,carabanchel,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,55-59,Mujer,mujer,14,mujer%55-59%pasajero%turismo%14
2020S000210,05/01/2020,05012020,11:45,1145,2020-05-01T11:45:00Z,05012020-1145,11:00-11:59,AVDA. PESETA,avda-peseta,CALL. MORALES,call-morales,,avda-peseta%call-morales,CARABANCHEL,carabanchel,Alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,14,hombre%40-44%conductor%turismo%14
2020S000210,05/01/2020,05012020,11:45,1145,2020-05-01T11:45:00Z,05012020-1145,11:00-11:59,AVDA. PESETA,avda-peseta,CALL. MORALES,call-morales,,avda-peseta%call-morales,CARABANCHEL,carabanchel,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Mujer,mujer,14,mujer%35-39%pasajero%turismo%14
2020S000211,05/01/2020,05012020,11:15,1115,2020-05-01T11:15:00Z,05012020-1115,11:00-11:59,CALL. PUERTO DE LUMBRERAS,call-puerto-de-lumbreras,CALL. SIERRA GORDA,call-sierra-gorda,,call-puerto-de-lumbreras%call-sierra-gorda,VILLA DE VALLECAS,villa-de-vallecas,Atropello a persona,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S000211,05/01/2020,05012020,11:15,1115,2020-05-01T11:15:00Z,05012020-1115,11:00-11:59,CALL. PUERTO DE LUMBRERAS,call-puerto-de-lumbreras,CALL. SIERRA GORDA,call-sierra-gorda,,call-puerto-de-lumbreras%call-sierra-gorda,VILLA DE VALLECAS,villa-de-vallecas,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,15-17,Hombre,hombre,14,hombre%15-17%peaton%turismo%14
2020S000211,05/01/2020,05012020,11:15,1115,2020-05-01T11:15:00Z,05012020-1115,11:00-11:59,CALL. PUERTO DE LUMBRERAS,call-puerto-de-lumbreras,CALL. SIERRA GORDA,call-sierra-gorda,,call-puerto-de-lumbreras%call-sierra-gorda,VILLA DE VALLECAS,villa-de-vallecas,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,35-39,Mujer,mujer,,mujer%35-39%peaton%turismo
2020S000223,05/01/2020,05012020,10:50,1050,2020-05-01T10:50:00Z,05012020-1050,10:00-10:59,ESTCN. ABROÑIGAL (CONTENEDORES),estcn-abroñigal-(contenedores),CALL. MENDEZ ALVARO,call-mendez-alvaro,,estcn-abroñigal-(contenedores)%call-mendez-alvaro,PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,,mujer%45-49%conductor%turismo
2020S000223,05/01/2020,05012020,10:50,1050,2020-05-01T10:50:00Z,05012020-1050,10:00-10:59,ESTCN. ABROÑIGAL (CONTENEDORES),estcn-abroñigal-(contenedores),CALL. MENDEZ ALVARO,call-mendez-alvaro,,estcn-abroñigal-(contenedores)%call-mendez-alvaro,PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,45-49,Hombre,hombre,,hombre%45-49%pasajero%turismo
2020S000223,05/01/2020,05012020,10:50,1050,2020-05-01T10:50:00Z,05012020-1050,10:00-10:59,ESTCN. ABROÑIGAL (CONTENEDORES),estcn-abroñigal-(contenedores),CALL. MENDEZ ALVARO,call-mendez-alvaro,,estcn-abroñigal-(contenedores)%call-mendez-alvaro,PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S000223,05/01/2020,05012020,10:50,1050,2020-05-01T10:50:00Z,05012020-1050,10:00-10:59,ESTCN. ABROÑIGAL (CONTENEDORES),estcn-abroñigal-(contenedores),CALL. MENDEZ ALVARO,call-mendez-alvaro,,estcn-abroñigal-(contenedores)%call-mendez-alvaro,PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Mujer,mujer,,mujer%35-39%pasajero%turismo
2020S000189,05/01/2020,05012020,6:55,0655,2020-05-01T06:55:00Z,05012020-0655,06:00-06:59,CALL. FRANCISCO SILVELA,call-francisco-silvela,,,104,call-francisco-silvela%104,CHAMARTÍN,chamartin,Alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,14,hombre%40-44%conductor%turismo%14
2020S000189,05/01/2020,05012020,6:55,0655,2020-05-01T06:55:00Z,05012020-0655,06:00-06:59,CALL. FRANCISCO SILVELA,call-francisco-silvela,,,104,call-francisco-silvela%104,CHAMARTÍN,chamartin,Alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
2020S000184,05/01/2020,05012020,6:45,0645,2020-05-01T06:45:00Z,05012020-0645,06:00-06:59,PASEO. CASTELLANA,paseo-castellana,CALL. MARIA DE MOLINA,call-maria-de-molina,,paseo-castellana%call-maria-de-molina,CHAMARTÍN,chamartin,Caída,Despejado,Ciclomotor,ciclomotor,Conductor,conductor,45-49,Hombre,hombre,4,hombre%45-49%conductor%ciclomotor%4
2020S000179,05/01/2020,05012020,4:35,0435,2020-05-01T04:35:00Z,05012020-0435,04:00-04:59,PASEO. SANTA MARIA DE LA CABEZA,paseo-santa-maria-de-la-cabeza,AUTOV. M-30,autov-m-30,,paseo-santa-maria-de-la-cabeza%autov-m-30,ARGANZUELA,arganzuela,Choque contra obstáculo fijo,Despejado,Furgoneta,furgoneta,Conductor,conductor,21-24,Hombre,hombre,14,hombre%21-24%conductor%furgoneta%14
2020S000179,05/01/2020,05012020,4:35,0435,2020-05-01T04:35:00Z,05012020-0435,04:00-04:59,PASEO. SANTA MARIA DE LA CABEZA,paseo-santa-maria-de-la-cabeza,AUTOV. M-30,autov-m-30,,paseo-santa-maria-de-la-cabeza%autov-m-30,ARGANZUELA,arganzuela,Choque contra obstáculo fijo,Despejado,Furgoneta,furgoneta,Pasajero,pasajero,25-29,Hombre,hombre,14,hombre%25-29%pasajero%furgoneta%14
2020S000201,05/01/2020,05012020,3:30,0330,2020-05-01T03:30:00Z,05012020-0330,03:00-03:59,M-30 CALZADA 1º PK 10.700,m-30-calzada-1º-pk-10700,,,,m-30-calzada-1º-pk-10700,ARGANZUELA,arganzuela,Alcance,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,,mujer%25-29%conductor%turismo
2020S000201,05/01/2020,05012020,3:30,0330,2020-05-01T03:30:00Z,05012020-0330,03:00-03:59,M-30 CALZADA 1º PK 10.700,m-30-calzada-1º-pk-10700,,,,m-30-calzada-1º-pk-10700,ARGANZUELA,arganzuela,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Hombre,hombre,,hombre%30-34%pasajero%turismo
2020S000201,05/01/2020,05012020,3:30,0330,2020-05-01T03:30:00Z,05012020-0330,03:00-03:59,M-30 CALZADA 1º PK 10.700,m-30-calzada-1º-pk-10700,,,,m-30-calzada-1º-pk-10700,ARGANZUELA,arganzuela,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,0-5,Mujer,mujer,,mujer%0-5%pasajero%turismo
2020S000201,05/01/2020,05012020,3:30,0330,2020-05-01T03:30:00Z,05012020-0330,03:00-03:59,M-30 CALZADA 1º PK 10.700,m-30-calzada-1º-pk-10700,,,,m-30-calzada-1º-pk-10700,ARGANZUELA,arganzuela,Alcance,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S000346,05/01/2020,05012020,3:20,0320,2020-05-01T03:20:00Z,05012020-0320,03:00-03:59,PLAZA. ELIPTICA,plaza-eliptica,CALL. ANTONIO DE LEYVA,call-antonio-de-leyva,,plaza-eliptica%call-antonio-de-leyva,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,7,hombre%35-39%conductor%turismo%7
2020S000346,05/01/2020,05012020,3:20,0320,2020-05-01T03:20:00Z,05012020-0320,03:00-03:59,PLAZA. ELIPTICA,plaza-eliptica,CALL. ANTONIO DE LEYVA,call-antonio-de-leyva,,plaza-eliptica%call-antonio-de-leyva,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,25-29,Hombre,hombre,14,hombre%25-29%pasajero%turismo%14
2020S000346,05/01/2020,05012020,3:20,0320,2020-05-01T03:20:00Z,05012020-0320,03:00-03:59,PLAZA. ELIPTICA,plaza-eliptica,CALL. ANTONIO DE LEYVA,call-antonio-de-leyva,,plaza-eliptica%call-antonio-de-leyva,CARABANCHEL,carabanchel,Colisión fronto-lateral,Despejado,,,Conductor,conductor,,,,,conductor
2020S000195,05/01/2020,05012020,1:30,0130,2020-05-01T01:30:00Z,05012020-0130,01:00-01:59,"AUTOV. A-3, +00400E","autov-a-3,-+00400e",,,,"autov-a-3,-+00400e",MORATALAZ,moratalaz,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S000270,05/01/2020,05012020,0:03,0003,2020-05-01T00:03:00Z,05012020-0003,00:00-00:59,CALL. TORRE DE DON MIGUEL,call-torre-de-don-miguel,CALL. GAMONAL,call-gamonal,,call-torre-de-don-miguel%call-gamonal,VILLA DE VALLECAS,villa-de-vallecas,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,55-59,Mujer,mujer,7,mujer%55-59%conductor%turismo%7
2020S000270,05/01/2020,05012020,0:03,0003,2020-05-01T00:03:00Z,05012020-0003,00:00-00:59,CALL. TORRE DE DON MIGUEL,call-torre-de-don-miguel,CALL. GAMONAL,call-gamonal,,call-torre-de-don-miguel%call-gamonal,VILLA DE VALLECAS,villa-de-vallecas,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,7,hombre%18-20%conductor%turismo%7
2020S000270,05/01/2020,05012020,0:03,0003,2020-05-01T00:03:00Z,05012020-0003,00:00-00:59,CALL. TORRE DE DON MIGUEL,call-torre-de-don-miguel,CALL. GAMONAL,call-gamonal,,call-torre-de-don-miguel%call-gamonal,VILLA DE VALLECAS,villa-de-vallecas,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Mujer,mujer,7,mujer%18-20%pasajero%turismo%7
2020S000280,06/01/2020,06012020,23:21,2321,2020-06-01T23:21:00Z,06012020-2321,23:00-23:59,CALL. ALBASANZ,call-albasanz,CALL. MIGUEL YUSTE,call-miguel-yuste,,call-albasanz%call-miguel-yuste,SAN BLAS-CANILLEJAS,san-blas-canillejas,Alcance,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,45-49,Hombre,hombre,,hombre%45-49%conductor%motocicleta->-125cc
2020S000280,06/01/2020,06012020,23:21,2321,2020-06-01T23:21:00Z,06012020-2321,23:00-23:59,CALL. ALBASANZ,call-albasanz,CALL. MIGUEL YUSTE,call-miguel-yuste,,call-albasanz%call-miguel-yuste,SAN BLAS-CANILLEJAS,san-blas-canillejas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S000279,06/01/2020,06012020,22:45,2245,2020-06-01T22:45:00Z,06012020-2245,22:00-22:59,CALL. BRAVO MURILLO,call-bravo-murillo,,,105,call-bravo-murillo%105,TETUÁN,tetuan,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,14,hombre%35-39%conductor%turismo%14
2020S000279,06/01/2020,06012020,22:45,2245,2020-06-01T22:45:00Z,06012020-2245,22:00-22:59,CALL. BRAVO MURILLO,call-bravo-murillo,,,105,call-bravo-murillo%105,TETUÁN,tetuan,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,7,mujer%40-44%pasajero%turismo%7
2020S000279,06/01/2020,06012020,22:45,2245,2020-06-01T22:45:00Z,06012020-2245,22:00-22:59,CALL. BRAVO MURILLO,call-bravo-murillo,,,105,call-bravo-murillo%105,TETUÁN,tetuan,Alcance,Despejado,Ciclomotor,ciclomotor,Conductor,conductor,21-24,Hombre,hombre,14,hombre%21-24%conductor%ciclomotor%14
2020S000336,06/01/2020,06012020,22:05,2205,2020-06-01T22:05:00Z,06012020-2205,22:00-22:59,CALL. LUIS PORTONES,call-luis-portones,,,4,call-luis-portones%4,TETUÁN,tetuan,Alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
2020S000336,06/01/2020,06012020,22:05,2205,2020-06-01T22:05:00Z,06012020-2205,22:00-22:59,CALL. LUIS PORTONES,call-luis-portones,,,4,call-luis-portones%4,TETUÁN,tetuan,Alcance,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S000314,06/01/2020,06012020,22:00,2200,2020-06-01T22:00:00Z,06012020-2200,22:00-22:59,CALL. SAGASTA,call-sagasta,,,15,call-sagasta%15,CHAMBERÍ,chamberi,Choque contra obstáculo fijo,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,60-64,Hombre,hombre,7,hombre%60-64%conductor%motocicleta->-125cc%7
2020S000994,06/01/2020,06012020,21:20,2120,2020-06-01T21:20:00Z,06012020-2120,21:00-21:59,PASEO. ERMITA DEL SANTO,paseo-ermita-del-santo,,,48,paseo-ermita-del-santo%48,LATINA,latina,Colisión frontal,Despejado,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S000994,06/01/2020,06012020,21:20,2120,2020-06-01T21:20:00Z,06012020-2120,21:00-21:59,PASEO. ERMITA DEL SANTO,paseo-ermita-del-santo,,,48,paseo-ermita-del-santo%48,LATINA,latina,Colisión frontal,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,,hombre%45-49%conductor%turismo
2020S000333,06/01/2020,06012020,21:10,2110,2020-06-01T21:10:00Z,06012020-2110,21:00-21:59,CALL. VELAZQUEZ,call-velazquez,CALL. JORGE JUAN,call-jorge-juan,,call-velazquez%call-jorge-juan,SALAMANCA,salamanca,Colisión lateral,,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
