N EXPEDIENTE,FECHA,HORA,DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,CRUCE LABEL,URI-CRUCE,DISTRITO,URI-DISTRITO-Wikidata,URI-DISTRITO,TIPO ACCIDENTE,URI-TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,URI-TIPO VEHÍCULO,TIPO PERSONA,URI-TIPO PERSONA,RANGO DE EDAD,SEXO,URI-SEXO,URI-PERSONA,LESIVIDAD,PERSONA LABEL
2020S002394,02/02/2020,19:46,2020-02-02T19:46:00Z,19:00-19:59,"AUTOV. M-30, +01000E P.K. 10,200","autov-m-30,-+01000e-pk-10,200",,,,"AUTOV.M-30,+01000EP.K.10,200","autov-m-30,-+01000e-pk-10,200",Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Alcance,alcance,Despejado,Turismo,turismo,Pasajero,pasajero,10-14,Hombre,hombre,hombre%10-14,,Hombre entre 10 y 14 años
2020S002394,02/02/2020,19:46,2020-02-02T19:46:00Z,19:00-19:59,"AUTOV. M-30, +01000E P.K. 10,200","autov-m-30,-+01000e-pk-10,200",,,,"AUTOV.M-30,+01000EP.K.10,200","autov-m-30,-+01000e-pk-10,200",Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54,,Hombre entre 50 y 54 años
2020S002421,02/02/2020,19:26,2020-02-02T19:26:00Z,19:00-19:59,CALL. LUIS MITJANS,call-luis-mitjans,CALL. AGUSTIN VIÑAMATA,call-agustin-viñamata,,CALL.LUISMITJANS-CALL.AGUSTINVIÑAMATA,call-luis-mitjans%call-agustin-viñamata,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Atropello a persona,atropello-a-persona,,Turismo,turismo,Conductor,conductor,60-64,Hombre,hombre,hombre%60-64%14,14,Hombre entre 60 y 64 años
2020S002421,02/02/2020,19:26,2020-02-02T19:26:00Z,19:00-19:59,CALL. LUIS MITJANS,call-luis-mitjans,CALL. AGUSTIN VIÑAMATA,call-agustin-viñamata,,CALL.LUISMITJANS-CALL.AGUSTINVIÑAMATA,call-luis-mitjans%call-agustin-viñamata,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Atropello a persona,atropello-a-persona,,Turismo,turismo,Peatón,peaton,30-34,Mujer,mujer,mujer%30-34%14,14,Mujer entre 30 y 34 años
2020S002427,02/02/2020,19:18,2020-02-02T19:18:00Z,19:00-19:59,CALL. CACEREÑOS,call-cacereños,,,6,CALL. CACEREÑOS  - 6,call-cacereños%6,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Otro,otro,Despejado,Turismo,turismo,Conductor,conductor,60-64,Mujer,mujer,mujer%60-64%14,14,Mujer entre 60 y 64 años
2020S002427,02/02/2020,19:18,2020-02-02T19:18:00Z,19:00-19:59,CALL. CACEREÑOS,call-cacereños,,,6,CALL. CACEREÑOS  - 6,call-cacereños%6,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Otro,otro,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S002490,02/02/2020,19:10,2020-02-02T19:10:00Z,19:00-19:59,CALL. EULOGIO PEDRERO,call-eulogio-pedrero,CALL. PEÑA NUEVA,call-peña-nueva,,CALL.EULOGIOPEDRERO-CALL.PEÑANUEVA,call-eulogio-pedrero%call-peña-nueva,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión fronto-lateral,colisión-fronto-lateral,Nublado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29,,Mujer entre 25 y 29 años
2020S002490,02/02/2020,19:10,2020-02-02T19:10:00Z,19:00-19:59,CALL. EULOGIO PEDRERO,call-eulogio-pedrero,CALL. PEÑA NUEVA,call-peña-nueva,,CALL.EULOGIOPEDRERO-CALL.PEÑANUEVA,call-eulogio-pedrero%call-peña-nueva,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión fronto-lateral,colisión-fronto-lateral,Nublado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54,,Hombre entre 50 y 54 años
2020S002442,02/02/2020,18:55,2020-02-02T18:55:00Z,18:00-18:59,AVDA. POBLADOS,avda-poblados,,,60,AVDA. POBLADOS  - 60,avda-poblados%60,Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión fronto-lateral,colisión-fronto-lateral,Se desconoce,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S002442,02/02/2020,18:55,2020-02-02T18:55:00Z,18:00-18:59,AVDA. POBLADOS,avda-poblados,,,60,AVDA. POBLADOS  - 60,avda-poblados%60,Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión fronto-lateral,colisión-fronto-lateral,Se desconoce,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S002442,02/02/2020,18:55,2020-02-02T18:55:00Z,18:00-18:59,AVDA. POBLADOS,avda-poblados,,,60,AVDA. POBLADOS  - 60,avda-poblados%60,Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión fronto-lateral,colisión-fronto-lateral,Se desconoce,Turismo,turismo,Pasajero,pasajero,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S002455,02/02/2020,18:50,2020-02-02T18:50:00Z,18:00-18:59,AVDA. JUAN DE HERRERA,avda-juan-de-herrera,,,2,AVDA. JUAN DE HERRERA  - 2,avda-juan-de-herrera%2,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S002455,02/02/2020,18:50,2020-02-02T18:50:00Z,18:00-18:59,AVDA. JUAN DE HERRERA,avda-juan-de-herrera,,,2,AVDA. JUAN DE HERRERA  - 2,avda-juan-de-herrera%2,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Alcance,alcance,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%7,7,Hombre entre 40 y 44 años
2020S002447,02/02/2020,18:35,2020-02-02T18:35:00Z,18:00-18:59,AVDA. CIUDAD DE BARCELONA,avda-ciudad-de-barcelona,CALL. CERRO NEGRO,call-cerro-negro,,AVDA.CIUDADDEBARCELONA-CALL.CERRONEGRO,avda-ciudad-de-barcelona%call-cerro-negro,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,mujer%50-54%14,14,Mujer entre 50 y 54 años
2020S002447,02/02/2020,18:35,2020-02-02T18:35:00Z,18:00-18:59,AVDA. CIUDAD DE BARCELONA,avda-ciudad-de-barcelona,CALL. CERRO NEGRO,call-cerro-negro,,AVDA.CIUDADDEBARCELONA-CALL.CERRONEGRO,avda-ciudad-de-barcelona%call-cerro-negro,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Peatón,peaton,10-14,Hombre,hombre,hombre%10-14%2,2,Hombre entre 10 y 14 años
2020S002509,02/02/2020,18:15,2020-02-02T18:15:00Z,18:00-18:59,CALL. ESTRECHO DE ORMUZ,call-estrecho-de-ormuz,CALL. MAR DE KARA,call-mar-de-kara,,CALL.ESTRECHODEORMUZ-CALL.MARDEKARA,call-estrecho-de-ormuz%call-mar-de-kara,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,65-69,Hombre,hombre,hombre%65-69%14,14,Hombre entre 65 y 69 años
2020S002509,02/02/2020,18:15,2020-02-02T18:15:00Z,18:00-18:59,CALL. ESTRECHO DE ORMUZ,call-estrecho-de-ormuz,CALL. MAR DE KARA,call-mar-de-kara,,CALL.ESTRECHODEORMUZ-CALL.MARDEKARA,call-estrecho-de-ormuz%call-mar-de-kara,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S002466,02/02/2020,18:00,2020-02-02T18:00:00Z,18:00-18:59,CALL. VALLE DE LA FUENFRIA,call-valle-de-la-fuenfria,CALL. COSTA BRAVA,call-costa-brava,,CALL.VALLEDELAFUENFRIA-CALL.COSTABRAVA,call-valle-de-la-fuenfria%call-costa-brava,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,hombre%18-20,,Hombre entre 18 y 20 años
2020S002466,02/02/2020,18:00,2020-02-02T18:00:00Z,18:00-18:59,CALL. VALLE DE LA FUENFRIA,call-valle-de-la-fuenfria,CALL. COSTA BRAVA,call-costa-brava,,CALL.VALLEDELAFUENFRIA-CALL.COSTABRAVA,call-valle-de-la-fuenfria%call-costa-brava,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Turismo,turismo,Conductor,conductor,,,,,,
2020S002466,02/02/2020,18:00,2020-02-02T18:00:00Z,18:00-18:59,CALL. VALLE DE LA FUENFRIA,call-valle-de-la-fuenfria,CALL. COSTA BRAVA,call-costa-brava,,CALL.VALLEDELAFUENFRIA-CALL.COSTABRAVA,call-valle-de-la-fuenfria%call-costa-brava,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S002439,02/02/2020,17:25,2020-02-02T17:25:00Z,17:00-17:59,CUSTA. SAN VICENTE,custa-san-vicente,,,1,CUSTA. SAN VICENTE  - 1,custa-san-vicente%1,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Colisión frontal,colisión-frontal,Despejado,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,mujer%50-54%14,14,Mujer entre 50 y 54 años
2020S002439,02/02/2020,17:25,2020-02-02T17:25:00Z,17:00-17:59,CUSTA. SAN VICENTE,custa-san-vicente,,,1,CUSTA. SAN VICENTE  - 1,custa-san-vicente%1,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Colisión frontal,colisión-frontal,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%1,1,Hombre entre 30 y 34 años
2020S002463,02/02/2020,16:45,2020-02-02T16:45:00Z,16:00-16:59,CALL. JOAQUIN COSTA,call-joaquin-costa,CALL. VELAZQUEZ,call-velazquez,,CALL.JOAQUINCOSTA-CALL.VELAZQUEZ,call-joaquin-costa%call-velazquez,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S002463,02/02/2020,16:45,2020-02-02T16:45:00Z,16:00-16:59,CALL. JOAQUIN COSTA,call-joaquin-costa,CALL. VELAZQUEZ,call-velazquez,,CALL.JOAQUINCOSTA-CALL.VELAZQUEZ,call-joaquin-costa%call-velazquez,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Hombre,hombre,hombre%18-20%14,14,Hombre entre 18 y 20 años
2020S002463,02/02/2020,16:45,2020-02-02T16:45:00Z,16:00-16:59,CALL. JOAQUIN COSTA,call-joaquin-costa,CALL. VELAZQUEZ,call-velazquez,,CALL.JOAQUINCOSTA-CALL.VELAZQUEZ,call-joaquin-costa%call-velazquez,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,18-20,Hombre,hombre,hombre%18-20%14,14,Hombre entre 18 y 20 años
2020S002463,02/02/2020,16:45,2020-02-02T16:45:00Z,16:00-16:59,CALL. JOAQUIN COSTA,call-joaquin-costa,CALL. VELAZQUEZ,call-velazquez,,CALL.JOAQUINCOSTA-CALL.VELAZQUEZ,call-joaquin-costa%call-velazquez,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,21-24,Hombre,hombre,hombre%21-24%14,14,Hombre entre 21 y 24 años
2020S002463,02/02/2020,16:45,2020-02-02T16:45:00Z,16:00-16:59,CALL. JOAQUIN COSTA,call-joaquin-costa,CALL. VELAZQUEZ,call-velazquez,,CALL.JOAQUINCOSTA-CALL.VELAZQUEZ,call-joaquin-costa%call-velazquez,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29%7,7,Mujer entre 25 y 29 años
2020S002470,02/02/2020,16:12,2020-02-02T16:12:00Z,16:00-16:59,CALL. VILLAAMIL,call-villaamil,,,225,CALL. VILLAAMIL  - 225,call-villaamil%225,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Alcance,alcance,Nublado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29,,Mujer entre 25 y 29 años
2020S002470,02/02/2020,16:12,2020-02-02T16:12:00Z,16:00-16:59,CALL. VILLAAMIL,call-villaamil,,,225,CALL. VILLAAMIL  - 225,call-villaamil%225,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Alcance,alcance,Nublado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S002477,02/02/2020,15:10,2020-02-02T15:10:00Z,15:00-15:59,AVDA. CENTRAL,avda-central,,,25,AVDA. CENTRAL  - 25,avda-central%25,Barajas,https://www.wikidata.org/wiki/Q807230,barajas,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,60-64,Mujer,mujer,mujer%60-64%14,14,Mujer entre 60 y 64 años
2020S002477,02/02/2020,15:10,2020-02-02T15:10:00Z,15:00-15:59,AVDA. CENTRAL,avda-central,,,25,AVDA. CENTRAL  - 25,avda-central%25,Barajas,https://www.wikidata.org/wiki/Q807230,barajas,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%7,7,Hombre entre 25 y 29 años
2020S002259,02/02/2020,14:35,2020-02-02T14:35:00Z,14:00-14:59,CALL. REAL MADRID,call-real-madrid,,,19,CALL. REAL MADRID  - 19,call-real-madrid%19,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Alcance,alcance,Despejado,Furgoneta,furgoneta,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S002259,02/02/2020,14:35,2020-02-02T14:35:00Z,14:00-14:59,CALL. REAL MADRID,call-real-madrid,,,19,CALL. REAL MADRID  - 19,call-real-madrid%19,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Alcance,alcance,Despejado,Furgoneta,furgoneta,Conductor,conductor,60-64,Hombre,hombre,hombre%60-64,,Hombre entre 60 y 64 años
2020S002657,02/02/2020,13:55,2020-02-02T13:55:00Z,13:00-13:59,GTA. MARQUES DE VADILLO,gta-marques-de-vadillo,,,1,GTA. MARQUES DE VADILLO  - 1,gta-marques-de-vadillo%1,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S002657,02/02/2020,13:55,2020-02-02T13:55:00Z,13:00-13:59,GTA. MARQUES DE VADILLO,gta-marques-de-vadillo,,,1,GTA. MARQUES DE VADILLO  - 1,gta-marques-de-vadillo%1,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Alcance,alcance,Despejado,Autobús articulado,autobus-articulado,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59,,Hombre entre 55 y 59 años
2020S002566,02/02/2020,13:35,2020-02-02T13:35:00Z,13:00-13:59,CALL. RODRIGUEZ JAEN,call-rodriguez-jaen,CALL. MATEO INURRIA,call-mateo-inurria,,CALL.RODRIGUEZJAEN-CALL.MATEOINURRIA,call-rodriguez-jaen%call-mateo-inurria,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Se desconoce,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S002566,02/02/2020,13:35,2020-02-02T13:35:00Z,13:00-13:59,CALL. RODRIGUEZ JAEN,call-rodriguez-jaen,CALL. MATEO INURRIA,call-mateo-inurria,,CALL.RODRIGUEZJAEN-CALL.MATEOINURRIA,call-rodriguez-jaen%call-mateo-inurria,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión fronto-lateral,colisión-fronto-lateral,Se desconoce,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S002558,02/02/2020,13:15,2020-02-02T13:15:00Z,13:00-13:59,PLAZA. PINAZO,plaza-pinazo,,,17,PLAZA. PINAZO  - 17,plaza-pinazo%17,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Vehículo articulado,vehiculo-articulado,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%14,14,Hombre entre 50 y 54 años
2020S002558,02/02/2020,13:15,2020-02-02T13:15:00Z,13:00-13:59,PLAZA. PINAZO,plaza-pinazo,,,17,PLAZA. PINAZO  - 17,plaza-pinazo%17,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,,,,,14,
2020S002383,02/02/2020,11:40,2020-02-02T11:40:00Z,11:00-11:59,CALL. CAMINO DE LOS VINATEROS,call-camino-de-los-vinateros,CALL. JOSE DEL PRADO Y PALACIO,call-jose-del-prado-y-palacio,,CALL.CAMINODELOSVINATEROS-CALL.JOSEDELPRADOYPALACIO,call-camino-de-los-vinateros%call-jose-del-prado-y-palacio,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Atropello a persona,atropello-a-persona,Despejado,VMU eléctrico,vmu-electrico,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%5,5,Hombre entre 25 y 29 años
2020S002383,02/02/2020,11:40,2020-02-02T11:40:00Z,11:00-11:59,CALL. CAMINO DE LOS VINATEROS,call-camino-de-los-vinateros,CALL. JOSE DEL PRADO Y PALACIO,call-jose-del-prado-y-palacio,,CALL.CAMINODELOSVINATEROS-CALL.JOSEDELPRADOYPALACIO,call-camino-de-los-vinateros%call-jose-del-prado-y-palacio,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Atropello a persona,atropello-a-persona,Despejado,VMU eléctrico,vmu-electrico,Peatón,peaton,60-64,Hombre,hombre,hombre%60-64%2,2,Hombre entre 60 y 64 años
2020S002655,02/02/2020,11:35,2020-02-02T11:35:00Z,11:00-11:59,AVDA. PICEAS,avda-piceas,,,26,AVDA. PICEAS  - 26,avda-piceas%26,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Colisión lateral,colisión-lateral,,Turismo,turismo,Conductor,conductor,,,,,,
2020S002655,02/02/2020,11:35,2020-02-02T11:35:00Z,11:00-11:59,AVDA. PICEAS,avda-piceas,,,26,AVDA. PICEAS  - 26,avda-piceas%26,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Colisión lateral,colisión-lateral,,Turismo,turismo,Conductor,conductor,,,,,,
2020S002655,02/02/2020,11:35,2020-02-02T11:35:00Z,11:00-11:59,AVDA. PICEAS,avda-piceas,,,26,AVDA. PICEAS  - 26,avda-piceas%26,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Colisión lateral,colisión-lateral,,Turismo,turismo,Conductor,conductor,,,,,,
2020S002395,02/02/2020,9:32,2020-02-02T09:32:00Z,09:00-09:59,"AUTOV. M-30, +00500I P.K. 4,900 BIFURCA. LAT-CENT","autov-m-30,-+00500i-pk-4,900-bifurca-lat-cent",,,,"AUTOV.M-30,+00500IP.K.4,900BIFURCA.LAT-CENT","autov-m-30,-+00500i-pk-4,900-bifurca-lat-cent",Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Mujer,mujer,mujer%MAYOR74%2,2,Mujer entre MAYOR 74 años
2020S002678,02/02/2020,7:55,2020-02-02T07:55:00Z,07:00-07:59,CALL. AGUSTIN DE FOXA,call-agustin-de-foxa,,,25,CALL. AGUSTIN DE FOXA  - 25,call-agustin-de-foxa%25,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29,,Mujer entre 25 y 29 años
2020S002678,02/02/2020,7:55,2020-02-02T07:55:00Z,07:00-07:59,CALL. AGUSTIN DE FOXA,call-agustin-de-foxa,,,25,CALL. AGUSTIN DE FOXA  - 25,call-agustin-de-foxa%25,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59,,Hombre entre 55 y 59 años
2020S002400,02/02/2020,7:50,2020-02-02T07:50:00Z,07:00-07:59,CALL. CAUNEDO,call-caunedo,,,7,CALL. CAUNEDO  - 7,call-caunedo%7,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión múltiple,colisión-múltiple,Nublado,Turismo,turismo,Conductor,conductor,,,,,,
2020S002400,02/02/2020,7:50,2020-02-02T07:50:00Z,07:00-07:59,CALL. CAUNEDO,call-caunedo,,,7,CALL. CAUNEDO  - 7,call-caunedo%7,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión múltiple,colisión-múltiple,Nublado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S002400,02/02/2020,7:50,2020-02-02T07:50:00Z,07:00-07:59,CALL. CAUNEDO,call-caunedo,,,7,CALL. CAUNEDO  - 7,call-caunedo%7,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión múltiple,colisión-múltiple,Nublado,Furgoneta,furgoneta,Conductor,conductor,,,,,,
2020S002413,02/02/2020,7:20,2020-02-02T07:20:00Z,07:00-07:59,AVDA. GREGORIO DEL AMO,avda-gregorio-del-amo,,,3,AVDA. GREGORIO DEL AMO  - 3,avda-gregorio-del-amo%3,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S002666,02/02/2020,6:45,2020-02-02T06:45:00Z,06:00-06:59,PASEO. CASTELLANA,paseo-castellana,CALL. JOAQUIN COSTA,call-joaquin-costa,,PASEO.CASTELLANA-CALL.JOAQUINCOSTA,paseo-castellana%call-joaquin-costa,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S002666,02/02/2020,6:45,2020-02-02T06:45:00Z,06:00-06:59,PASEO. CASTELLANA,paseo-castellana,CALL. JOAQUIN COSTA,call-joaquin-costa,,PASEO.CASTELLANA-CALL.JOAQUINCOSTA,paseo-castellana%call-joaquin-costa,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S002731,02/02/2020,6:10,2020-02-02T06:10:00Z,06:00-06:59,CTRA. BARRIO DE LA FORTUNA,ctra-barrio-de-la-fortuna,,,1,CTRA. BARRIO DE LA FORTUNA  - 1,ctra-barrio-de-la-fortuna%1,Latina,https://www.wikidata.org/wiki/Q794954,latina,Otro,otro,Lluvia débil,Turismo,turismo,Conductor,conductor,,,,,,
2020S002731,02/02/2020,6:10,2020-02-02T06:10:00Z,06:00-06:59,CTRA. BARRIO DE LA FORTUNA,ctra-barrio-de-la-fortuna,,,1,CTRA. BARRIO DE LA FORTUNA  - 1,ctra-barrio-de-la-fortuna%1,Latina,https://www.wikidata.org/wiki/Q794954,latina,Otro,otro,Lluvia débil,Furgoneta,furgoneta,Conductor,conductor,,,,,,
2020S002258,02/02/2020,5:40,2020-02-02T05:40:00Z,05:00-05:59,CALL. CONDE DE VISTAHERMOSA,call-conde-de-vistahermosa,,,48,CALL. CONDE DE VISTAHERMOSA  - 48,call-conde-de-vistahermosa%48,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S002258,02/02/2020,5:40,2020-02-02T05:40:00Z,05:00-05:59,CALL. CONDE DE VISTAHERMOSA,call-conde-de-vistahermosa,,,48,CALL. CONDE DE VISTAHERMOSA  - 48,call-conde-de-vistahermosa%48,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Furgoneta,furgoneta,Conductor,conductor,,,,,,
2020S002257,02/02/2020,5:05,2020-02-02T05:05:00Z,05:00-05:59,CALL. EMILIO FERRARI,call-emilio-ferrari,,,26,CALL. EMILIO FERRARI  - 26,call-emilio-ferrari%26,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S002257,02/02/2020,5:05,2020-02-02T05:05:00Z,05:00-05:59,CALL. EMILIO FERRARI,call-emilio-ferrari,,,26,CALL. EMILIO FERRARI  - 26,call-emilio-ferrari%26,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Pasajero,pasajero,25-29,Mujer,mujer,mujer%25-29,,Mujer entre 25 y 29 años
