ID,PROVINCE,MUNICIPALITY,STATION,STATION_LOCATION,MEASURED_COMPOUND,MEASUREMENT_TECHNIQUE,DATE,VALUE,IS_VALID
820592020826,Madrid Province,Madrid,8,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-26,5.0,true
820592020827,Madrid Province,Madrid,8,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-27,3.5,true
820592020828,Madrid Province,Madrid,8,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-28,3.5,true
820592020829,Madrid Province,Madrid,8,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-29,0.9,true
820592020830,Madrid Province,Madrid,8,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-30,0.5,true
820592020831,Madrid Province,Madrid,8,Escuelas Aguirre,toluene,Cromatografía de gases,2020-8-31,1.5,true
1120592020101,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-01,2.8,true
1120592020102,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-02,4.7,true
1120592020103,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-03,4.4,true
1120592020104,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-04,0.7,true
1120592020105,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-05,2.6,true
1120592020106,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-06,1.9,true
1120592020107,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-07,5.6,true
1120592020108,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-08,10.9,true
1120592020109,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-09,5.0,true
1120592020110,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-10,1.0,true
1120592020111,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-11,1.1,true
1120592020112,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-12,2.5,true
1120592020113,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-13,3.1,true
1120592020114,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-14,2.9,true
1120592020115,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-15,3.2,true
1120592020116,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-16,2.5,true
1120592020117,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-17,1.2,true
1120592020118,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-18,1.5,true
1120592020119,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-19,0.3,true
1120592020120,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-20,0.3,true
1120592020121,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-21,0.3,true
1120592020122,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-22,0.5,true
1120592020123,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-23,0.9,true
1120592020124,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-24,1.0,true
1120592020125,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-25,0.8,true
1120592020126,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-26,0.9,true
1120592020127,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-27,1.2,true
1120592020128,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-28,0.4,true
1120592020129,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-29,0.7,true
1120592020130,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-30,0.2,true
1120592020131,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-1-31,0.2,true
1120592020201,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-01,0.3,true
1120592020202,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-02,0.8,true
1120592020203,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-03,3.2,true
1120592020204,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-04,4.5,true
1120592020205,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-05,1.6,true
1120592020206,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-06,2.5,true
1120592020207,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-07,2.2,true
1120592020208,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-08,2.5,true
1120592020209,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-09,1.1,true
1120592020210,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-10,2.4,true
1120592020211,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-11,3.5,true
1120592020212,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-12,3.1,true
1120592020213,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-13,1.4,true
1120592020214,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-14,2.1,true
1120592020215,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-15,1.6,true
1120592020216,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-16,1.4,true
1120592020217,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-17,1.1,true
1120592020218,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-18,1.0,true
1120592020219,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-19,1.9,true
1120592020220,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-20,4.0,true
1120592020221,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-21,5.1,true
1120592020222,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-22,3.4,true
1120592020223,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-23,1.6,true
1120592020224,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-24,2.0,true
1120592020225,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-25,2.6,true
1120592020226,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-26,1.9,true
1120592020227,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-27,0.8,true
1120592020228,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-28,2.1,true
1120592020229,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-29,1.0,true
1120592020230,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-30,0,false
1120592020231,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-2-31,0,false
1120592020301,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-01,0.2,true
1120592020302,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-02,0.6,true
1120592020303,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-03,0.6,true
1120592020304,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-04,0.8,true
1120592020305,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-05,0.6,true
1120592020306,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-06,1.1,true
1120592020307,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-07,0.7,true
1120592020308,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-08,0.6,true
1120592020309,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-09,0.9,true
1120592020310,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-10,2.8,true
1120592020311,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-11,5.0,true
1120592020312,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-12,2.8,true
1120592020313,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-13,2.2,true
1120592020314,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-14,0.5,true
1120592020315,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-15,0.3,true
1120592020316,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-16,0.3,true
1120592020317,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-17,0.2,true
1120592020318,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-18,0.7,true
1120592020319,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-19,0.5,true
1120592020320,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-20,0.2,true
1120592020321,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-21,0.2,true
1120592020322,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-22,0.1,true
1120592020323,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-23,0.2,true
1120592020324,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-24,0.2,true
1120592020325,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-25,0.4,true
1120592020326,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-26,0.4,true
1120592020327,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-27,0.2,true
1120592020328,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-28,0.3,true
1120592020329,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-29,0.4,true
1120592020330,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-30,0.1,true
1120592020331,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-3-31,0.2,true
1120592020401,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-01,0.2,true
1120592020402,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-02,0.2,true
1120592020403,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-03,0.4,true
1120592020404,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-04,0.3,true
1120592020405,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-05,0.2,true
1120592020406,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-06,0.2,true
1120592020407,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-07,0.3,true
1120592020408,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-08,0.3,true
1120592020409,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-09,0.3,true
1120592020410,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-10,0.1,true
1120592020411,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-11,0.2,true
1120592020412,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-12,0.2,true
1120592020413,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-13,0.2,true
1120592020414,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-14,0.3,true
1120592020415,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-15,0.2,true
1120592020416,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-16,0.2,true
1120592020417,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-17,0.3,true
1120592020418,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-18,0.5,true
1120592020419,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-19,0.2,true
1120592020420,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-20,0.4,true
1120592020421,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-21,0.2,true
1120592020422,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-22,0.3,true
1120592020423,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-23,0.3,true
1120592020424,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-24,0.4,true
1120592020425,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-25,0.2,true
1120592020426,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-26,0.2,true
1120592020427,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-27,0.2,true
1120592020428,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-28,0.2,true
1120592020429,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-29,0.2,true
1120592020430,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-30,0.2,true
1120592020431,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-4-31,0,false
1120592020501,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-01,0.2,true
1120592020502,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-02,0.2,true
1120592020503,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-03,0.4,true
1120592020504,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-04,0.4,true
1120592020505,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-05,0.2,true
1120592020506,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-06,1.0,true
1120592020507,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-07,0.5,true
1120592020508,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-08,0.3,true
1120592020509,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-09,0.4,true
1120592020510,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-10,0.1,true
1120592020511,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-11,0.2,true
1120592020512,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-12,0.5,true
1120592020513,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-13,0.3,true
1120592020514,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-14,0.5,true
1120592020515,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-15,0.3,true
1120592020516,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-16,0.2,true
1120592020517,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-17,0.2,true
1120592020518,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-18,0.6,true
1120592020519,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-19,0.5,true
1120592020520,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-20,0.6,true
1120592020521,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-21,0.8,true
1120592020522,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-22,1.1,true
1120592020523,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-23,0.8,true
1120592020524,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-24,0.3,true
1120592020525,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-25,0.4,true
1120592020526,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-26,0.4,true
1120592020527,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-27,0.4,true
1120592020528,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-28,0.7,true
1120592020529,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-29,0.7,true
1120592020530,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-30,1.1,true
1120592020531,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-5-31,0.4,true
1120592020601,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-01,0.7,true
1120592020602,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-02,0.9,true
1120592020603,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-03,0.6,true
1120592020604,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-04,0.5,true
1120592020605,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-05,1.3,false
1120592020606,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-06,0.4,true
1120592020607,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-07,0.4,true
1120592020608,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-08,0.3,true
1120592020609,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-09,0.2,true
1120592020610,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-10,0.5,true
1120592020611,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-11,0.8,true
1120592020612,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-12,0.3,true
1120592020613,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-13,0.4,true
1120592020614,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-14,0.5,true
1120592020615,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-15,0.7,true
1120592020616,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-16,0.6,true
1120592020617,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-17,0.8,true
1120592020618,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-18,0.8,true
1120592020619,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-19,0.5,true
1120592020620,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-20,1.0,true
1120592020621,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-21,0.7,true
1120592020622,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-22,0.9,true
1120592020623,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-23,1.3,true
1120592020624,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-24,0.6,true
1120592020625,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-25,0.8,true
1120592020626,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-26,0.5,true
1120592020627,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-27,0.5,true
1120592020628,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-28,0.3,true
1120592020629,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-29,0.6,true
1120592020630,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-30,0.6,true
1120592020631,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-6-31,0,false
1120592020701,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-01,1.1,true
1120592020702,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-02,1.0,true
1120592020703,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-03,0.4,true
1120592020704,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-04,0.4,true
1120592020705,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-05,0.4,true
1120592020706,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-06,0.3,true
1120592020707,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-07,0.6,true
1120592020708,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-08,0.8,true
1120592020709,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-09,0.4,true
1120592020710,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-10,0.5,true
1120592020711,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-11,0.4,true
1120592020712,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-12,0.2,true
1120592020713,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-13,0.3,true
1120592020714,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-14,0.3,true
1120592020715,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-15,0.3,true
1120592020716,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-16,0.7,true
1120592020717,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-17,0.4,true
1120592020718,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-18,0.5,true
1120592020719,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-19,0.3,true
1120592020720,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-20,0.8,true
1120592020721,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-21,0.5,true
1120592020722,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-22,0.5,true
1120592020723,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-23,0.9,true
1120592020724,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-24,0.7,true
1120592020725,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-25,0.3,true
1120592020726,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-26,0.7,true
1120592020727,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-27,0.8,true
1120592020728,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-28,1.2,true
1120592020729,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-29,0.8,true
1120592020730,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-30,0.6,true
1120592020731,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-7-31,1.1,true
1120592020801,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-01,0.8,true
1120592020802,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-02,0.4,true
1120592020803,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-03,0.2,true
1120592020804,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-04,0.3,true
1120592020805,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-05,0.9,true
1120592020806,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-06,1.0,true
1120592020807,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-07,0.6,true
1120592020808,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-08,1.2,true
1120592020809,Madrid Province,Madrid,11,Av. Ramón y Cajal,toluene,Cromatografía de gases,2020-8-09,0.6,true
