ID,PROVINCIA,MUNICIPIO,ESTACION,LUGAR_ESTACION,COMPUESTO_MEDIDO,TECNICA_DE_MEDICION,FECHA,VALOR,VALIDEZ
84222020607,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-07,1.37,true
84222020608,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-08,1.43,true
84222020609,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-09,1.4,true
84222020610,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-10,1.39,true
84222020611,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-11,1.4,true
84222020612,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-12,1.38,true
84222020613,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-13,1.4,true
84222020614,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-14,1.43,true
84222020615,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-15,1.42,true
84222020616,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-16,1.4,true
84222020617,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-17,1.41,true
84222020618,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-18,1.44,true
84222020619,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-19,1.45,true
84222020620,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-20,1.52,true
84222020621,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-21,1.53,true
84222020622,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-22,1.5,true
84222020623,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-23,1.53,true
84222020624,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-24,1.49,true
84222020625,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-25,1.48,true
84222020626,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-26,1.47,true
84222020627,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-27,1.48,true
84222020628,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-28,1.49,true
84222020629,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-29,1.51,true
84222020630,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-30,1.51,true
84222020631,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-6-31,0,false
84222020701,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-01,1.48,true
84222020702,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-02,1.45,true
84222020703,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-03,1.43,true
84222020704,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-04,1.45,true
84222020705,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-05,1.47,true
84222020706,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-06,1.43,true
84222020707,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-07,1.46,true
84222020708,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-08,1.46,true
84222020709,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-09,1.42,true
84222020710,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-10,1.45,true
84222020711,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-11,1.47,true
84222020712,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-12,1.4,true
84222020713,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-13,1.42,true
84222020714,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-14,1.43,true
84222020715,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-15,1.43,true
84222020716,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-16,1.45,true
84222020717,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-17,1.44,true
84222020718,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-18,1.5,true
84222020719,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-19,1.53,true
84222020720,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-20,1.54,true
84222020721,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-21,1.48,true
84222020722,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-22,1.48,true
84222020723,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-23,1.6,true
84222020724,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-24,1.52,true
84222020725,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-25,1.5,true
84222020726,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-26,1.59,true
84222020727,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-27,1.57,true
84222020728,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-28,1.57,true
84222020729,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-29,1.57,true
84222020730,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-30,1.49,true
84222020731,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-7-31,1.65,true
84222020801,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-01,1.59,true
84222020802,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-02,1.5,true
84222020803,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-03,1.43,true
84222020804,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-04,1.47,true
84222020805,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-05,1.52,true
84222020806,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-06,1.58,true
84222020807,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-07,1.6,true
84222020808,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-08,1.6,true
84222020809,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-09,1.55,true
84222020810,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-10,1.62,true
84222020811,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-11,1.43,true
84222020812,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-12,1.4,true
84222020813,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-13,1.48,true
84222020814,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-14,1.5,true
84222020815,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-15,1.42,true
84222020816,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-16,1.44,true
84222020817,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-17,1.41,true
84222020818,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-18,1.45,true
84222020819,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-19,1.6,true
84222020820,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-20,1.64,true
84222020821,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-21,1.44,true
84222020822,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-22,1.4,true
84222020823,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-23,1.4,true
84222020824,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-24,1.42,true
84222020825,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-25,1.51,true
84222020826,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-26,1.55,true
84222020827,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-27,1.5,true
84222020828,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-28,1.42,true
84222020829,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-29,1.36,true
84222020830,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-30,1.35,true
84222020831,28,79,8,Escuelas Aguirre,Hidrocarburos totales,Ionización de llama,2020-8-31,1.38,true
84322020101,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-01,1.96,true
84322020102,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-02,1.63,true
84322020103,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-03,1.85,true
84322020104,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-04,1.4,true
84322020105,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-05,1.56,true
84322020106,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-06,1.57,true
84322020107,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-07,1.58,true
84322020108,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-08,1.74,true
84322020109,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-09,1.56,true
84322020110,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-10,1.41,true
84322020111,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-11,1.42,true
84322020112,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-12,1.68,true
84322020113,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-13,1.67,true
84322020114,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-14,1.69,true
84322020115,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-15,1.66,true
84322020116,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-16,1.49,true
84322020117,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-17,1.4,true
84322020118,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-18,1.7,true
84322020119,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-19,1.39,true
84322020120,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-20,1.39,true
84322020121,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-21,1.4,true
84322020122,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-22,1.39,true
84322020123,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-23,1.39,true
84322020124,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-24,1.48,true
84322020125,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-25,1.46,true
84322020126,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-26,1.42,true
84322020127,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-27,1.52,true
84322020128,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-28,1.38,true
84322020129,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-29,1.36,true
84322020130,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-30,1.37,true
84322020131,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-1-31,1.38,true
84322020201,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-01,1.36,true
84322020202,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-02,1.45,true
84322020203,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-03,1.57,true
84322020204,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-04,1.72,true
84322020205,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-05,1.41,true
84322020206,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-06,1.45,true
84322020207,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-07,1.47,true
84322020208,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-08,1.86,true
84322020209,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-09,1.47,true
84322020210,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-10,1.53,true
84322020211,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-11,1.63,true
84322020212,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-12,1.67,true
84322020213,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-13,1.45,true
84322020214,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-14,1.49,true
84322020215,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-15,1.53,true
84322020216,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-16,1.6,true
84322020217,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-17,1.44,true
84322020218,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-18,1.41,true
84322020219,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-19,1.43,true
84322020220,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-20,1.48,true
84322020221,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-21,1.47,true
84322020222,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-22,1.5,true
84322020223,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-23,1.48,true
84322020224,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-24,1.49,true
84322020225,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-25,1.82,true
84322020226,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-26,1.4,true
84322020227,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-27,1.4,true
84322020228,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-28,1.5,true
84322020229,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-29,1.51,true
84322020230,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-30,0,false
84322020231,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-2-31,0,false
84322020301,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-01,1.39,true
84322020302,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-02,1.39,true
84322020303,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-03,1.4,true
84322020304,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-04,1.38,true
84322020305,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-05,1.39,true
84322020306,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-06,1.41,true
84322020307,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-07,1.43,true
84322020308,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-08,1.48,true
84322020309,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-09,1.43,true
84322020310,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-10,1.75,true
84322020311,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-11,1.6,true
84322020312,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-12,1.5,true
84322020313,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-13,1.49,true
84322020314,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-14,1.43,true
84322020315,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-15,1.44,true
84322020316,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-16,1.42,true
84322020317,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-17,1.4,true
84322020318,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-18,1.53,true
84322020319,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-19,1.54,true
84322020320,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-20,1.38,true
84322020321,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-21,1.41,true
84322020322,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-22,1.39,true
84322020323,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-23,1.4,true
84322020324,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-24,1.43,true
84322020325,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-25,1.41,true
84322020326,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-26,1.43,true
84322020327,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-27,1.42,true
84322020328,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-28,1.44,true
84322020329,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-29,1.56,true
84322020330,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-30,1.42,true
84322020331,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-3-31,1.43,true
84322020401,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-01,1.42,true
84322020402,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-02,1.45,true
84322020403,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-03,1.44,true
84322020404,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-04,1.45,true
84322020405,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-05,1.48,true
84322020406,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-06,1.49,true
84322020407,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-07,1.46,true
84322020408,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-08,1.48,true
84322020409,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-09,1.46,true
84322020410,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-10,1.47,true
84322020411,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-11,1.43,true
84322020412,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-12,1.46,true
84322020413,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-13,1.42,true
84322020414,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-14,1.41,true
84322020415,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-15,1.41,true
84322020416,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-16,1.38,true
84322020417,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-17,1.26,true
84322020418,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-18,1.28,true
84322020419,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-19,1.27,true
84322020420,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-20,1.31,true
84322020421,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-21,1.25,true
84322020422,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-22,1.3,true
84322020423,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-23,1.3,true
84322020424,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-24,1.31,true
84322020425,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-25,1.28,true
84322020426,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-26,1.27,true
84322020427,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-27,1.26,true
84322020428,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-28,1.26,true
84322020429,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-29,1.27,true
84322020430,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-30,1.25,true
84322020431,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-4-31,0,false
84322020501,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-01,1.25,true
84322020502,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-02,1.26,true
84322020503,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-03,1.34,true
84322020504,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-04,1.27,true
84322020505,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-05,1.26,true
84322020506,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-06,1.31,true
84322020507,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-07,1.3,true
84322020508,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-08,1.28,true
84322020509,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-09,1.32,true
84322020510,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-10,1.26,true
84322020511,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-11,1.26,true
84322020512,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-12,1.31,true
84322020513,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-13,1.28,true
84322020514,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-14,1.29,true
84322020515,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-15,1.3,true
84322020516,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-16,1.3,true
84322020517,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-17,1.3,true
84322020518,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-18,1.31,true
84322020519,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-19,1.3,true
84322020520,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-20,1.3,true
84322020521,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-21,1.31,true
84322020522,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-22,1.35,true
84322020523,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-23,1.32,true
84322020524,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-24,1.29,true
84322020525,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-25,1.33,true
84322020526,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-26,1.3,true
84322020527,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-27,1.31,true
84322020528,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-28,1.32,true
84322020529,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-29,1.32,true
84322020530,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-30,1.34,true
84322020531,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-5-31,1.31,true
84322020601,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-01,1.33,true
84322020602,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-02,1.33,true
84322020603,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-03,1.31,true
84322020604,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-04,1.29,true
84322020605,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-05,1.32,true
84322020606,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-06,1.29,true
84322020607,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-07,1.28,true
84322020608,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-08,1.29,true
84322020609,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-09,1.3,true
84322020610,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-10,1.3,true
84322020611,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-11,1.3,true
84322020612,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-12,1.29,true
84322020613,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-13,1.3,true
84322020614,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-14,1.32,true
84322020615,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-15,1.31,true
84322020616,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-16,1.29,true
84322020617,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-17,1.29,true
84322020618,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-18,1.3,true
84322020619,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-19,1.31,true
84322020620,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-20,1.33,true
84322020621,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-21,1.32,true
84322020622,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-22,1.31,true
84322020623,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-23,1.32,true
84322020624,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-24,1.32,true
84322020625,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-25,1.32,true
84322020626,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-26,1.33,true
84322020627,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-27,1.32,true
84322020628,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-28,1.31,true
84322020629,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-29,1.31,true
84322020630,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-30,1.31,true
84322020631,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-6-31,0,false
84322020701,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-01,1.3,true
84322020702,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-02,1.29,true
84322020703,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-03,1.31,true
84322020704,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-04,1.32,true
84322020705,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-05,1.32,true
84322020706,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-06,1.3,true
84322020707,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-07,1.3,true
84322020708,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-08,1.32,true
84322020709,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-09,1.31,true
84322020710,28,79,8,Escuelas Aguirre,Metano,Ionización de llama,2020-7-10,1.32,true
