CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCION ;COORD, X;COORD, Y;SISTEMA DE COORDENADAS;ESTADO;OBSERVACIONES;FECHA DATOS;LONGITUD;LATITUD
FUE_03-08_0000000052;ZV;FUENCARRAL-EL PARDO;POL. 23-B V.V.V. (5ª FASE);C/CÁNDIDO MATEOS C/V C/CHANTADA;439128,1482;4480566,02;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.181.038;404.735.465
FUE_03-08_0000000053;ZV;FUENCARRAL-EL PARDO;POL. 24 V.V.V.;C/JUAN SÁNCHEZ C/V C/CÉSAR MANRIQUE;438929,6158;4480618,053;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.204.507;404.740.007
FUE_03-08_0000000054;ZV;FUENCARRAL-EL PARDO; C/ CESAR MANRIQUE, 15;CENTRO DE DÍA;438850,6469;4480697,894;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.213.899;404.747.141
FUE_03-08_0000000055;ZV;FUENCARRAL-EL PARDO;PARQUE CERRO PEÑABEL;;439280,6326;4480597,198;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.163.081;404.738.386
FUE_03-08_0000000056;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA ALCAZABA;;440063,1374;4480723,459;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.070.894;404.750.328
FUE_03-08_0000000057;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA ALCAZABA;;440189,1059;4480750,758;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.705.606;404.752.878
FUE_03-08_0000000060;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA ALCAZABA;;440358,0961;4480540,584;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.035.927;404.734.066
FUE_03-08_0000000062;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA ALCAZABA;CALLE RIBADAVIA 27;440030,5999;4480481,601;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.074.504;404.728.517
FUE_03-08_0000000063;ZV;FUENCARRAL-EL PARDO;SINESIO DELGADO;C/SINESIO DELGADO C/V C/FINISTERRE;440647,1752;4480732,832;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.002.007;404.751.592
FUE_03-08_0000000064;ZV;FUENCARRAL-EL PARDO;SINESIO DELGADO;C/SINESIO DELGADO C/V C/GINZO DE LIMIA;440500,3013;4480649,983;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.019.256;404.744.023
FUE_03-08_0000000065;ZV;FUENCARRAL-EL PARDO;SINESIO DELGADO;C/SINESIO DELGADO CON AVDA BETANZOS;439625,536;4480298,642;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.712.211;404.711.742
FUE_03-08_0000000066;ZV;FUENCARRAL-EL PARDO;CELANOVA - BETANZOS;C/ BECERREA;439547,3941;4480371,004;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.131.398;404.718.203
FUE_03-08_0000000068;ZV;FUENCARRAL-EL PARDO;PZAS. INTERIORES Bº EL PILAR A;;439937,0567;4480905,672;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.085.939;404.766.651
FUE_03-08_0000000069;ZV;FUENCARRAL-EL PARDO;PZAS. INTERIORES Bº EL PILAR A;;439911,0078;4481011,733;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.089.113;404.776.187
FUE_03-08_0000000070;ZV;FUENCARRAL-EL PARDO;PZA. - C/ MELCHOR FERNANDEZ ALMAGRO;C/MELCHOR FDEZ ALMAGRO C/V AVDA.BETANZOS;439741,3584;4480754,763;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.108.882;404.752.915
FUE_03-08_0000000071;ZV;FUENCARRAL-EL PARDO;CALLE FINISTERRE Nº 19;cerca de z. infantil;440469,2729;4481045,126;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.023.287;404.779.597
FUE_03-08_0000000072;ZV;FUENCARRAL-EL PARDO;POL. 10 V.V. VERTEDERO;;440871,0821;4481212,232;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.976.042;404.794.937
FUE_03-08_0000000073;ZV;FUENCARRAL-EL PARDO;POL. 10 V.V. VERTEDERO;C/ VILLA DE MARIN Nº 44;440914,4407;4481083,32;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.970.806;404.783.356
FUE_03-08_0000000074;ZV;FUENCARRAL-EL PARDO;POLIDEPORTIVO Bº DEL PILAR;;440961,1355;4481198,25;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.965.404;404.793.742
FUE_03-08_0000000075;ZV;FUENCARRAL-EL PARDO;POLIDEPORTIVO Bº DEL PILAR;AVENIDA MONFORTE DE LEMOS 15;441316,2731;4481148,796;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.923.463;404.789.539
FUE_03-08_0000000076;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 14;441035,0456;4481372,11;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.956.847;404.809.457
FUE_03-08_0000000077;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;ANTONIO LÓPEZ AGUADO 12;440678,065;4481412,225;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.998.999;404.812.817
FUE_03-08_0000000078;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 30;440789,1881;4481378,144;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.985.857;404.809.825
FUE_03-08_0000000081;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 14;441109,9845;4481292,459;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.947.933;404.802.335
FUE_03-08_0000000083;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;ANTONIO LÓPEZ AGUADO 12;440558,6585;4481393,997;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.013.069;404.811.089
FUE_03-08_0000000084;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;ANTONIO LÓPEZ AGUADO 12;440717,3135;4481499,865;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.994.451;40.482.074
FUE_03-08_0000000085;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;ANTONIO LÓPEZ AGUADO 12;440708,3591;4481443,985;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.995.455;404.815.699
FUE_03-08_0000000086;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 30;440805,0405;4481436,414;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.984.042;404.815.085
FUE_03-08_0000000087;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA SUPERMANZANA 7;C/SANGENJO Nº29 PARQUE SUPERMANZANA;440699,6964;4481923,738;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.996.925;404.858.911
FUE_03-08_0000000088;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA SUPERMANZANA 7;C/SANGENJO Nº 15;440499,1806;4481818,86;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.020.485;404.849.319
FUE_03-08_0000000090;ZV;FUENCARRAL-EL PARDO;POL. 26 V.V.V. S.ESTE;AVDA. DEL CARDENAL HERRERA ORIA C/V  C/VALENCIA DE DON JUAN;440556,43;4482243,491;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.014.129;404.887.613
FUE_03-08_0000000093;ZV;FUENCARRAL-EL PARDO;POL. ALMACENES E.D. 8-3;C/LEZAMA Nº9;441575,47;4482457,22;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.894.091;40.490.759
FUE_03-08_0000000094;ZV;FUENCARRAL-EL PARDO;POLG. INDUSTRIAL FUENCARRAL - MALMEA;C/ISLA DE JAVA Nº45;442040,6898;4482385,013;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.839.133;404.901.411
FUE_03-08_0000000097;ZV;FUENCARRAL-EL PARDO;PARQUE ARROYO FRESNO;AVDA.ARRROYOFRESNO C/V SENDA DEL INFANTE;438733,2897;4482607,487;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.229.588;404.919.077
FUE_03-08_0000000098;ZV;FUENCARRAL-EL PARDO;PARQUE ARROYO FRESNO;AVDA.DE VENTISQUERO DE LA CONDESA Nº46;439079,6153;4482889,264;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.188.995;404.944.715
FUE_03-08_0000000100;ZV;FUENCARRAL-EL PARDO;PARQUE NURIA;C/MORALZARZAL C/V C/LA MASÓ. PARQUE NURIA;439704,0957;4482897,736;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.115.316;404.945.935
FUE_03-08_0000000101;ZV;FUENCARRAL-EL PARDO;POLG.Z.N.CONSOL. Y N.CONSOL. (PIP);C/NURIA Nº38;440060,4104;4482644,57;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.073.032;404.923.387
FUE_03-08_0000000102;ZV;FUENCARRAL-EL PARDO;POLG.Z.N.CONSOL. Y N.CONSOL. (PIP);C/NURIA Nº46;439968,0472;4482780,982;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.708.406;404.935.608
FUE_03-08_0000000103;ZV;FUENCARRAL-EL PARDO;POBLADO A;C/MANRESA Nº 90 POSTERIOR;440951,7588;4482477,798;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.967.703;404.909.002
FUE_03-08_0000000104;ZV;FUENCARRAL-EL PARDO;HERRERA ORIA Y MANRESA (POLD. FUENCARRAL);C/OLESA DE MONSERRAT Nº2 ;441165,8228;4482509,035;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.942.474;404.911.968
FUE_03-08_0000000105;ZV;FUENCARRAL-EL PARDO;PZA. DE LOS MARTIRES;;441838,6314;4482906,489;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.863.453;404.948.246
FUE_03-08_0000000106;ZV;FUENCARRAL-EL PARDO;PZA. DE LAS ISLAS AZORES;;441713,8604;4482939,45;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.878.206;404.951.128
FUE_03-08_0000000108;ZV;FUENCARRAL-EL PARDO;LOS TRES OLIVOS;C/ALONSO QUIJANO Nº52;441319,0724;4483739,09;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.925.531;405.022.884
FUE_03-08_0000000109;ZV;FUENCARRAL-EL PARDO;PARQUE SANTA ANA 2ª FASE;C/SAN CUGAT DEL VALLÉS Nº6;441157,7767;4483167,189;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.944.034;404.971.251
FUE_03-08_0000000111;ZV;FUENCARRAL-EL PARDO;PARQUE SANTA ANA 2ª FASE;C/SAN CUGAT DEL VALLÉS Nº6;441138,3044;4483231,889;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.946.393;404.977.066
FUE_03-08_0000000112;ZV;FUENCARRAL-EL PARDO;MONTECARMELO PARC. 17.B;;441914,2219;4484238,004;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.855.754;405.068.247
FUE_03-08_0000000113;ZV;FUENCARRAL-EL PARDO;CALLE BADALONA 92;;441167,05;4482813,08;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.942.611;404.939.358
FUE_03-08_0000000114;ZV;FUENCARRAL-EL PARDO;POBLADO DIRIGIDO DE FUENCARRAL;C/MANRESA C/V C/BADALONA;441361,8784;4482588,883;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.919.415;404.919.299
FUE_03-08_0000000115;ZV;FUENCARRAL-EL PARDO;MARCOS ORUETA;;441864,8589;4481831,232;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.859.371;404.851.401
FUE_03-08_0000000117;ZV;FUENCARRAL-EL PARDO;PARQUE POL. 26 (C/ CARDENAL HERRERA ORIA);CALLE GINZO DE LIMIA FRENTE 53;439983,27;4481860,32;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.081.392;404.852.683
FUE_03-08_0000000118;ZV;FUENCARRAL-EL PARDO;COLONIA MINGORRUBIO 4ª FASE;C/ FORTALEZA CV C/ REGIMIENTO;433949,9118;4487148,057;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.798.726;405.324.431
FUE_03-08_0000000119;ZV;FUENCARRAL-EL PARDO;COLONIA MINGORRUBIO 4ª FASE;C/CAMPANA C/V C/ARMAS;433951,2102;4486943,155;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.798.359;405.305.974
FUE_03-08_0000000120;ZV;FUENCARRAL-EL PARDO;COLONIA MINGORRUBIO 1ª FASE;C/ ALMENAS;433767,8135;4487222,559;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.820.303;405.330.997
FUE_03-08_0000000121;ZV;FUENCARRAL-EL PARDO;COLONIA MINGORRUBIO 1ª FASE;C/ ESCUADRÓN;433778,9948;4487403,26;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.819.173;405.347.283
FUE_03-08_0000000122;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA VAGUADA;;439774,8268;4481260,556;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.105.414;404.798.503
FUE_03-08_0000000123;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA VAGUADA;;439724,8267;4481228,056;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.111.282;404.795.539
FUE_03-08_0000000124;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA VAGUADA;;439739,4261;4481168,956;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.109.503;404.790.226
FUE_03-08_0000000125;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA VAGUADA;;439690,9263;4481157,456;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.115.214;404.789.155
FUE_03-08_0000000126;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA VAGUADA;;439675,1269;4481213,257;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.117.131;40.479.417
FUE_03-08_0000000127;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA ALCAZABA;C/MELCHOR FDEZ. ALMAGOR Nº52 ;440217,9924;4480814,83;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.052.713;404.758.671
FUE_03-08_0000000128;ZV;FUENCARRAL-EL PARDO;PZAS. INTERIORES Bº EL PILAR A;;440065,6233;4481056,551;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.070.916;404.780.336
FUE_03-08_0000000129;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 14;440975,5979;4481315,258;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.963.807;404.804.293
FUE_03-08_0000000130;ZV;FUENCARRAL-EL PARDO;PZA. - C/ ISLA AROSA C/ FERMIN CABALLERO;C/ISLA DE AROSA  Nº20;439295,6311;4481446,963;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.162.125;404.814.946
FUE_03-08_0000000131;ZV;FUENCARRAL-EL PARDO;PARQUE DEL PUEBLO DE EL PARDO;AV DE LA GUARDIA;434241,9993;4485734,446;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.762.772;405.197.323
FUE_03-08_0000000132;ZV;FUENCARRAL-EL PARDO;BRUNETE, 2-6;;434321,9957;4485326,843;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.752.906;405.160.668
FUE_03-08_0000000133;ZV;FUENCARRAL-EL PARDO;SUPERMANZANA 6 Bº PILAR C/A. LOPEZ AGUADO;C/ANTONIO LÓPEZ AGUADO Nº22;440407,925;4481462,949;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.030.916;404.817.192
FUE_03-08_0000000134;VP;FUENCARRAL-EL PARDO;CL BRAILLE Nº:15;;441093,6345;4482994,549;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.951.444;404.955.654
FUE_03-08_0000000135;VP;FUENCARRAL-EL PARDO;CL SANTA ANA BAJA Nº:39;;441529,4332;4483131,344;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.900.145;404.968.285
FUE_03-08_0000000136;VP;FUENCARRAL-EL PARDO;CL SANTA ANA BAJA Nº:13;;441644,3319;4483057,742;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.886.519;404.961.735
FUE_03-08_0000000137;VP;FUENCARRAL-EL PARDO;CL SANDALIO LOPEZ Nº:1;CV PZA DOCTOR CORTÉS;441601,3289;4482688,54;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.891.253;404.928.446
FUE_03-08_0000000138;VP;FUENCARRAL-EL PARDO;AV MONFORTE DE LEMOS Nº:195;;438890,8276;4480795,564;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.209.253;404.755.969
FUE_03-08_0000000140;VP;FUENCARRAL-EL PARDO;CL ISLA DE YESO, DE LA Nº:8;;438610,7324;4481154,17;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.242.642;404.788.067
FUE_03-08_0000000141;VP;FUENCARRAL-EL PARDO;C/ ALGARROBO 34;CV C/ ARNEDILLO;440495,6435;4483644,56;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.022.617;405.013.782
FUE_03-08_0000000143;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 4;441425,3174;4481261,535;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.910.703;404.799.772
FUE_03-08_0000000144;ZV;FUENCARRAL-EL PARDO;PARQUE DEL NORTE;CALLE ARZOBISPO MORCILLO Nº 4;441310,8184;4481293,837;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.692.424;404.802.601
FUE_03-08_0000000145;VP;FUENCARRAL-EL PARDO;C/ ALGARROBO Nº 14;;440472,6432;4483588,46;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.025.278;405.008.712
FUE_03-08_0000000146;VP;FUENCARRAL-EL PARDO;Calle Sierra de atapuerca;cv Paseo san millán de la Cogolla;443553,3326;4484153,621;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.666.223;405.061.777
FUE_03-08_0000000147;ZV;FUENCARRAL-EL PARDO;CALLE MARÍA DE MAEZTU 148;ARROYOFRESNO;438842,2236;4483134,836;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.217.245;404.966.663
FUE_03-08_0000000148;ZV;FUENCARRAL-EL PARDO;CALLE MARÍA DE MAEZTU 118;ARROYOFRESNO;438722,3671;4482907,294;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.231.167;404.946.076
FUE_03-08_0000000149;ZV;FUENCARRAL-EL PARDO;CALLE MARÍA DE MAEZTU 110;"C/V CALLE SENDA DEL INFANTE
ARROYOFRESNO";438584,7835;4482766,8;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.247.266;404.933.319
FUE_03-08_0000000150;ZV;FUENCARRAL-EL PARDO;C/JOAQUÍN LORENZO FRENTE AL Nº 32;EN EL PARQUE DE ENFRENTE;438289,81;4480391,65;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.279.759;404.719.139
FUE_03-08_0000000151;ZV;FUENCARRAL-EL PARDO;CALLE SANTO DOMINGO DE LA CALZADA;C/V CARRETERA DE FUENCARRAL A HORTALEZA A.V.C. LAS TABLAS;442326,7282;4484307,871;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.807.133;405.074.829
FUE_03-08_0000000152;ZV;FUENCARRAL-EL PARDO;PARQUE DE LA ALCAZABA;CALLE RIBADAVIA 45;440099,6436;4480526,667;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.066.402;404.732.627
FUE_03-08_0000000153;ZV;FUENCARRAL-EL PARDO; CALLE FERMÍN CABALLERO, 84 ;CV CALLE SANTIAGO DE COMPOSTELA;439182,94;4481256,07;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.175.236;404.797.668
FUE_03-08_0000000154;VP;FUENCARRAL-EL PARDO;CALLE MONFORTE DE LEMOS 34;JUNTO CC LA VAGUADA;439950,08;4481131,74;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.084.618;404.787.026
FUE_03-08_0000000155;ZV;FUENCARRAL-EL PARDO;CALLE MENCHU AJALMIL 2;CV CALLE MARÍA TERESA DE CALCUTA;438429,37;4482666,43;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.265.506;404.924.162
FUE_03-08_0000000156;ZV;FUENCARRAL-EL PARDO;CALLE MADRE TERESA DE CALCUTA 61;ENTRE CALLE FEDERICA MONTSENY Y CALLE MARI PEPA COLOMER;438302,37;4482528,05;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.280.357;404.911.602
FUE_03-08_0000000157;VP;FUENCARRAL-EL PARDO;Av. Camino de Santiago nº 25;junto a zona infantil;442924,48;4483727,18;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.736.062;405.022.931
FUE_03-08_0000000158;VP;FUENCARRAL-EL PARDO;Calle de San Juan de Ortega nº 86;junto a zona infantil;442762,33;4484338,64;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.755.751;405.077.902
FUE_03-08_0000000159;ZV;FUENCARRAL-EL PARDO;MONASTERIO DE OSEIRA, 2;junto a carril bici;440856,49;4484389,54;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.980.729;405.081.151
FUE_03-08_0000000160;ZV;FUENCARRAL-EL PARDO;AVENIDA VENTISQUERO DE LA CONDESA 2;parque Ana Tutor;439366,88;4481654,65;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.153.918;404.833.708
FUE_03-08_0000000161;ZV;FUENCARRAL-EL PARDO;CALLE PUENTE LA REINA Nº 48;junto a zona infantil PZA. INT. CASTILLO DE JACA ;442608,66;4483778,51;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.677.338;405.027.337
FAM_02-08_0000000162;ZV;FUENCARRAL-EL PARDO;PZA. TRES OLIVOS 26;FRENTE AL Nº26;441518,69;4483623,18;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.901.867;405.012.584
FAM_02-08_0000000163;ZV;FUENCARRAL-EL PARDO;CALLE BRAILLE 7;PARQUE FUENTE CHICA;441316,16;4482984,29;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.925.175;404.954.887
FAM_02-08_0000000164;ZV;FUENCARRAL-EL PARDO;CALLE ALONSO QUIJANO 45;ZV C/V RONDA CABALLERO DE LA MANCHA;441696,33;4483690,86;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.880.966;405.018.806
FAM_02-08_0000000165;ZV;FUENCARRAL-EL PARDO;CALLE BERDÚN 2;C/V CASTILLO DE CANDANCHÚ;442463,65;4484273,04;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.790.942;405.071.786
FAM_02-08_0000000166;VP;FUENCARRAL-EL PARDO;AV. CAMINO DE SANTIAGO 50;C/V AV. SANTO DOMINGO DE LA CALZADA (METRO LIGERO);443254,44;4484389,53;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.697.717;405.082.825
FAM_02-08_0000000167;ZV;FUENCARRAL-EL PARDO;PASEO ALAMEDILLAS 6;EN CAMINO, FRENTE CENTRO DEPORTIVO MUNICIPAL SANTA ANA;441047,33;4483292,06;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.957.184;404.982.422
FAM_02-08_0000000168;ZV;FUENCARRAL-EL PARDO;CALLE VILLAVA 15 ;C/V PUENTE LA REINA;442696,2;4483556,74;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.762.848;40.500.742
FAM_02-08_0000000169;ZV;FUENCARRAL-EL PARDO;CALLE JOAQUIN LORENZO 5B;PARQUE ENTRE C/VALLE DE MENA Y JOAQUÍN LORENZO;438845,03;4480387,12;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.214.262;404.719.141
FUE_01-09_0000000003;ZV;MONCLOA-ARAVACA;PO PINTOR ROSALES, DEL Nº:50;PASEO DE PINTOR ROSALES;438751,0429;4475630,725;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;NO APTA CONSUMO;nov.-19;-37.220.761;404.290.597
FUE_01-09_0000000004;VP;MONCLOA-ARAVACA;CL PRINCESA, DE LA Nº:71;;439163,2171;4475932,507;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.172.461;404.318.086
FUE_01-09_0000000005;VP;MONCLOA-ARAVACA;PASEO DE PINTOR ROSALES ESQ PSO MORET;PASEO DE PINTOR ROSALES;438474,7556;4476018,3;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.253.705;404.325.308
FUE_01-09_0000000006;VP;MONCLOA-ARAVACA;PASEO DE PINTOR ROSALES Nº 16;ESQ C/ REY FRANCISCO;439045,75;4475290,37;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.185.694;404.260.154
FUE_01-09_0000000007;VP;MONCLOA-ARAVACA;CALLE PRINCESA 33;ESQ C/ REY FRANCISCO;439374,18;4475539,53;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.147.217;404.282.839
FUE_03-09_0000000001;ZV;MONCLOA-ARAVACA;CALLE 30;CALLE ARROYOFRESNO 15;436992,6973;4480649,937;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.743.302;404.741.433
FUE_03-09_0000000002;ZV;MONCLOA-ARAVACA;TALUD PTE. DE LOS FRANCESES;C/ANICETO MARINAS 120;437619,3208;4476176,064;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.354.707;404.338.883
FUE_03-09_0000000003;ZV;MONCLOA-ARAVACA;Pº ANICETO MARINAS;C/ANICETO MARINAS Nº 66;438250,5399;4475305,731;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.279.446;404.260.951
FUE_03-09_0000000004;ZV;MONCLOA-ARAVACA;Pº ANICETO MARINAS;C/ANICETO MARINAS Nº 96;438000,2421;4475573,246;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-37.309.212;404.284.864
