Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Singapore,SGP,2006,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3749251193.5481
Singapore,SGP,2005,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3128093823.60008
Singapore,SGP,2004,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2805377110.06305
Singapore,SGP,2003,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2468588608.81972
Singapore,SGP,2002,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2356806763.09617
Singapore,SGP,2001,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2319057208.23799
Singapore,SGP,2000,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2100717981.43851
Singapore,SGP,1999,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2043160765.13321
Singapore,SGP,1998,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2159875730.14645
Singapore,SGP,1997,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2311379774.76563
Singapore,SGP,1996,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2103290496.4539
Singapore,SGP,1995,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1945812614.64654
Singapore,SGP,1994,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1697091004.32107
Singapore,SGP,1993,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1423774229.48385
Singapore,SGP,1992,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1617003007.98036
Singapore,SGP,1991,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1164262691.75109
Singapore,SGP,1990,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,930304876.172896
Singapore,SGP,1989,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,820434582.738224
Singapore,SGP,1988,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,775794871.794871
Singapore,SGP,1987,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,631517865.343989
Singapore,SGP,1986,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,632154902.049908
Singapore,SGP,1985,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,664744331.746426
Singapore,SGP,1984,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,641423866.594982
Singapore,SGP,1983,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,518688785.046729
Singapore,SGP,1982,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,366570549.533772
Singapore,SGP,1981,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,307276433.775452
Singapore,SGP,1980,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,259579738.802539
Singapore,SGP,1979,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,194506728.23219
Singapore,SGP,1978,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,157490530.45831
Singapore,SGP,1977,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,143941152.663105
Singapore,SGP,1976,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,144734238.603298
Singapore,SGP,1975,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,130740120.645082
Singapore,SGP,1974,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,116813868.316107
Singapore,SGP,1973,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,86798506.6666668
Singapore,SGP,1972,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,73296587.668404
Singapore,SGP,1971,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,65555043.7736834
Singapore,SGP,1970,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,57430303.7990003
Singapore,SGP,2018,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76
Singapore,SGP,2017,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76
Singapore,SGP,2016,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76
Singapore,SGP,2015,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76
Singapore,SGP,2014,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76
Singapore,SGP,2013,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.76
Singapore,SGP,2012,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.88
Singapore,SGP,2011,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.82
Singapore,SGP,2010,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.94
Singapore,SGP,2009,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.88
Singapore,SGP,2008,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59
Singapore,SGP,2007,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59142857142857
Singapore,SGP,2006,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59285714285714
Singapore,SGP,2005,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59428571428571
Singapore,SGP,2004,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59571428571429
Singapore,SGP,2003,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59714285714286
Singapore,SGP,2002,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.59857142857143
Singapore,SGP,2001,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.6
Singapore,SGP,2000,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.2
Singapore,SGP,1999,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.34140934999996
Singapore,SGP,1998,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.4828187
Singapore,SGP,1997,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.264151
Singapore,SGP,1996,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.2
Singapore,SGP,1995,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.2
Singapore,SGP,1994,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.3
Singapore,SGP,1993,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.4
Singapore,SGP,1992,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.1
Singapore,SGP,1991,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.6
Singapore,SGP,1990,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.6
Singapore,SGP,1989,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.7094832
Singapore,SGP,1988,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.1
Singapore,SGP,1987,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.1
Singapore,SGP,1986,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.4
Singapore,SGP,1985,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.4416069
Singapore,SGP,1984,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.2685536
Singapore,SGP,1983,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3
Singapore,SGP,1982,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.4
Singapore,SGP,1981,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.3
Singapore,SGP,1980,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.3
Singapore,SGP,1979,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.1
Singapore,SGP,1978,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.1
Singapore,SGP,1977,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.2
Singapore,SGP,1976,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.3
Singapore,SGP,1975,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.3
Singapore,SGP,1974,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.3
Singapore,SGP,1973,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.4
Singapore,SGP,1972,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.7
Singapore,SGP,1971,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.9
Singapore,SGP,1970,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.9619349
Singapore,SGP,2018,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1430629764.53944
Singapore,SGP,2017,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1304779650.02401
Singapore,SGP,2016,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1185065746.52919
Singapore,SGP,2015,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1863261402.27933
Singapore,SGP,2014,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1649829582.52427
Singapore,SGP,2013,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1557278505.73033
Singapore,SGP,2012,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1323783314.15891
Singapore,SGP,2011,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1179549845.50364
Singapore,SGP,2010,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1399035053.01469
Singapore,SGP,2009,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1350070425.7828
Singapore,SGP,2008,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,801550129.066701
Singapore,SGP,2007,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,420953425.911734
Singapore,SGP,2006,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,615166043.146063
Singapore,SGP,2005,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,571423017.154743
Singapore,SGP,2004,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,504617699.61126
Singapore,SGP,2003,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,521619688.798946
Singapore,SGP,2002,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,754281814.475108
Singapore,SGP,2001,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,756171234.652933
Singapore,SGP,2000,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,710625993.987504
Singapore,SGP,1999,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,689486361.139898
Singapore,SGP,1998,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,640738835.226619
Singapore,SGP,1997,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,739315567.665857
Singapore,SGP,1996,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,600175348.290752
Singapore,SGP,1995,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,485580181.800709
Singapore,SGP,1994,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,675348085.020409
Singapore,SGP,1993,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,532741759.553883
Singapore,SGP,1992,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,477998850.088166
Singapore,SGP,1991,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,424153782.516048
Singapore,SGP,1990,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,391521046.347115
Singapore,SGP,1989,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,344932305.67356
Singapore,SGP,1988,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,277763862.341527
Singapore,SGP,1987,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,235193322.832516
Singapore,SGP,1986,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,239426940.559487
Singapore,SGP,1985,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,217391978.252259
Singapore,SGP,1984,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,204500320.662454
Singapore,SGP,1983,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,200781820.82525
Singapore,SGP,1982,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,159460292.289981
Singapore,SGP,1981,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,131591590.974266
Singapore,SGP,1980,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,136640442.328459
Singapore,SGP,1979,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,139824114.838951
Singapore,SGP,1978,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,115082766.703037
Singapore,SGP,1977,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,89106367.0826301
Singapore,SGP,1976,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,86419547.6959069
Singapore,SGP,1975,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,64981878.7407533
Singapore,SGP,1974,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,51684690.5112725
Singapore,SGP,1973,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,44469022.5644885
Singapore,SGP,1972,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,42897110.4559535
Singapore,SGP,1971,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,29785130.726651
Singapore,SGP,1970,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,30204744.8512902
Singapore,SGP,2018,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.424031420854399
Singapore,SGP,2017,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.413011053172247
Singapore,SGP,2016,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.396999393002587
Singapore,SGP,2015,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.649246821859066
Singapore,SGP,2014,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.54288806295388
Singapore,SGP,2013,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.535129470451607
Singapore,SGP,2012,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.469484390990205
Singapore,SGP,2011,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.43727152457408
Singapore,SGP,2010,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.589766828955556
Singapore,SGP,2009,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.733408367271276
Singapore,SGP,2008,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.42980863966134
Singapore,SGP,2007,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.238930729549914
Singapore,SGP,2006,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.425428328664469
Singapore,SGP,2005,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.473909880526689
Singapore,SGP,2004,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.466904562315969
Singapore,SGP,2003,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.548783561614579
Singapore,SGP,2002,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.831657140024106
Singapore,SGP,2001,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.847777796560448
Singapore,SGP,2000,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.744210884367235
Singapore,SGP,1999,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.790133522637977
Singapore,SGP,1998,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.736541616590599
Singapore,SGP,1997,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.724209020136449
Singapore,SGP,1996,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.627771469735538
Singapore,SGP,1995,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.5490129891853
Singapore,SGP,1994,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.915272422982614
Singapore,SGP,1993,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.898021748429059
Singapore,SGP,1992,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.916384464320872
Singapore,SGP,1991,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.947208772002375
Singapore,SGP,1990,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.09421625810474
Singapore,SGP,1989,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.13913809464316
Singapore,SGP,1988,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1099170728811
Singapore,SGP,1987,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.15451888345812
Singapore,SGP,1986,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.28774070289181
Singapore,SGP,1985,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.12551201511114
Singapore,SGP,1984,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.04208822607545
Singapore,SGP,1983,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.16128491658343
Singapore,SGP,1982,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.04401377028979
Singapore,SGP,1981,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.984978429754841
Singapore,SGP,1980,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.21069933580033
Singapore,SGP,1979,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.50961688487855
Singapore,SGP,1978,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.53452915151843
Singapore,SGP,1977,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.36190383330197
Singapore,SGP,1976,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.3733098789802
Singapore,SGP,1975,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.14317105083194
Singapore,SGP,1974,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.0176427669893
Singapore,SGP,1973,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.22957938164342
Singapore,SGP,1972,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.58018540719873
Singapore,SGP,1971,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.31762369659134
Singapore,SGP,1970,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.55779235007615
Singapore,SGP,2018,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2017,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2016,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2015,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2014,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2013,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2012,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2011,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2010,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2009,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2008,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2007,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2006,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2005,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2004,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2003,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2002,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2001,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,2000,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,928.718493028068
Singapore,SGP,1999,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,2513.51391527152
Singapore,SGP,1998,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,14141.001854613
Singapore,SGP,1997,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1996,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1995,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,3650.49073358428
Singapore,SGP,1994,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,38226.2302970029
Singapore,SGP,1993,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,26161.5072536938
Singapore,SGP,1992,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,57468.2950624765
Singapore,SGP,1991,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1990,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,18546.6352773031
Singapore,SGP,1989,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,46964.8323245222
Singapore,SGP,1988,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,53411.1698467709
Singapore,SGP,1987,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,63125.7751310748
Singapore,SGP,1986,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,71888.8481599665
Singapore,SGP,1985,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,38937.5930453231
Singapore,SGP,1984,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,13901.6767884992
Singapore,SGP,1983,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1982,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1981,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1980,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1979,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1978,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1977,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1976,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1975,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,23933.9374532533
Singapore,SGP,1974,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,90371.9419862427
Singapore,SGP,1973,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,59860.1725588263
Singapore,SGP,1972,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,8711.66331860674
Singapore,SGP,1971,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Singapore,SGP,1970,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,1887.08442283955
Singapore,SGP,2018,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2017,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2016,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2015,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2014,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2013,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2012,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2011,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2010,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2009,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2008,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2007,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Singapore,SGP,2006,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
