COD_VIA,VIA_CLASE,VIA_PAR,VIA_NOMBRE,VIA_NOMBRE_ACENTOS,DISTRITO
492200,CALLE,DE LAS,MARTIRES CONCEPCIONISTAS,MÁRTIRES CONCEPCIONISTAS,4
492000,CALLE,DE LOS,MARTIRES DE ALCALA,MÁRTIRES DE ALCALÁ,1
492600,CALLE,DE LOS,MARTIRES DE LA VENTILLA,MÁRTIRES DE LA VENTILLA,6
492500,CALLE,DE LOS,MARTIRES DE PARACUELLOS,MÁRTIRES DE PARACUELLOS,6
492400,AVENIDA,DE LOS,MARTIRES MARISTAS,MÁRTIRES MARISTAS,9
492700,CALLE,DE,MARTOS,MARTOS,13
492901,CALLE,DE,MARUJA GARCIA ROMERO,MARUJA GARCÍA ROMERO,13
2670,AVENIDA,DE,MARUJA MALLO,MARUJA MALLO,16
31000287,CALLE,DE,MARX,MARX,8
493000,CALLE,DE,MARZO,MARZO,20
493050,CALLE,DE,MASCARAQUE,MASCARAQUE,11
493100,CALLE,DE,MASEDA,MASEDA,6
493200,CALLE,DE LA,MASILLA,MASILLA,20
343500,PLAZA,DE,MASLAMA AL-MAYRITI,MASLAMA AL-MAYRITI,5
493351,CALLE,DEL,MASTELERO,MASTELERO,16
493380,CALLE,DE LA,MATA DEL AGUA,MATA DEL AGUA,18
31001925,CAMINO,DE,MATA LA EMBOSCADA,MATA LA EMBOSCADA,8
905654,CAMINO,DE,MATA LAS PALOMAS,MATA LAS PALOMAS,8
493500,PLAZA,DE,MATACAN,MATACÁN,10
493600,CALLE,DEL,MATACHEL,MATACHEL,17
493700,CALLE,DEL,MATADERO,MATADERO,6
1070,CALLE,DEL,MATADERO DE EL PARDO,MATADERO DE EL PARDO,8
493850,CALLE,DEL,MATADERO VIEJO,MATADERO VIEJO,19
493900,CALLE,DE,MATAELPINO,MATAELPINO,5
494200,CALLE,DE,MATAMOROSA,MATAMOROSA,15
494300,CALLE,DE,MATAPOZUELOS,MATAPOZUELOS,16
494400,CALLE,DE,MATARO,MATARÓ,8
494700,CALLE,DE,MATEO GARCIA,MATEO GARCÍA,15
494800,CALLE,DE,MATEO GUILL,MATEO GUILL,10
494900,CALLE,DE,MATEO INURRIA,MATEO INURRIA,5
494900,CALLE,DE,MATEO INURRIA,MATEO INURRIA,5
495000,CALLE,DE,MATEO LOPEZ,MATEO LÓPEZ,3
495200,PASAJE,DE,MATHEU,MATHÉU,1
495300,CALLE,DE,MATIAS DE LA FUENTE,MATÍAS DE LA FUENTE,8
495600,PASAJE,DE,MATIAS MONTERO,MATÍAS MONTERO,5
495700,CALLE,DE,MATIAS TURRION,MATÍAS TURRIÓN,15
495700,CALLE,DE,MATIAS TURRION,MATÍAS TURRIÓN,16
495900,CALLE,DE,MATILDE DIEZ,MATILDE DÍEZ,5
496000,CALLE,DE,MATILDE GAYO,MATILDE GAYO,12
31002999,CALLE,DE,MATILDE GONZALEZ ESTUA,MATILDE GONZÁLEZ ESTÚA,10
496100,CALLE,DE,MATILDE HERNANDEZ,MATILDE HERNÁNDEZ,11
496100,CALLE,DE,MATILDE HERNANDEZ,MATILDE HERNÁNDEZ,11
328800,CALLE,DE,MATILDE LANDA,MATILDE LANDA,6
328900,ESCALINATA,DE,MATILDE LANDA,MATILDE LANDA,6
1858,CALLE,DE,MATILDE TELLEZ,MATILDE TÉLLEZ,8
496200,CALLE,DE,MATILLAS,MATILLAS,18
496300,PLAZA,DE,MATUTE,MATUTE,1
496400,CALLE,DE,MAUDES,MAUDES,7
496500,CALLE,DE,MAUREGATO,MAUREGATO,10
496800,CALLE,DE,MAURICIO LEGENDRE,MAURICIO LEGENDRE,5
496800,CALLE,DE,MAURICIO LEGENDRE,MAURICIO LEGENDRE,8
496900,CALLE,DE,MAURICIO RAVEL,MAURICIO RAVEL,5
497000,CALLE,DE,MAURO,MAURO,5
329400,CALLE,DE,MAX AUB,MAX AUB,7
497100,CALLE,DE,MAXIMINO BLAZQUEZ,MAXIMINO BLÁZQUEZ,9
497300,CALLE,DE,MAXIMO CARAZO,MÁXIMO CARAZO,12
497500,CALLE,DE,MAXIMO SAN JUAN,MÁXIMO SAN JUAN,15
497600,CALLE,DE,MAYO,MAYO,20
497700,CALLE,DE,MAYOLICA,MAYÓLICA,20
497800,CALLE,,MAYOR,MAYOR,1
497800,CALLE,,MAYOR,MAYOR,1
498000,PLAZA,,MAYOR,MAYOR,1
356700,PLAZA,,MAYOR DE BARAJAS,MAYOR DE BARAJAS,21
498100,PLAZA,,MAYOR DE CIUDAD PEGASO,MAYOR DE CIUDAD PEGASO,20
498200,PLAZA,,MAYOR DE VILLAVERDE,MAYOR DE VILLAVERDE,17
31000627,AVENIDA,DEL,MAYORAZGO,MAYORAZGO,18
31000627,AVENIDA,DEL,MAYORAZGO,MAYORAZGO,18
31001927,CAMINO,DE,MAYORAZGO,MAYORAZGO,18
31001796,CALLE,DEL,MAYORAZGO DE DUARTE,MAYORAZGO DE DUARTE,19
498300,CALLE,DE,MAYORGA,MAYORGA,16
31000011,CALLE,DE,MAZARAMBROZ,MAZARAMBROZ,11
498600,CALLE,DE,MAZARREDO,MAZARREDO,2
31000629,CALLE,DE,MAZATERON,MAZATERÓN,18
498700,CALLE,DEL,MAZO,MAZO,15
31000328,CALLE,DE LA,MEALLA,MEALLA,11
498800,CALLE,DEL,MECANICO RADA,MECÁNICO RADA,9
2567,CALLE,DE,MEDEA,MEDEA,20
498900,CALLE,DE,MEDELLIN,MEDELLÍN,7
499000,CALLE,DE LA,MEDIA,MEDIA,12
905134,PASEO,DEL,MEDIANIL,MEDIANIL,9
905134,PASEO,DEL,MEDIANIL,MEDIANIL,9
499200,CALLE,DE LAS,MEDIDAS,MEDIDAS,20
499400,CALLE,DE,MEDINA DE POMAR,MEDINA DE POMAR,21
499300,CALLE,DE,MEDINA DEL CAMPO,MEDINA DEL CAMPO,10
499300,CALLE,DE,MEDINA DEL CAMPO,MEDINA DEL CAMPO,10
499301,CALLE,DE,MEDINA SIDONIA,MEDINA SIDONIA,11
906227,CARRETERA,DEL,MEDIODIA,MEDIODÍA,16
499500,CALLE,DEL,MEDIODIA CHICA,MEDIODÍA CHICA,1
499600,CALLE,DEL,MEDIODIA GRANDE,MEDIODÍA GRANDE,1
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,3
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,3
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,3
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,3
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,13
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,13
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,13
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,14
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,14
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,14
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,18
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,18
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,18
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,19
499700,AVENIDA,DEL,MEDITERRANEO,MEDITERRÁNEO,19
31000340,CALLE,DE LAS,MEDULAS,MÉDULAS,11
499800,GLORIETA,DE LA,MEDUSA,MEDUSA,16
500000,CALLE,DE,MEJIA LEQUERICA,MEJÍA LEQUERICA,1
505325,AVENIDA,DE,MEJICO,MÉJICO,3
500200,CALLE,DE,MEJICO,MÉJICO,4
500400,CALLE,DE,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,2
500300,CARRETERA,DE,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,19
500500,CALLE,DE LA,MEJORANA,MEJORANA,13
500700,PASEO,DE LOS,MELANCOLICOS,MELANCÓLICOS,2
905777,TRAVESÍA,DE LOS,MELANCOLICOS,MELANCÓLICOS,2
500800,CALLE,DE,MELCHOR CANO,MELCHOR CANO,9
500900,CALLE,DE,MELCHOR FERNANDEZ ALMAGRO,MELCHOR FERNÁNDEZ ALMAGRO,8
500900,CALLE,DE,MELCHOR FERNANDEZ ALMAGRO,MELCHOR FERNÁNDEZ ALMAGRO,8
1887,CALLE,DE,MELCHOR RODRIGUEZ,MELCHOR RODRÍGUEZ,9
501000,CALLE,DE,MELENDEZ VALDES,MELÉNDEZ VALDÉS,7
501000,CALLE,DE,MELENDEZ VALDES,MELÉNDEZ VALDÉS,7
501000,CALLE,DE,MELENDEZ VALDES,MELÉNDEZ VALDÉS,9
905655,CAMINO,DE,MELEON,MELEÓN,8
2347,CALLE,DE,MELIDE,MELIDE,8
501150,CALLE,DE,MELILLA,MELILLA,2
990,CALLE,DEL,MELILOTO,MELILOTO,10
990,CALLE,DEL,MELILOTO,MELILOTO,10
56400,CALLE,DE LA,MELISA,MELISA,11
501200,CALLEJÓN,DEL,MELLIZO,MELLIZO,1
419300,CALLE,DE,MELQUIADES ALVAREZ,MELQUÍADES ÁLVAREZ,7
501300,CALLE,DE,MELQUIADES BIENCINTO,MELQUÍADES BIENCINTO,13
501400,CALLE,DE,MEMBEZAR,MEMBEZAR,13
501500,CALLE,DEL,MEMBRILLO,MEMBRILLO,5
67700,AVENIDA,DE LA,MEMORIA,MEMORIA,9
67700,AVENIDA,DE LA,MEMORIA,MEMORIA,9
31005100,PLAZUELA,DE LA,MEMORIA TRANS,MEMORIA TRANS,
501550,PLAZA,DE LA,MEMORIA VINCULANTE,MEMORIA VINCULANTE,12
123600,CALLE,DEL,MEMORIAL 11 DE MARZO DE 2004,MEMORIAL 11 DE MARZO DE 2004,5
123600,CALLE,DEL,MEMORIAL 11 DE MARZO DE 2004,MEMORIAL 11 DE MARZO DE 2004,5
501650,CALLE,DE,MENASALBAS,MENASALBAS,17
31000592,CALLE,DE,MENCHU AJAMIL,MENCHU AJAMIL,8
501700,CALLE,DE,MENDEZ ALVARO,MÉNDEZ ÁLVARO,2
501700,CALLE,DE,MENDEZ ALVARO,MÉNDEZ ÁLVARO,2
501700,CALLE,DE,MENDEZ ALVARO,MÉNDEZ ÁLVARO,2
501700,CALLE,DE,MENDEZ ALVARO,MÉNDEZ ÁLVARO,2
501700,CALLE,DE,MENDEZ ALVARO,MÉNDEZ ÁLVARO,13
501800,CALLE,DE,MENDEZ NUÑEZ,MÉNDEZ NÚÑEZ,3
501900,PLAZA,DE,MENDEZ PARADA,MÉNDEZ PARADA,11
502200,CALLE,DE,MENDIVIL,MENDÍVIL,13
502300,AVENIDA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,3
502300,AVENIDA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,3
502300,AVENIDA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,3
502300,AVENIDA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,3
502300,AVENIDA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,4
502300,AVENIDA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,4
502325,PLAZA,DE,MENENDEZ PELAYO,MENÉNDEZ PELAYO,9
502350,CALLE,DE,MENENDEZ PIDAL,MENÉNDEZ PIDAL,5
502400,CALLE,DE,MENESES,MENESES,2
502400,CALLE,DE,MENESES,MENESES,2
502700,CALLE,DE,MENORCA,MENORCA,3
502801,CALLE,DE LA,MENTA,MENTA,9
502900,CALLE,DE,MENTRIDA,MÉNTRIDA,16
502950,CALLE,DE,MEQUINENZA,MEQUINENZA,16
502950,CALLE,DE,MEQUINENZA,MEQUINENZA,20
502950,CALLE,DE,MEQUINENZA,MEQUINENZA,20
503000,CALLEJÓN,DEL,MERCADO,MERCADO,2
31000698,CALLE,DE LAS,MERCANCIAS,MERCANCÍAS,17
31001241,CALLE,DE,MERCATOR,MERCATOR,13
503100,CALLE,DE LAS,MERCEDES,MERCEDES,6
503400,CALLE,DE,MERCEDES ARTEAGA,MERCEDES ARTEAGA,11
503500,CALLE,DE,MERCEDES DOMINGO,MERCEDES DOMINGO,11
256300,CALLE,DE,MERCEDES FORMICA,MERCEDES FÓRMICA,4
503600,CALLE,DE,MERCEDES MANJON,MERCEDES MANJÓN,12
503700,CALLE,DE,MERCEDES RODRIGUEZ,MERCEDES RODRÍGUEZ,11
504000,CALLE,DEL,MERCURIO,MERCURIO,19
504100,PLAZA,DE,MERCURIO,MERCURIO,21
31003559,CAMINO,DEL,MERENDERO,MERENDERO,8
504225,CALLE,DE,MERIDA,MÉRIDA,14
504400,CALLE,DE,MESENA,MESENA,15
504400,CALLE,DE,MESENA,MESENA,15
504400,CALLE,DE,MESENA,MESENA,15
504400,CALLE,DE,MESENA,MESENA,16
504400,CALLE,DE,MESENA,MESENA,16
504400,CALLE,DE,MESENA,MESENA,16
504600,PLAZA,DE LA,MESETA,MESETA,9
504800,PLAZA,DEL,MESIAS,MESÍAS,20
504900,CALLE,DEL,MESON DE PAÑOS,MESÓN DE PAÑOS,1
505000,CALLE,DEL,MESON DE PAREDES,MESÓN DE PAREDES,1
505100,CALLE,DE,MESONERO ROMANOS,MESONERO ROMANOS,1
505100,CALLE,DE,MESONERO ROMANOS,MESONERO ROMANOS,1
505200,CALLE,DE,MESTANZA,MESTANZA,13
505300,CALLE,DEL,METAL,METAL,17
2875,PLAZA,DE LOS,METALES,METALES,17
505350,CALLE,DE LA,MEZQUITA,MEZQUITA,12
31000019,CALLE,DE LA,MEZQUITA DE CORDOBA,MEZQUITA DE CÓRDOBA,11
31000036,CALLE,DEL,MEZQUITE,MEZQUITE,2
2541,CALLE,DE,MIAMI,MIAMI,20
505400,CALLE,DE LA,MICA,MICA,17
505500,CALLE,DE,MIERES,MIERES,20
505700,CALLE,DE,MIGUEL ANGEL,MIGUEL ÁNGEL,7
31000124,CALLE,DE,MIGUEL ANGEL ASTURIAS,MIGUEL ANGEL ASTURIAS,16
505900,CALLE,DE,MIGUEL ARACIL,MIGUEL ARACIL,8
506000,CALLE,DE,MIGUEL ARREDONDO,MIGUEL ARREDONDO,2
506800,CALLE,DE,MIGUEL DE LA IGLESIA,MIGUEL DE LA IGLESIA,15
507300,CALLE,DE,MIGUEL DE LA ROCA,MIGUEL DE LA ROCA,13
832,CALLE,DE,MIGUEL DE UNAMUNO,MIGUEL DE UNAMUNO,15
31001764,AVENIDA,DE,MIGUEL DELIBES,MIGUEL DELIBES,19
31001764,AVENIDA,DE,MIGUEL DELIBES,MIGUEL DELIBES,19
31001318,CALLE,DE,MIGUEL FISAC,MIGUEL FISAC,8
506300,CALLE,DE,MIGUEL FLETA,MIGUEL FLETA,20
31000255,CALLE,DE,MIGUEL GILA,MIGUEL GILA,9
506650,AVENIDA,DE,MIGUEL HERNANDEZ,MIGUEL HERNÁNDEZ,13
2265,CALLE,DE,MIGUEL HIDALGO,MIGUEL HIDALGO,16
506900,CALLE,DE,MIGUEL MAYOR,MIGUEL MAYOR,11
31001262,GLORIETA,DE,MIGUEL MIHURA,MIGUEL MIHURA,4
507100,CALLE,DE,MIGUEL MOYA,MIGUEL MOYA,1
507200,CALLE,DE,MIGUEL PALACIOS,MIGUEL PALACIOS,13
1179,CALLE,DE,MIGUEL RIESCO,MIGUEL RIESCO,16
1179,CALLE,DE,MIGUEL RIESCO,MIGUEL RIESCO,16
507500,GLORIETA,DE,CAAMAÑO,CAAMAÑO,6
507500,GLORIETA,DE,MIGUEL RUBIALES,MIGUEL RUBIALES,6
507600,CALLE,DE,MIGUEL SAN NARCISO,MIGUEL SAN NARCISO,13
507700,CALLE,DE,MIGUEL SERVET,MIGUEL SERVET,1
507800,CALLE,DE,MIGUEL SOLAS,MIGUEL SOLAS,17
507900,CALLE,DE,MIGUEL SORIANO,MIGUEL SORIANO,11
508000,CALLE,DE,MIGUEL YUSTE,MIGUEL YUSTE,20
31005254,PASEO,DE,MIGUELA DEL BURGO,MIGUELA DEL BURGO,16
508005,CALLE,DE,MIJANCAS,MIJANCAS,20
508010,CALLE,DE,MIJAS,MIJAS,13
986,CALLE,DEL,MIJO,MIJO,12
31001348,CALLE,,MIKE,MIKE,21
508015,PLAZA,DE LOS,MIL DELEGADOS,MIL DELEGADOS,12
508025,CALLEJÓN,DE LOS,MILAGROS,MILAGROS,13
508100,CALLE,DE LA,MILAGROSA,MILAGROSA,10
508200,CALLE,DE,MILAN,MILÁN,16
508200,CALLE,DE,MILAN,MILÁN,16
508300,CALLE,DE LOS,MILANESES,MILANESES,1
31001792,CALLE,DE LOS,MILANOS,MILANOS,19
436600,CALLE,DE LA,MILENRAMA,MILENRAMA,10
31005004,COLONIA,,MILITAR DE CUATRO VIENTOS,MILITAR DE CUATRO VIENTOS,
31005005,COLONIA,,MILITAR DE VICALVARO,MILITAR DE VICÁLVARO,
31005006,COLONIA,,MILITAR EL GOLOSO,MILITAR EL GOLOSO,
508550,CALLE,DE,MILMARCOS,MILMARCOS,18
508563,CALLE,DE LA,MIMOSA,MIMOSA,9
31000270,PLAZA,DEL,MINARETE,MINARETE,12
508700,CALLE,DE LAS,MINAS,MINAS,1
908,CALLE,DE,MINAYA,MINAYA,16
508801,CALLE,DE LOS,MINERALES,MINERALES,9
508900,CALLE,DE LA,MINERIA,MINERÍA,20
333600,CALLE,DE LOS,MINEROS,MINEROS,11
1828,CALLE,DE,MINERVA,MINERVA,19
1828,CALLE,DE,MINERVA,MINERVA,19
508950,CALLE,DE,MINGORRIA,MINGORRÍA,10
509100,CALLE,DE LOS,MINISTRILES,MINISTRILES,1
509200,CALLE,DE LOS,MINISTRILES CHICA,MINISTRILES CHICA,1
509300,CALLE,DEL,MINISTRO IBAÑEZ MARTIN,MINISTRO IBÁÑEZ MARTÍN,9
509500,CALLE,DEL,MIÑO,MIÑO,5
509600,CALLE,DE LA,MIOSOTIS,MIOSOTIS,6
509625,CALLE,DE,MIR,MIR,19
509700,CALLE,DE,MIRA CETI,MIRA CETI,9
509800,CALLE,DE,MIRA EL RIO,MIRA EL RÍO,8
509900,CALLE,DE,MIRA EL RIO ALTA,MIRA EL RÍO ALTA,1
510000,CALLE,DE,MIRA EL RIO BAJA,MIRA EL RÍO BAJA,1
510100,CALLE,DE,MIRA EL SOL,MIRA EL SOL,1
510200,CALLE,DE,MIRABEL,MIRABEL,10
1397,CALLE,DEL,MIRADOR DE LA REINA,MIRADOR DE LA REINA,8
510300,CALLE,DEL,MIRADOR DE LA SIERRA,MIRADOR DE LA SIERRA,9
31000267,PLAZA,DEL,MIRADOR DE ORCASITAS,MIRADOR DE ORCASITAS,12
1017,GLORIETA,DEL,MIRADOR DEL SUR,MIRADOR DEL SUR,17
510400,AVENIDA,DE,MIRAFLORES,MIRAFLORES,9
2814,CALLE,DE,MIRALLOS,MIRALLOS,8
510700,CALLE,DE,MIRAMADRID,MIRAMADRID,12
510750,CALLE,DE,MIRANDA DE ARGA,MIRANDA DE ARGA,16
511100,CALLE,DE,MIRASIERRA,MIRASIERRA,12
511200,AVENIDA,DE,MIRAVALLES,MIRAVALLES,9
511300,CALLE,DEL,MIRLO,MIRLO,10
511400,CALLE,DEL,MIRTO,MIRTO,6
511450,CALLE,DE,MIRUEÑA,MIRUEÑA,10
511500,CALLE,DE LA,MISERICORDIA,MISERICORDIA,1
511600,CALLE,DE LOS,MISTERIOS,MISTERIOS,15
511600,CALLE,DE LOS,MISTERIOS,MISTERIOS,15
31000039,CALLE,DEL,MISTRAL,MISTRAL,21
2660,CALLE,DE LA,MITRA,MITRA,16
511750,CALLE,DE,MIZAR,MIZAR,9
2493,CALLE,DE LOS,MOCETES,MOCETES,19
511752,CALLE,DEL,MOCHUELO,MOCHUELO,11
905631,CAMINO,DEL,MOCHUELO,MOCHUELO,8
512000,CALLE,DE,MODESTO ALONSO,MODESTO ALONSO,13
512200,CALLE,DE,MODESTO LAFUENTE,MODESTO LAFUENTE,7
512200,CALLE,DE,MODESTO LAFUENTE,MODESTO LAFUENTE,7
512300,CALLE,DE LAS,MODISTAS,MODISTAS,20
2228,CALLE,DE,MOGAMBO,MOGAMBO,13
512450,CALLE,DE,MOGUER,MOGUER,9
512475,CALLE,DE,MOHERNANDO,MOHERNANDO,13
1905,CALLE,DE,MOJACAR,MOJÁCAR,16
512600,CALLE,DE,MOLINA,MOLINA,6
31000451,CALLE,DE,MOLINA DE ARAGON,MOLINA DE ARAGÓN,9
512750,CALLE,DE,MOLINA DE SEGURA,MOLINA DE SEGURA,14
2822,CALLE,DE,MOLINASECA,MOLINASECA,8
512900,PASEO,DEL,MOLINO,MOLINO,2
513200,CALLE,DEL,MOLINO DE VIENTO,MOLINO DE VIENTO,1
2907,CALLE,DEL,MOLINO VIEJO,MOLINO VIEJO,19
905716,CAMINO,DE LOS,MOLINOS,MOLINOS,17
513350,CALLE,DE,MOLINS DE REY,MOLINS DE REY,8
513500,CALLE,DE LOS,MOLTURADORES,MOLTURADORES,20
513600,CALLE,DE,MOMBELTRAN,MOMBELTRÁN,9
91125,CALLE,DE,MOMBUEY,MOMBUEY,16
513800,CALLE,DE,MOMPOS,MOMPOS,16
2471,CALLE,DE,MONACO,MÓNACO,20
31000143,CALLE,DEL,MONASTERIO DE ARLANZA,MONASTERIO DE ARLANZA,8
31000143,CALLE,DEL,MONASTERIO DE ARLANZA,MONASTERIO DE ARLANZA,8
31000149,CALLE,DEL,MONASTERIO DE CAAVEIRO,MONASTERIO DE CAAVEIRO,8
31000136,AVENIDA,DEL,MONASTERIO DE EL ESCORIAL,MONASTERIO DE EL ESCORIAL,8
31000138,CALLE,DEL,MONASTERIO DE EL PAULAR,MONASTERIO DE EL PAULAR,8
31000138,CALLE,DEL,MONASTERIO DE EL PAULAR,MONASTERIO DE EL PAULAR,8
31000151,CALLE,DEL,MONASTERIO DE GUADALUPE,MONASTERIO DE GUADALUPE,8
31000154,CALLE,DEL,MONASTERIO DE LA RABIDA,MONASTERIO DE LA RÁBIDA,8
31000154,CALLE,DEL,MONASTERIO DE LA RABIDA,MONASTERIO DE LA RÁBIDA,8
31000153,CALLE,DEL,MONASTERIO DE LAS BATUECAS,MONASTERIO DE LAS BATUECAS,8
31000153,CALLE,DEL,MONASTERIO DE LAS BATUECAS,MONASTERIO DE LAS BATUECAS,8
31000139,CALLE,DEL,MONASTERIO DE LAS HUELGAS,MONASTERIO DE LAS HUELGAS,8
31000139,CALLE,DEL,MONASTERIO DE LAS HUELGAS,MONASTERIO DE LAS HUELGAS,8
437200,CALLE,DEL,MONASTERIO DE LEYRE,MONASTERIO DE LEYRE,6
31000147,CALLE,DEL,MONASTERIO DE LIEBANA,MONASTERIO DE LIÉBANA,8
31000152,CALLE,DEL,MONASTERIO DE MONTESCLAROS,MONASTERIO DE MONTESCLAROS,8
31000152,CALLE,DEL,MONASTERIO DE MONTESCLAROS,MONASTERIO DE MONTESCLAROS,8
31000144,CALLE,DEL,MONASTERIO DE OSEIRA,MONASTERIO DE OSEIRA,8
31000339,CALLE,DEL,MONASTERIO DE POBLET,MONASTERIO DE POBLET,11
31000146,CALLE,DEL,MONASTERIO DE POYO,MONASTERIO DE POYO,8
31000146,CALLE,DEL,MONASTERIO DE POYO,MONASTERIO DE POYO,10
31000148,CALLE,DEL,MONASTERIO DE SAMOS,MONASTERIO DE SAMOS,8
31000135,AVENIDA,DEL,MONASTERIO DE SILOS,MONASTERIO DE SILOS,8
31000135,AVENIDA,DEL,MONASTERIO DE SILOS,MONASTERIO DE SILOS,8
31000145,CALLE,DEL,MONASTERIO DE SOBRADO,MONASTERIO DE SOBRADO,8
31000142,CALLE,DE LOS,MONASTERIOS DE SUSO Y YUSO,MONASTERIOS DE SUSO Y YUSO,8
31000142,CALLE,DE LOS,MONASTERIOS DE SUSO Y YUSO,MONASTERIOS DE SUSO Y YUSO,8
513900,CALLE,DE,MONCADA,MONCADA,17
514000,AVENIDA,DE LA,MONCLOA,MONCLOA,7
514000,AVENIDA,DE LA,MONCLOA,MONCLOA,9
514005,PLAZA,DE LA,MONCLOA,MONCLOA,9
514050,PLAZA,DE,MONDARIZ,MONDARIZ,8
514075,PLAZA,DE,MONDOÑEDO,MONDOÑEDO,8
514075,PLAZA,DE,MONDOÑEDO,MONDOÑEDO,8
514100,CALLE,DE,MONDRAGON,MONDRAGÓN,9
514200,CALLE,DE LA,MONEDA,MONEDA,3
514300,CALLE,DE LOS,MONEDEROS,MONEDEROS,12
514300,CALLE,DE LOS,MONEDEROS,MONEDEROS,12
514425,AVENIDA,DE,MONFORTE DE LEMOS,MONFORTE DE LEMOS,8
514425,AVENIDA,DE,MONFORTE DE LEMOS,MONFORTE DE LEMOS,8
514425,AVENIDA,DE,MONFORTE DE LEMOS,MONFORTE DE LEMOS,8
2613,CALLE,DE,MONFRAGUE,MONFRAGUE,14
2613,CALLE,DE,MONFRAGUE,MONFRAGUE,14
209901,RONDA,DE LAS,MONJAS,MONJAS,9
514600,CALLE,DE,MONLEON,MONLEÓN,13
514625,CALLE,DE,MONOCEROS,MONOCEROS,9
514630,CALLE,DE,MONOVAR,MONÓVAR,16
906213,TRAVESÍA,DE,MONOVAR,MONÓVAR,16
514700,CALLE,DE,MONROY,MONROY,10
2386,CALLE,DE,MONSALUPE,MONSALUPE,10
170600,CALLE,DEL,MONSEÑOR OSCAR ROMERO,MONSEÑOR ÓSCAR ROMERO,11
170600,CALLE,DEL,MONSEÑOR OSCAR ROMERO,MONSEÑOR ÓSCAR ROMERO,11
515000,CALLE,DE,MONTALBAN,MONTALBÁN,3
911,CALLE,DE,MONTALBOS,MONTALBOS,16
515100,CALLE,DE,MONTAMARTA,MONTAMARTA,20
515200,CALLE,DE,MONTANA,MONTANA,12
515300,CALLE,DE,MONTANCHEZ,MONTÁNCHEZ,13
515400,GLORIETA,DE LA,MONTAÑA,MONTAÑA,20
515600,CAMINO,DEL,MONTE,MONTE,21
515800,CALLE,DEL,MONTE AYA,MONTE AYA,18
516000,CALLE,DEL,MONTE CALOBRO,MONTE CALOBRO,13
905408,CAMINO,DEL,MONTE CARMELO,MONTE CARMELO,8
905408,CAMINO,DEL,MONTE CARMELO,MONTE CARMELO,8
905408,CAMINO,DEL,MONTE CARMELO,MONTE CARMELO,8
516700,CALLE,DEL,MONTE DE MONTJUICH,MONTE DE MONTJUICH,18
516700,CALLE,DEL,MONTE DE MONTJUICH,MONTE DE MONTJUICH,18
517200,CALLE,DEL,MONTE DE PIEDAD,MONTE DE PIEDAD,4
517500,CALLE,DEL,MONTE DE SAN MARCIAL,MONTE DE SAN MARCIAL,13
517500,CALLE,DEL,MONTE DE SAN MARCIAL,MONTE DE SAN MARCIAL,13
2849,GLORIETA,DEL,MONTE DEL GOZO,MONTE DEL GOZO,8
905065,CARRETERA,DEL,MONTE DEL PILAR,MONTE DEL PILAR,9
516300,CALLE,DEL,MONTE ESQUINZA,MONTE ESQUINZA,7
516600,AVENIDA,DEL,MONTE IGUELDO,MONTE IGUELDO,13
516800,CALLE,DEL,MONTE NARANCO,MONTE NARANCO,13
517000,CALLE,DEL,MONTE OLIVETI,MONTE OLIVETI,13
517050,CALLE,DEL,MONTE PARNASO,MONTE PARNASO,21
517100,CALLE,DEL,MONTE PERDIDO,MONTE PERDIDO,13
517100,CALLE,DEL,MONTE PERDIDO,MONTE PERDIDO,13
517600,CALLE,DEL,MONTE SANTO,MONTE SANTO,18
518100,CALLE,DEL,MONTE ULIA,MONTE ULÍA,13
518200,CALLE,DEL,MONTE URGULL,MONTE URGULL,13
905556,CAMINO,DEL,MONTE VIEJO,MONTE VIEJO,8
518400,CALLE,DE,MONTEARAGON,MONTEARAGÓN,16
518400,CALLE,DE,MONTEARAGON,MONTEARAGÓN,16
