vidrio_municipio_codigo,vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
1662,Valverde de Alcalá,2015,contenedores,unidades,8
1662,Valverde de Alcalá,2015,vidrio recogido,kg,10104
1678,Velilla de San Antonio,2015,habitantes,número,12382
1678,Velilla de San Antonio,2015,contenedores,unidades,49
1678,Velilla de San Antonio,2015,vidrio recogido,kg,112734
1684,"Vellón, El",2015,habitantes,número,1803
1684,"Vellón, El",2015,contenedores,unidades,4
1684,"Vellón, El",2015,vidrio recogido,kg,16069
1697,Venturada,2015,habitantes,número,1991
1697,Venturada,2015,contenedores,unidades,15
1697,Venturada,2015,vidrio recogido,kg,31168
1718,Villa del Prado,2015,habitantes,número,6414
1718,Villa del Prado,2015,contenedores,unidades,35
1718,Villa del Prado,2015,vidrio recogido,kg,45260
1701,Villaconejos,2015,habitantes,número,3405
1701,Villaconejos,2015,contenedores,unidades,22
1701,Villaconejos,2015,vidrio recogido,kg,42995
1723,Villalbilla,2015,habitantes,número,12351
1723,Villalbilla,2015,contenedores,unidades,86
1723,Villalbilla,2015,vidrio recogido,kg,118376
1739,Villamanrique de Tajo,2015,habitantes,número,720
1739,Villamanrique de Tajo,2015,contenedores,unidades,8
1739,Villamanrique de Tajo,2015,vidrio recogido,kg,9280
1744,Villamanta,2015,habitantes,número,2525
1744,Villamanta,2015,contenedores,unidades,13
1744,Villamanta,2015,vidrio recogido,kg,27280
1757,Villamantilla,2015,habitantes,número,1292
1757,Villamantilla,2015,contenedores,unidades,8
1757,Villamantilla,2015,vidrio recogido,kg,18992
1760,Villanueva de la Cañada,2015,habitantes,número,19250
1760,Villanueva de la Cañada,2015,contenedores,unidades,74
1760,Villanueva de la Cañada,2015,vidrio recogido,kg,203982
1782,Villanueva de Perales,2015,habitantes,número,1441
1782,Villanueva de Perales,2015,contenedores,unidades,14
1782,Villanueva de Perales,2015,vidrio recogido,kg,22822
1776,Villanueva del Pardillo,2015,habitantes,número,16797
1776,Villanueva del Pardillo,2015,contenedores,unidades,65
1776,Villanueva del Pardillo,2015,vidrio recogido,kg,134919
1795,Villar del Olmo,2015,habitantes,número,2058
1795,Villar del Olmo,2015,contenedores,unidades,11
1795,Villar del Olmo,2015,vidrio recogido,kg,21576
1809,Villarejo de Salvanés,2015,habitantes,número,7288
1809,Villarejo de Salvanés,2015,contenedores,unidades,32
1809,Villarejo de Salvanés,2015,vidrio recogido,kg,87940
1816,Villaviciosa de Odón,2015,habitantes,número,27075
1816,Villaviciosa de Odón,2015,contenedores,unidades,159
1816,Villaviciosa de Odón,2015,vidrio recogido,kg,292770
1821,Villavieja del Lozoya,2015,habitantes,número,280
1821,Villavieja del Lozoya,2015,contenedores,unidades,7
1821,Villavieja del Lozoya,2015,vidrio recogido,kg,6968
1837,Zarzalejo,2015,habitantes,número,1546
1837,Zarzalejo,2015,contenedores,unidades,11
1837,Zarzalejo,2015,vidrio recogido,kg,27113
,Recogidas complementarias de residuos de envases de vidrio fuera del ámbito municipal,2015,vidrio recogido,kg,193090
0014,"Acebeda, La",2016,habitantes,número,66
0014,"Acebeda, La",2016,contenedores,unidades,5
0014,"Acebeda, La",2016,vidrio recogido,kg,3923
0029,Ajalvir,2016,habitantes,número,4440
0029,Ajalvir,2016,contenedores,unidades,31
0029,Ajalvir,2016,vidrio recogido,kg,60101
0035,Alameda del Valle,2016,habitantes,número,208
0035,Alameda del Valle,2016,contenedores,unidades,8
0035,Alameda del Valle,2016,vidrio recogido,kg,10080
0040,"Álamo, El",2016,habitantes,número,9017
0040,"Álamo, El",2016,contenedores,unidades,44
0040,"Álamo, El",2016,vidrio recogido,kg,62997
0053,Alcalá de Henares,2016,habitantes,número,195907
0053,Alcalá de Henares,2016,contenedores,unidades,747
0053,Alcalá de Henares,2016,vidrio recogido,kg,2129933
0066,Alcobendas,2016,habitantes,número,113340
0066,Alcobendas,2016,contenedores,unidades,255
0066,Alcobendas,2016,vidrio recogido,kg,1304387
0072,Alcorcón,2016,habitantes,número,167354
0072,Alcorcón,2016,contenedores,unidades,492
0072,Alcorcón,2016,vidrio recogido,kg,1894030
0088,Aldea del Fresno,2016,habitantes,número,2584
0088,Aldea del Fresno,2016,contenedores,unidades,18
0088,Aldea del Fresno,2016,vidrio recogido,kg,22626
0091,Algete,2016,habitantes,número,20311
0091,Algete,2016,contenedores,unidades,83
0091,Algete,2016,vidrio recogido,kg,239492
0105,Alpedrete,2016,habitantes,número,14417
0105,Alpedrete,2016,contenedores,unidades,81
0105,Alpedrete,2016,vidrio recogido,kg,167910
0112,Ambite,2016,habitantes,número,595
0112,Ambite,2016,contenedores,unidades,6
0112,Ambite,2016,vidrio recogido,kg,8229
0127,Anchuelo,2016,habitantes,número,1215
0127,Anchuelo,2016,contenedores,unidades,11
0127,Anchuelo,2016,vidrio recogido,kg,14555
0133,Aranjuez,2016,habitantes,número,57932
0133,Aranjuez,2016,contenedores,unidades,262
0133,Aranjuez,2016,vidrio recogido,kg,609862
0148,Arganda del Rey,2016,habitantes,número,54256
0148,Arganda del Rey,2016,contenedores,unidades,216
0148,Arganda del Rey,2016,vidrio recogido,kg,369326
0151,Arroyomolinos,2016,habitantes,número,28177
0151,Arroyomolinos,2016,contenedores,unidades,164
0151,Arroyomolinos,2016,vidrio recogido,kg,191503
0164,"Atazar, El",2016,habitantes,número,95
0164,"Atazar, El",2016,contenedores,unidades,2
0164,"Atazar, El",2016,vidrio recogido,kg,0
0170,Batres,2016,habitantes,número,1582
0170,Batres,2016,contenedores,unidades,19
0170,Batres,2016,vidrio recogido,kg,18784
0186,Becerril de la Sierra,2016,habitantes,número,5439
0186,Becerril de la Sierra,2016,contenedores,unidades,46
0186,Becerril de la Sierra,2016,vidrio recogido,kg,90097
0199,Belmonte de Tajo,2016,habitantes,número,1605
0199,Belmonte de Tajo,2016,contenedores,unidades,14
0199,Belmonte de Tajo,2016,vidrio recogido,kg,16790
0210,"Berrueco, El",2016,habitantes,número,752
0210,"Berrueco, El",2016,contenedores,unidades,6
0210,"Berrueco, El",2016,vidrio recogido,kg,22236
0203,Berzosa del Lozoya,2016,habitantes,número,198
0203,Berzosa del Lozoya,2016,contenedores,unidades,5
0203,Berzosa del Lozoya,2016,vidrio recogido,kg,4142
0225,Boadilla del Monte,2016,habitantes,número,49762
0225,Boadilla del Monte,2016,contenedores,unidades,198
0225,Boadilla del Monte,2016,vidrio recogido,kg,615642
0231,"Boalo, El",2016,habitantes,número,7225
0231,"Boalo, El",2016,contenedores,unidades,63
0231,"Boalo, El",2016,vidrio recogido,kg,112097
0246,Braojos,2016,habitantes,número,201
0246,Braojos,2016,contenedores,unidades,3
0246,Braojos,2016,vidrio recogido,kg,5558
0259,Brea de Tajo,2016,habitantes,número,560
0259,Brea de Tajo,2016,contenedores,unidades,12
0259,Brea de Tajo,2016,vidrio recogido,kg,16130
0262,Brunete,2016,habitantes,número,10374
0262,Brunete,2016,contenedores,unidades,56
0262,Brunete,2016,vidrio recogido,kg,102628
0278,Buitrago del Lozoya,2016,habitantes,número,1861
0278,Buitrago del Lozoya,2016,contenedores,unidades,13
0278,Buitrago del Lozoya,2016,vidrio recogido,kg,36634
0284,Bustarviejo,2016,habitantes,número,2370
0284,Bustarviejo,2016,contenedores,unidades,26
0284,Bustarviejo,2016,vidrio recogido,kg,58939
0297,Cabanillas de la Sierra,2016,habitantes,número,719
0297,Cabanillas de la Sierra,2016,contenedores,unidades,10
0297,Cabanillas de la Sierra,2016,vidrio recogido,kg,16605
0301,"Cabrera, La",2016,habitantes,número,2560
0301,"Cabrera, La",2016,contenedores,unidades,30
0301,"Cabrera, La",2016,vidrio recogido,kg,56052
0318,Cadalso de los Vidrios,2016,habitantes,número,2788
0318,Cadalso de los Vidrios,2016,contenedores,unidades,20
0318,Cadalso de los Vidrios,2016,vidrio recogido,kg,23657
0323,Camarma de Esteruelas,2016,habitantes,número,7050
0323,Camarma de Esteruelas,2016,contenedores,unidades,28
0323,Camarma de Esteruelas,2016,vidrio recogido,kg,62672
0339,Campo Real,2016,habitantes,número,5888
0339,Campo Real,2016,contenedores,unidades,24
0339,Campo Real,2016,vidrio recogido,kg,37241
0344,Canencia,2016,habitantes,número,451
0344,Canencia,2016,contenedores,unidades,5
0344,Canencia,2016,vidrio recogido,kg,10759
0357,Carabaña,2016,habitantes,número,1948
0357,Carabaña,2016,contenedores,unidades,18
0357,Carabaña,2016,vidrio recogido,kg,19600
0360,Casarrubuelos,2016,habitantes,número,3589
0360,Casarrubuelos,2016,contenedores,unidades,25
0360,Casarrubuelos,2016,vidrio recogido,kg,22798
0376,Cenicientos,2016,habitantes,número,1986
0376,Cenicientos,2016,contenedores,unidades,10
0376,Cenicientos,2016,vidrio recogido,kg,12948
0382,Cercedilla,2016,habitantes,número,6751
0382,Cercedilla,2016,contenedores,unidades,58
0382,Cercedilla,2016,vidrio recogido,kg,94115
0395,Cervera de Buitrago,2016,habitantes,número,157
0395,Cervera de Buitrago,2016,contenedores,unidades,6
0395,Cervera de Buitrago,2016,vidrio recogido,kg,553
0513,Chapinería,2016,habitantes,número,2214
0513,Chapinería,2016,contenedores,unidades,13
0513,Chapinería,2016,vidrio recogido,kg,24440
0528,Chinchón,2016,habitantes,número,5294
0528,Chinchón,2016,contenedores,unidades,32
0528,Chinchón,2016,vidrio recogido,kg,81281
0409,Ciempozuelos,2016,habitantes,número,23773
0409,Ciempozuelos,2016,contenedores,unidades,95
0409,Ciempozuelos,2016,vidrio recogido,kg,153693
0416,Cobeña,2016,habitantes,número,7009
0416,Cobeña,2016,contenedores,unidades,42
0416,Cobeña,2016,vidrio recogido,kg,100581
0468,Collado Mediano,2016,habitantes,número,6583
0468,Collado Mediano,2016,contenedores,unidades,29
0468,Collado Mediano,2016,vidrio recogido,kg,74347
0474,Collado Villalba,2016,habitantes,número,61597
0474,Collado Villalba,2016,contenedores,unidades,243
0474,Collado Villalba,2016,vidrio recogido,kg,612744
0437,Colmenar de Oreja,2016,habitantes,número,7946
0437,Colmenar de Oreja,2016,contenedores,unidades,41
0437,Colmenar de Oreja,2016,vidrio recogido,kg,72429
0421,Colmenar del Arroyo,2016,habitantes,número,1632
0421,Colmenar del Arroyo,2016,contenedores,unidades,13
0421,Colmenar del Arroyo,2016,vidrio recogido,kg,22751
0455,Colmenar Viejo,2016,habitantes,número,48020
0455,Colmenar Viejo,2016,contenedores,unidades,166
0455,Colmenar Viejo,2016,vidrio recogido,kg,519318
0442,Colmenarejo,2016,habitantes,número,8945
0442,Colmenarejo,2016,contenedores,unidades,41
0442,Colmenarejo,2016,vidrio recogido,kg,75310
0480,Corpa,2016,habitantes,número,672
0480,Corpa,2016,contenedores,unidades,4
0480,Corpa,2016,vidrio recogido,kg,3553
0493,Coslada,2016,habitantes,número,84533
0493,Coslada,2016,contenedores,unidades,244
0493,Coslada,2016,vidrio recogido,kg,789994
0506,Cubas de la Sagra,2016,habitantes,número,5971
0506,Cubas de la Sagra,2016,contenedores,unidades,35
0506,Cubas de la Sagra,2016,vidrio recogido,kg,43401
0534,Daganzo de Arriba,2016,habitantes,número,9981
0534,Daganzo de Arriba,2016,contenedores,unidades,46
0534,Daganzo de Arriba,2016,vidrio recogido,kg,95020
0549,"Escorial, El",2016,habitantes,número,15364
0549,"Escorial, El",2016,contenedores,unidades,83
0549,"Escorial, El",2016,vidrio recogido,kg,190725
0552,Estremera,2016,habitantes,número,1319
0552,Estremera,2016,contenedores,unidades,23
0552,Estremera,2016,vidrio recogido,kg,25310
0565,Fresnedillas de la Oliva,2016,habitantes,número,1547
0565,Fresnedillas de la Oliva,2016,contenedores,unidades,12
0565,Fresnedillas de la Oliva,2016,vidrio recogido,kg,22999
0571,Fresno de Torote,2016,habitantes,número,2044
0571,Fresno de Torote,2016,contenedores,unidades,13
0571,Fresno de Torote,2016,vidrio recogido,kg,15932
0587,Fuenlabrada,2016,habitantes,número,194171
0587,Fuenlabrada,2016,contenedores,unidades,520
0587,Fuenlabrada,2016,vidrio recogido,kg,1649320
0590,Fuente el Saz de Jarama,2016,habitantes,número,6403
0590,Fuente el Saz de Jarama,2016,contenedores,unidades,38
0590,Fuente el Saz de Jarama,2016,vidrio recogido,kg,69191
0604,Fuentidueña de Tajo,2016,habitantes,número,1936
0604,Fuentidueña de Tajo,2016,contenedores,unidades,20
0604,Fuentidueña de Tajo,2016,vidrio recogido,kg,18000
0611,Galapagar,2016,habitantes,número,32404
0611,Galapagar,2016,contenedores,unidades,145
0611,Galapagar,2016,vidrio recogido,kg,388317
0626,Garganta de los Montes,2016,habitantes,número,351
0626,Garganta de los Montes,2016,contenedores,unidades,11
0626,Garganta de los Montes,2016,vidrio recogido,kg,5352
0632,Gargantilla del Lozoya y Pinilla de Buitrago,2016,habitantes,número,325
0632,Gargantilla del Lozoya y Pinilla de Buitrago,2016,contenedores,unidades,10
0632,Gargantilla del Lozoya y Pinilla de Buitrago,2016,vidrio recogido,kg,14268
0647,Gascones,2016,habitantes,número,171
0647,Gascones,2016,contenedores,unidades,2
0647,Gascones,2016,vidrio recogido,kg,1354
0650,Getafe,2016,habitantes,número,176659
0650,Getafe,2016,contenedores,unidades,501
0650,Getafe,2016,vidrio recogido,kg,1721999
0663,Griñón,2016,habitantes,número,9938
0663,Griñón,2016,contenedores,unidades,61
0663,Griñón,2016,vidrio recogido,kg,87696
0679,Guadalix de la Sierra,2016,habitantes,número,5982
0679,Guadalix de la Sierra,2016,contenedores,unidades,33
0679,Guadalix de la Sierra,2016,vidrio recogido,kg,72113
0685,Guadarrama,2016,habitantes,número,15488
0685,Guadarrama,2016,contenedores,unidades,89
0685,Guadarrama,2016,vidrio recogido,kg,181058
0698,"Hiruela, La",2016,habitantes,número,54
0698,"Hiruela, La",2016,contenedores,unidades,2
0698,"Hiruela, La",2016,vidrio recogido,kg,1695
0702,Horcajo de la Sierra-Aoslos,2016,habitantes,número,143
0702,Horcajo de la Sierra-Aoslos,2016,contenedores,unidades,6
0702,Horcajo de la Sierra-Aoslos,2016,vidrio recogido,kg,9894
0719,Horcajuelo de la Sierra,2016,habitantes,número,86
0719,Horcajuelo de la Sierra,2016,contenedores,unidades,3
0719,Horcajuelo de la Sierra,2016,vidrio recogido,kg,1877
0724,Hoyo de Manzanares,2016,habitantes,número,7965
0724,Hoyo de Manzanares,2016,contenedores,unidades,38
0724,Hoyo de Manzanares,2016,vidrio recogido,kg,138392
0730,Humanes de Madrid,2016,habitantes,número,19563
0730,Humanes de Madrid,2016,contenedores,unidades,113
0730,Humanes de Madrid,2016,vidrio recogido,kg,170700
0745,Leganés,2016,habitantes,número,187173
0745,Leganés,2016,contenedores,unidades,619
0745,Leganés,2016,vidrio recogido,kg,2024740
0758,Loeches,2016,habitantes,número,8388
0758,Loeches,2016,contenedores,unidades,62
0758,Loeches,2016,vidrio recogido,kg,72183
0761,Lozoya,2016,habitantes,número,576
0761,Lozoya,2016,contenedores,unidades,5
0761,Lozoya,2016,vidrio recogido,kg,13640
9015,Lozoyuela-Navas-Sieteiglesias,2016,habitantes,número,1210
9015,Lozoyuela-Navas-Sieteiglesias,2016,contenedores,unidades,13
9015,Lozoyuela-Navas-Sieteiglesias,2016,vidrio recogido,kg,19827
0783,Madarcos,2016,habitantes,número,47
0783,Madarcos,2016,contenedores,unidades,3
0783,Madarcos,2016,vidrio recogido,kg,1717
0796,Madrid,2016,habitantes,número,3165541
0796,Madrid,2016,contenedores,unidades,6122
0796,Madrid,2016,vidrio recogido,kg,45580088
0800,Majadahonda,2016,habitantes,número,70755
0800,Majadahonda,2016,contenedores,unidades,173
0800,Majadahonda,2016,vidrio recogido,kg,972402
0822,Manzanares el Real,2016,habitantes,número,8387
0822,Manzanares el Real,2016,contenedores,unidades,61
0822,Manzanares el Real,2016,vidrio recogido,kg,134996
0838,Meco,2016,habitantes,número,13426
0838,Meco,2016,contenedores,unidades,71
0838,Meco,2016,vidrio recogido,kg,118296
0843,Mejorada del Campo,2016,habitantes,número,22900
0843,Mejorada del Campo,2016,contenedores,unidades,85
0843,Mejorada del Campo,2016,vidrio recogido,kg,211667
0856,Miraflores de la Sierra,2016,habitantes,número,5754
0856,Miraflores de la Sierra,2016,contenedores,unidades,41
0856,Miraflores de la Sierra,2016,vidrio recogido,kg,86287
0869,"Molar, El",2016,habitantes,número,8263
0869,"Molar, El",2016,contenedores,unidades,33
0869,"Molar, El",2016,vidrio recogido,kg,68342
0875,"Molinos, Los",2016,habitantes,número,4373
0875,"Molinos, Los",2016,contenedores,unidades,27
0875,"Molinos, Los",2016,vidrio recogido,kg,55503
0881,Montejo de la Sierra,2016,habitantes,número,359
0881,Montejo de la Sierra,2016,contenedores,unidades,6
0881,Montejo de la Sierra,2016,vidrio recogido,kg,12302
0894,Moraleja de Enmedio,2016,habitantes,número,4984
0894,Moraleja de Enmedio,2016,contenedores,unidades,39
0894,Moraleja de Enmedio,2016,vidrio recogido,kg,42344
0908,Moralzarzal,2016,habitantes,número,12372
0908,Moralzarzal,2016,contenedores,unidades,42
0908,Moralzarzal,2016,vidrio recogido,kg,172540
0915,Morata de Tajuña,2016,habitantes,número,7548
0915,Morata de Tajuña,2016,contenedores,unidades,38
0915,Morata de Tajuña,2016,vidrio recogido,kg,78394
0920,Móstoles,2016,habitantes,número,205614
0920,Móstoles,2016,contenedores,unidades,466
0920,Móstoles,2016,vidrio recogido,kg,1737634
0936,Navacerrada,2016,habitantes,número,2885
0936,Navacerrada,2016,contenedores,unidades,42
0936,Navacerrada,2016,vidrio recogido,kg,66489
0941,Navalafuente,2016,habitantes,número,1266
0941,Navalafuente,2016,contenedores,unidades,13
0941,Navalafuente,2016,vidrio recogido,kg,27038
0954,Navalagamella,2016,habitantes,número,2423
0954,Navalagamella,2016,contenedores,unidades,12
0954,Navalagamella,2016,vidrio recogido,kg,27028
0967,Navalcarnero,2016,habitantes,número,26954
0967,Navalcarnero,2016,contenedores,unidades,116
0967,Navalcarnero,2016,vidrio recogido,kg,158633
0973,Navarredonda y San Mamés,2016,habitantes,número,132
0973,Navarredonda y San Mamés,2016,contenedores,unidades,4
0973,Navarredonda y San Mamés,2016,vidrio recogido,kg,3247
0992,Navas del Rey,2016,habitantes,número,2659
0992,Navas del Rey,2016,contenedores,unidades,15
0992,Navas del Rey,2016,vidrio recogido,kg,21641
1006,Nuevo Baztán,2016,habitantes,número,6018
1006,Nuevo Baztán,2016,contenedores,unidades,45
1006,Nuevo Baztán,2016,vidrio recogido,kg,75535
1013,Olmeda de las Fuentes,2016,habitantes,número,326
1013,Olmeda de las Fuentes,2016,contenedores,unidades,4
1013,Olmeda de las Fuentes,2016,vidrio recogido,kg,6554
1028,Orusco de Tajuña,2016,habitantes,número,1225
1028,Orusco de Tajuña,2016,contenedores,unidades,12
1028,Orusco de Tajuña,2016,vidrio recogido,kg,12020
1049,Paracuellos de Jarama,2016,habitantes,número,23104
1049,Paracuellos de Jarama,2016,contenedores,unidades,106
1049,Paracuellos de Jarama,2016,vidrio recogido,kg,277671
1065,Parla,2016,habitantes,número,124661
1065,Parla,2016,contenedores,unidades,439
1065,Parla,2016,vidrio recogido,kg,798918
1071,Patones,2016,habitantes,número,537
1071,Patones,2016,contenedores,unidades,7
1071,Patones,2016,vidrio recogido,kg,12348
1087,Pedrezuela,2016,habitantes,número,5456
1087,Pedrezuela,2016,contenedores,unidades,27
1087,Pedrezuela,2016,vidrio recogido,kg,77403
1090,Pelayos de la Presa,2016,habitantes,número,2471
1090,Pelayos de la Presa,2016,contenedores,unidades,14
1090,Pelayos de la Presa,2016,vidrio recogido,kg,25903
1104,Perales de Tajuña,2016,habitantes,número,2799
1104,Perales de Tajuña,2016,contenedores,unidades,25
1104,Perales de Tajuña,2016,vidrio recogido,kg,36590
1111,Pezuela de las Torres,2016,habitantes,número,793
1111,Pezuela de las Torres,2016,contenedores,unidades,7
1111,Pezuela de las Torres,2016,vidrio recogido,kg,11320
1126,Pinilla del Valle,2016,habitantes,número,192
1126,Pinilla del Valle,2016,contenedores,unidades,4
1126,Pinilla del Valle,2016,vidrio recogido,kg,5489
1132,Pinto,2016,habitantes,número,49522
1132,Pinto,2016,contenedores,unidades,193
1132,Pinto,2016,vidrio recogido,kg,531591
1147,Piñuécar-Gandullas,2016,habitantes,número,185
1147,Piñuécar-Gandullas,2016,contenedores,unidades,9
1147,Piñuécar-Gandullas,2016,vidrio recogido,kg,3520
1150,Pozuelo de Alarcón,2016,habitantes,número,84989
1150,Pozuelo de Alarcón,2016,contenedores,unidades,229
1150,Pozuelo de Alarcón,2016,vidrio recogido,kg,1140665
1163,Pozuelo del Rey,2016,habitantes,número,1073
1163,Pozuelo del Rey,2016,contenedores,unidades,8
1163,Pozuelo del Rey,2016,vidrio recogido,kg,9607
1179,Prádena del Rincón,2016,habitantes,número,134
1179,Prádena del Rincón,2016,contenedores,unidades,3
1179,Prádena del Rincón,2016,vidrio recogido,kg,6027
1185,Puebla de la Sierra,2016,habitantes,número,66
1185,Puebla de la Sierra,2016,contenedores,unidades,3
1185,Puebla de la Sierra,2016,vidrio recogido,kg,1207
9020,Puentes Viejas,2016,habitantes,número,627
9020,Puentes Viejas,2016,contenedores,unidades,10
9020,Puentes Viejas,2016,vidrio recogido,kg,11276
1198,Quijorna,2016,habitantes,número,3239
1198,Quijorna,2016,contenedores,unidades,20
1198,Quijorna,2016,vidrio recogido,kg,16950
1202,Rascafría,2016,habitantes,número,1692
1202,Rascafría,2016,contenedores,unidades,27
1202,Rascafría,2016,vidrio recogido,kg,54507
1219,Redueña,2016,habitantes,número,261
1219,Redueña,2016,contenedores,unidades,2
1219,Redueña,2016,vidrio recogido,kg,4124
1224,Ribatejada,2016,habitantes,número,689
1224,Ribatejada,2016,contenedores,unidades,13
1224,Ribatejada,2016,vidrio recogido,kg,7166
1230,Rivas-Vaciamadrid,2016,habitantes,número,82715
1230,Rivas-Vaciamadrid,2016,contenedores,unidades,304
1230,Rivas-Vaciamadrid,2016,vidrio recogido,kg,897271
1245,Robledillo de la Jara,2016,habitantes,número,99
1245,Robledillo de la Jara,2016,contenedores,unidades,4
1245,Robledillo de la Jara,2016,vidrio recogido,kg,0
1258,Robledo de Chavela,2016,habitantes,número,4001
1258,Robledo de Chavela,2016,contenedores,unidades,34
1258,Robledo de Chavela,2016,vidrio recogido,kg,59062
1261,Robregordo,2016,habitantes,número,45
1261,Robregordo,2016,contenedores,unidades,4
1261,Robregordo,2016,vidrio recogido,kg,2339
1277,"Rozas de Madrid, Las",2016,habitantes,número,94471
1277,"Rozas de Madrid, Las",2016,contenedores,unidades,334
1277,"Rozas de Madrid, Las",2016,vidrio recogido,kg,1226860
1283,Rozas de Puerto Real,2016,habitantes,número,533
1283,Rozas de Puerto Real,2016,contenedores,unidades,4
1283,Rozas de Puerto Real,2016,vidrio recogido,kg,5836
1296,San Agustín del Guadalix,2016,habitantes,número,12862
1296,San Agustín del Guadalix,2016,contenedores,unidades,57
1296,San Agustín del Guadalix,2016,vidrio recogido,kg,135602
1300,San Fernando de Henares,2016,habitantes,número,40095
1300,San Fernando de Henares,2016,contenedores,unidades,126
1300,San Fernando de Henares,2016,vidrio recogido,kg,426838
1317,San Lorenzo de El Escorial,2016,habitantes,número,18038
1317,San Lorenzo de El Escorial,2016,contenedores,unidades,91
1317,San Lorenzo de El Escorial,2016,vidrio recogido,kg,242757
1322,San Martín de la Vega,2016,habitantes,número,18734
1322,San Martín de la Vega,2016,contenedores,unidades,85
1322,San Martín de la Vega,2016,vidrio recogido,kg,130085
1338,San Martín de Valdeiglesias,2016,habitantes,número,8344
1338,San Martín de Valdeiglesias,2016,contenedores,unidades,66
1338,San Martín de Valdeiglesias,2016,vidrio recogido,kg,81602
1343,San Sebastián de los Reyes,2016,habitantes,número,86206
1343,San Sebastián de los Reyes,2016,contenedores,unidades,257
1343,San Sebastián de los Reyes,2016,vidrio recogido,kg,900039
1356,Santa María de la Alameda,2016,habitantes,número,1177
1356,Santa María de la Alameda,2016,contenedores,unidades,20
1356,Santa María de la Alameda,2016,vidrio recogido,kg,28557
1369,Santorcaz,2016,habitantes,número,851
1369,Santorcaz,2016,contenedores,unidades,11
1369,Santorcaz,2016,vidrio recogido,kg,13938
1375,"Santos de la Humosa, Los",2016,habitantes,número,2435
1375,"Santos de la Humosa, Los",2016,contenedores,unidades,26
1375,"Santos de la Humosa, Los",2016,vidrio recogido,kg,27981
1381,"Serna del Monte, La",2016,habitantes,número,77
1381,"Serna del Monte, La",2016,contenedores,unidades,4
1381,"Serna del Monte, La",2016,vidrio recogido,kg,3623
1408,Serranillos del Valle,2016,habitantes,número,3990
1408,Serranillos del Valle,2016,contenedores,unidades,37
1408,Serranillos del Valle,2016,vidrio recogido,kg,35282
1415,Sevilla la Nueva,2016,habitantes,número,8905
1415,Sevilla la Nueva,2016,contenedores,unidades,74
1415,Sevilla la Nueva,2016,vidrio recogido,kg,138273
1436,Somosierra,2016,habitantes,número,77
1436,Somosierra,2016,contenedores,unidades,4
1436,Somosierra,2016,vidrio recogido,kg,4204
1441,Soto del Real,2016,habitantes,número,8483
1441,Soto del Real,2016,contenedores,unidades,80
1441,Soto del Real,2016,vidrio recogido,kg,137807
1454,Talamanca de Jarama,2016,habitantes,número,3451
1454,Talamanca de Jarama,2016,contenedores,unidades,18
1454,Talamanca de Jarama,2016,vidrio recogido,kg,37924
1467,Tielmes,2016,habitantes,número,2620
1467,Tielmes,2016,contenedores,unidades,27
1467,Tielmes,2016,vidrio recogido,kg,31530
1473,Titulcia,2016,habitantes,número,1258
1473,Titulcia,2016,contenedores,unidades,9
1473,Titulcia,2016,vidrio recogido,kg,14468
1489,Torrejón de Ardoz,2016,habitantes,número,126981
1489,Torrejón de Ardoz,2016,contenedores,unidades,432
1489,Torrejón de Ardoz,2016,vidrio recogido,kg,1473759
1492,Torrejón de la Calzada,2016,habitantes,número,8171
1492,Torrejón de la Calzada,2016,contenedores,unidades,33
1492,Torrejón de la Calzada,2016,vidrio recogido,kg,50136
1505,Torrejón de Velasco,2016,habitantes,número,4243
1505,Torrejón de Velasco,2016,contenedores,unidades,34
1505,Torrejón de Velasco,2016,vidrio recogido,kg,30835
1512,Torrelaguna,2016,habitantes,número,4697
1512,Torrelaguna,2016,contenedores,unidades,22
1512,Torrelaguna,2016,vidrio recogido,kg,38380
1527,Torrelodones,2016,habitantes,número,23123
1527,Torrelodones,2016,contenedores,unidades,142
1527,Torrelodones,2016,vidrio recogido,kg,342880
1533,Torremocha de Jarama,2016,habitantes,número,906
1533,Torremocha de Jarama,2016,contenedores,unidades,11
1533,Torremocha de Jarama,2016,vidrio recogido,kg,18082
1548,Torres de la Alameda,2016,habitantes,número,7769
1548,Torres de la Alameda,2016,contenedores,unidades,46
1548,Torres de la Alameda,2016,vidrio recogido,kg,80621
9036,Tres Cantos,2016,habitantes,número,44764
9036,Tres Cantos,2016,contenedores,unidades,168
9036,Tres Cantos,2016,vidrio recogido,kg,689556
1551,Valdaracete,2016,habitantes,número,641
1551,Valdaracete,2016,contenedores,unidades,10
1551,Valdaracete,2016,vidrio recogido,kg,5900
1564,Valdeavero,2016,habitantes,número,1407
1564,Valdeavero,2016,contenedores,unidades,17
1564,Valdeavero,2016,vidrio recogido,kg,13683
1570,Valdelaguna,2016,habitantes,número,841
1570,Valdelaguna,2016,contenedores,unidades,14
1570,Valdelaguna,2016,vidrio recogido,kg,15070
1586,Valdemanco,2016,habitantes,número,911
1586,Valdemanco,2016,contenedores,unidades,11
1586,Valdemanco,2016,vidrio recogido,kg,19516
1599,Valdemaqueda,2016,habitantes,número,779
1599,Valdemaqueda,2016,contenedores,unidades,13
1599,Valdemaqueda,2016,vidrio recogido,kg,9411
1603,Valdemorillo,2016,habitantes,número,12168
