vidrio_municipio_nombre,wikidata:vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
Chinchón,https://www.wikidata.org/wiki/Q915395,2014,contenedores,unidades,31
Chinchón,https://www.wikidata.org/wiki/Q915395,2014,vidrio recogido,kg,74317
Ciempozuelos,https://www.wikidata.org/wiki/Q1751930,2014,habitantes,número,23739
Ciempozuelos,https://www.wikidata.org/wiki/Q1751930,2014,contenedores,unidades,75
Ciempozuelos,https://www.wikidata.org/wiki/Q1751930,2014,vidrio recogido,kg,149538
Cobeña,https://www.wikidata.org/wiki/Q659582,2014,habitantes,número,6921
Cobeña,https://www.wikidata.org/wiki/Q659582,2014,contenedores,unidades,40
Cobeña,https://www.wikidata.org/wiki/Q659582,2014,vidrio recogido,kg,144532
Collado Mediano,https://www.wikidata.org/wiki/Q1751903,2014,habitantes,número,6780
Collado Mediano,https://www.wikidata.org/wiki/Q1751903,2014,contenedores,unidades,26
Collado Mediano,https://www.wikidata.org/wiki/Q1751903,2014,vidrio recogido,kg,74234
Collado Villalba,https://www.wikidata.org/wiki/Q735759,2014,habitantes,número,62587
Collado Villalba,https://www.wikidata.org/wiki/Q735759,2014,contenedores,unidades,224
Collado Villalba,https://www.wikidata.org/wiki/Q735759,2014,vidrio recogido,kg,698420
Colmenar de Oreja,https://www.wikidata.org/wiki/Q686674,2014,habitantes,número,8409
Colmenar de Oreja,https://www.wikidata.org/wiki/Q686674,2014,contenedores,unidades,33
Colmenar de Oreja,https://www.wikidata.org/wiki/Q686674,2014,vidrio recogido,kg,69439
Colmenar del Arroyo,https://www.wikidata.org/wiki/Q1751939,2014,habitantes,número,1581
Colmenar del Arroyo,https://www.wikidata.org/wiki/Q1751939,2014,contenedores,unidades,13
Colmenar del Arroyo,https://www.wikidata.org/wiki/Q1751939,2014,vidrio recogido,kg,18727
Colmenar Viejo,https://www.wikidata.org/wiki/Q55480,2014,habitantes,número,47445
Colmenar Viejo,https://www.wikidata.org/wiki/Q55480,2014,contenedores,unidades,130
Colmenar Viejo,https://www.wikidata.org/wiki/Q55480,2014,vidrio recogido,kg,471627
Colmenarejo,https://www.wikidata.org/wiki/Q1646220,2014,habitantes,número,8934
Colmenarejo,https://www.wikidata.org/wiki/Q1646220,2014,contenedores,unidades,47
Colmenarejo,https://www.wikidata.org/wiki/Q1646220,2014,vidrio recogido,kg,74013
Corpa,https://www.wikidata.org/wiki/Q1915174,2014,habitantes,número,671
Corpa,https://www.wikidata.org/wiki/Q1915174,2014,contenedores,unidades,4
Corpa,https://www.wikidata.org/wiki/Q1915174,2014,vidrio recogido,kg,3556
Coslada,https://www.wikidata.org/wiki/Q164197,2014,habitantes,número,88847
Coslada,https://www.wikidata.org/wiki/Q164197,2014,contenedores,unidades,215
Coslada,https://www.wikidata.org/wiki/Q164197,2014,vidrio recogido,kg,881717
Cubas de la Sagra,https://www.wikidata.org/wiki/Q1751926,2014,habitantes,número,5738
Cubas de la Sagra,https://www.wikidata.org/wiki/Q1751926,2014,contenedores,unidades,41
Cubas de la Sagra,https://www.wikidata.org/wiki/Q1751926,2014,vidrio recogido,kg,64697
Daganzo de Arriba,https://www.wikidata.org/wiki/Q1772173,2014,habitantes,número,9841
Daganzo de Arriba,https://www.wikidata.org/wiki/Q1772173,2014,contenedores,unidades,43
Daganzo de Arriba,https://www.wikidata.org/wiki/Q1772173,2014,vidrio recogido,kg,134827
El Escorial,https://www.wikidata.org/wiki/Q985269,2014,habitantes,número,15244
El Escorial,https://www.wikidata.org/wiki/Q985269,2014,contenedores,unidades,71
El Escorial,https://www.wikidata.org/wiki/Q985269,2014,vidrio recogido,kg,169086
Estremera,https://www.wikidata.org/wiki/Q1615876,2014,habitantes,número,1410
Estremera,https://www.wikidata.org/wiki/Q1615876,2014,contenedores,unidades,21
Estremera,https://www.wikidata.org/wiki/Q1615876,2014,vidrio recogido,kg,27870
Fresnedillas de la Oliva,https://www.wikidata.org/wiki/Q739480,2014,habitantes,número,1545
Fresnedillas de la Oliva,https://www.wikidata.org/wiki/Q739480,2014,contenedores,unidades,12
Fresnedillas de la Oliva,https://www.wikidata.org/wiki/Q739480,2014,vidrio recogido,kg,20856
Fresno de Torote,https://www.wikidata.org/wiki/Q1772191,2014,habitantes,número,2020
Fresno de Torote,https://www.wikidata.org/wiki/Q1772191,2014,contenedores,unidades,10
Fresno de Torote,https://www.wikidata.org/wiki/Q1772191,2014,vidrio recogido,kg,11391
Fuenlabrada,https://www.wikidata.org/wiki/Q54902,2014,habitantes,número,195864
Fuenlabrada,https://www.wikidata.org/wiki/Q54902,2014,contenedores,unidades,504
Fuenlabrada,https://www.wikidata.org/wiki/Q54902,2014,vidrio recogido,kg,1829971
Fuente el Saz de Jarama,https://www.wikidata.org/wiki/Q770809,2014,habitantes,número,6409
Fuente el Saz de Jarama,https://www.wikidata.org/wiki/Q770809,2014,contenedores,unidades,34
Fuente el Saz de Jarama,https://www.wikidata.org/wiki/Q770809,2014,vidrio recogido,kg,114043
Fuentidueña de Tajo,https://www.wikidata.org/wiki/Q1228889,2014,habitantes,número,2026
Fuentidueña de Tajo,https://www.wikidata.org/wiki/Q1228889,2014,contenedores,unidades,18
Fuentidueña de Tajo,https://www.wikidata.org/wiki/Q1228889,2014,vidrio recogido,kg,24670
Galapagar,https://www.wikidata.org/wiki/Q1615953,2014,habitantes,número,32380
Galapagar,https://www.wikidata.org/wiki/Q1615953,2014,contenedores,unidades,139
Galapagar,https://www.wikidata.org/wiki/Q1615953,2014,vidrio recogido,kg,397119
Garganta de los Montes,https://www.wikidata.org/wiki/Q1752777,2014,habitantes,número,382
Garganta de los Montes,https://www.wikidata.org/wiki/Q1752777,2014,contenedores,unidades,9
Garganta de los Montes,https://www.wikidata.org/wiki/Q1752777,2014,vidrio recogido,kg,13297
Gargantilla del Lozoya y Pinilla de Buitrago,https://www.wikidata.org/wiki/Q1984845,2014,habitantes,número,362
Gargantilla del Lozoya y Pinilla de Buitrago,https://www.wikidata.org/wiki/Q1984845,2014,contenedores,unidades,9
Gargantilla del Lozoya y Pinilla de Buitrago,https://www.wikidata.org/wiki/Q1984845,2014,vidrio recogido,kg,17121
Gascones,https://www.wikidata.org/wiki/Q1772211,2014,habitantes,número,179
Gascones,https://www.wikidata.org/wiki/Q1772211,2014,contenedores,unidades,2
Gascones,https://www.wikidata.org/wiki/Q1772211,2014,vidrio recogido,kg,1036
Getafe,https://www.wikidata.org/wiki/Q8802,2014,habitantes,número,173057
Getafe,https://www.wikidata.org/wiki/Q8802,2014,contenedores,unidades,485
Getafe,https://www.wikidata.org/wiki/Q8802,2014,vidrio recogido,kg,1634474
Griñón,https://www.wikidata.org/wiki/Q1772237,2014,habitantes,número,9928
Griñón,https://www.wikidata.org/wiki/Q1772237,2014,contenedores,unidades,51
Griñón,https://www.wikidata.org/wiki/Q1772237,2014,vidrio recogido,kg,125576
Guadalix de la Sierra,https://www.wikidata.org/wiki/Q55482,2014,habitantes,número,6057
Guadalix de la Sierra,https://www.wikidata.org/wiki/Q55482,2014,contenedores,unidades,31
Guadalix de la Sierra,https://www.wikidata.org/wiki/Q55482,2014,vidrio recogido,kg,132194
Guadarrama,https://www.wikidata.org/wiki/Q517450,2014,habitantes,número,15547
Guadarrama,https://www.wikidata.org/wiki/Q517450,2014,contenedores,unidades,66
Guadarrama,https://www.wikidata.org/wiki/Q517450,2014,vidrio recogido,kg,173579
La Hiruela,https://www.wikidata.org/wiki/Q1751945,2014,habitantes,número,55
La Hiruela,https://www.wikidata.org/wiki/Q1751945,2014,contenedores,unidades,2
La Hiruela,https://www.wikidata.org/wiki/Q1751945,2014,vidrio recogido,kg,2311
Horcajo de la Sierra-Aoslos,https://www.wikidata.org/wiki/Q1985367,2014,habitantes,número,179
Horcajo de la Sierra-Aoslos,https://www.wikidata.org/wiki/Q1985367,2014,contenedores,unidades,6
Horcajo de la Sierra-Aoslos,https://www.wikidata.org/wiki/Q1985367,2014,vidrio recogido,kg,3107
Horcajuelo de la Sierra,https://www.wikidata.org/wiki/Q768730,2014,habitantes,número,80
Horcajuelo de la Sierra,https://www.wikidata.org/wiki/Q768730,2014,contenedores,unidades,3
Horcajuelo de la Sierra,https://www.wikidata.org/wiki/Q768730,2014,vidrio recogido,kg,1243
Hoyo de Manzanares,https://www.wikidata.org/wiki/Q664769,2014,habitantes,número,7834
Hoyo de Manzanares,https://www.wikidata.org/wiki/Q664769,2014,contenedores,unidades,39
Hoyo de Manzanares,https://www.wikidata.org/wiki/Q664769,2014,vidrio recogido,kg,152567
Humanes de Madrid,https://www.wikidata.org/wiki/Q281632,2014,habitantes,número,19404
Humanes de Madrid,https://www.wikidata.org/wiki/Q281632,2014,contenedores,unidades,95
Humanes de Madrid,https://www.wikidata.org/wiki/Q281632,2014,vidrio recogido,kg,201862
Leganés,https://www.wikidata.org/wiki/Q77433,2014,habitantes,número,186696
Leganés,https://www.wikidata.org/wiki/Q77433,2014,contenedores,unidades,499
Leganés,https://www.wikidata.org/wiki/Q77433,2014,vidrio recogido,kg,1963650
Loeches,https://www.wikidata.org/wiki/Q1646206,2014,habitantes,número,8159
Loeches,https://www.wikidata.org/wiki/Q1646206,2014,contenedores,unidades,60
Loeches,https://www.wikidata.org/wiki/Q1646206,2014,vidrio recogido,kg,73253
Lozoya,https://www.wikidata.org/wiki/Q599830,2014,habitantes,número,591
Lozoya,https://www.wikidata.org/wiki/Q599830,2014,contenedores,unidades,6
Lozoya,https://www.wikidata.org/wiki/Q599830,2014,vidrio recogido,kg,9141
Lozoyuela-Navas-Sieteiglesias,https://www.wikidata.org/wiki/Q1772221,2014,habitantes,número,1196
Lozoyuela-Navas-Sieteiglesias,https://www.wikidata.org/wiki/Q1772221,2014,contenedores,unidades,15
Lozoyuela-Navas-Sieteiglesias,https://www.wikidata.org/wiki/Q1772221,2014,vidrio recogido,kg,20976
Madarcos,https://www.wikidata.org/wiki/Q985048,2014,habitantes,número,47
Madarcos,https://www.wikidata.org/wiki/Q985048,2014,contenedores,unidades,3
Madarcos,https://www.wikidata.org/wiki/Q985048,2014,vidrio recogido,kg,2893
Madrid,https://www.wikidata.org/wiki/Q2807,2014,habitantes,número,3165235
Madrid,https://www.wikidata.org/wiki/Q2807,2014,contenedores,unidades,6050
Madrid,https://www.wikidata.org/wiki/Q2807,2014,vidrio recogido,kg,40324719
Majadahonda,https://www.wikidata.org/wiki/Q427505,2014,habitantes,número,70359
Majadahonda,https://www.wikidata.org/wiki/Q427505,2014,contenedores,unidades,166
Majadahonda,https://www.wikidata.org/wiki/Q427505,2014,vidrio recogido,kg,891370
Manzanares el Real,https://www.wikidata.org/wiki/Q55483,2014,habitantes,número,8182
Manzanares el Real,https://www.wikidata.org/wiki/Q55483,2014,contenedores,unidades,53
Manzanares el Real,https://www.wikidata.org/wiki/Q55483,2014,vidrio recogido,kg,154297
Meco,https://www.wikidata.org/wiki/Q1646210,2014,habitantes,número,13133
Meco,https://www.wikidata.org/wiki/Q1646210,2014,contenedores,unidades,64
Meco,https://www.wikidata.org/wiki/Q1646210,2014,vidrio recogido,kg,184153
Mejorada del Campo,https://www.wikidata.org/wiki/Q1984852,2014,habitantes,número,22763
Mejorada del Campo,https://www.wikidata.org/wiki/Q1984852,2014,contenedores,unidades,64
Mejorada del Campo,https://www.wikidata.org/wiki/Q1984852,2014,vidrio recogido,kg,180395
Miraflores de la Sierra,https://www.wikidata.org/wiki/Q55481,2014,habitantes,número,5890
Miraflores de la Sierra,https://www.wikidata.org/wiki/Q55481,2014,contenedores,unidades,40
Miraflores de la Sierra,https://www.wikidata.org/wiki/Q55481,2014,vidrio recogido,kg,117618
El Molar,https://www.wikidata.org/wiki/Q1915119,2014,habitantes,número,7983
El Molar,https://www.wikidata.org/wiki/Q1915119,2014,contenedores,unidades,33
El Molar,https://www.wikidata.org/wiki/Q1915119,2014,vidrio recogido,kg,71228
Los Molinos,https://www.wikidata.org/wiki/Q963615,2014,habitantes,número,4374
Los Molinos,https://www.wikidata.org/wiki/Q963615,2014,contenedores,unidades,21
Los Molinos,https://www.wikidata.org/wiki/Q963615,2014,vidrio recogido,kg,46606
Montejo de la Sierra,https://www.wikidata.org/wiki/Q1772215,2014,habitantes,número,363
Montejo de la Sierra,https://www.wikidata.org/wiki/Q1772215,2014,contenedores,unidades,5
Montejo de la Sierra,https://www.wikidata.org/wiki/Q1772215,2014,vidrio recogido,kg,8763
Moraleja de Enmedio,https://www.wikidata.org/wiki/Q965208,2014,habitantes,número,5032
Moraleja de Enmedio,https://www.wikidata.org/wiki/Q965208,2014,contenedores,unidades,31
Moraleja de Enmedio,https://www.wikidata.org/wiki/Q965208,2014,vidrio recogido,kg,41497
Moralzarzal,https://www.wikidata.org/wiki/Q1646201,2014,habitantes,número,12321
Moralzarzal,https://www.wikidata.org/wiki/Q1646201,2014,contenedores,unidades,35
Moralzarzal,https://www.wikidata.org/wiki/Q1646201,2014,vidrio recogido,kg,152140
Morata de Tajuña,https://www.wikidata.org/wiki/Q1772158,2014,habitantes,número,7452
Morata de Tajuña,https://www.wikidata.org/wiki/Q1772158,2014,contenedores,unidades,39
Morata de Tajuña,https://www.wikidata.org/wiki/Q1772158,2014,vidrio recogido,kg,71098
Móstoles,https://www.wikidata.org/wiki/Q187826,2014,habitantes,número,205712
Móstoles,https://www.wikidata.org/wiki/Q187826,2014,contenedores,unidades,397
Móstoles,https://www.wikidata.org/wiki/Q187826,2014,vidrio recogido,kg,1652617
Navacerrada,https://www.wikidata.org/wiki/Q1648718,2014,habitantes,número,2862
Navacerrada,https://www.wikidata.org/wiki/Q1648718,2014,contenedores,unidades,43
Navacerrada,https://www.wikidata.org/wiki/Q1648718,2014,vidrio recogido,kg,56772
Navalafuente,https://www.wikidata.org/wiki/Q55486,2014,habitantes,número,1194
Navalafuente,https://www.wikidata.org/wiki/Q55486,2014,contenedores,unidades,18
Navalafuente,https://www.wikidata.org/wiki/Q55486,2014,vidrio recogido,kg,20853
Navalagamella,https://www.wikidata.org/wiki/Q1751933,2014,habitantes,número,2465
Navalagamella,https://www.wikidata.org/wiki/Q1751933,2014,contenedores,unidades,14
Navalagamella,https://www.wikidata.org/wiki/Q1751933,2014,vidrio recogido,kg,20937
Navalcarnero,https://www.wikidata.org/wiki/Q1623099,2014,habitantes,número,26364
Navalcarnero,https://www.wikidata.org/wiki/Q1623099,2014,contenedores,unidades,94
Navalcarnero,https://www.wikidata.org/wiki/Q1623099,2014,vidrio recogido,kg,155940
Navarredonda y San Mamés,https://www.wikidata.org/wiki/Q942521,2014,habitantes,número,129
Navarredonda y San Mamés,https://www.wikidata.org/wiki/Q942521,2014,contenedores,unidades,4
Navarredonda y San Mamés,https://www.wikidata.org/wiki/Q942521,2014,vidrio recogido,kg,7649
Navas del Rey,https://www.wikidata.org/wiki/Q1772241,2014,habitantes,número,2640
Navas del Rey,https://www.wikidata.org/wiki/Q1772241,2014,contenedores,unidades,16
Navas del Rey,https://www.wikidata.org/wiki/Q1772241,2014,vidrio recogido,kg,22678
Nuevo Baztán,https://www.wikidata.org/wiki/Q921352,2014,habitantes,número,5959
Nuevo Baztán,https://www.wikidata.org/wiki/Q921352,2014,contenedores,unidades,44
Nuevo Baztán,https://www.wikidata.org/wiki/Q921352,2014,vidrio recogido,kg,58327
Olmeda de las Fuentes,https://www.wikidata.org/wiki/Q958675,2014,habitantes,número,334
Olmeda de las Fuentes,https://www.wikidata.org/wiki/Q958675,2014,contenedores,unidades,6
Olmeda de las Fuentes,https://www.wikidata.org/wiki/Q958675,2014,vidrio recogido,kg,6713
Orusco de Tajuña,https://www.wikidata.org/wiki/Q520988,2014,habitantes,número,1283
Orusco de Tajuña,https://www.wikidata.org/wiki/Q520988,2014,contenedores,unidades,7
Orusco de Tajuña,https://www.wikidata.org/wiki/Q520988,2014,vidrio recogido,kg,9960
Paracuellos de Jarama,https://www.wikidata.org/wiki/Q2046249,2014,habitantes,número,21718
Paracuellos de Jarama,https://www.wikidata.org/wiki/Q2046249,2014,contenedores,unidades,110
Paracuellos de Jarama,https://www.wikidata.org/wiki/Q2046249,2014,vidrio recogido,kg,362468
Parla,https://www.wikidata.org/wiki/Q824651,2014,habitantes,número,125323
Parla,https://www.wikidata.org/wiki/Q824651,2014,contenedores,unidades,360
Parla,https://www.wikidata.org/wiki/Q824651,2014,vidrio recogido,kg,730960
Patones,https://www.wikidata.org/wiki/Q1999704,2014,habitantes,número,507
Patones,https://www.wikidata.org/wiki/Q1999704,2014,contenedores,unidades,5
Patones,https://www.wikidata.org/wiki/Q1999704,2014,vidrio recogido,kg,7340
Pedrezuela,https://www.wikidata.org/wiki/Q1647820,2014,habitantes,número,5119
Pedrezuela,https://www.wikidata.org/wiki/Q1647820,2014,contenedores,unidades,31
Pedrezuela,https://www.wikidata.org/wiki/Q1647820,2014,vidrio recogido,kg,118294
Pelayos de la Presa,https://www.wikidata.org/wiki/Q1772205,2014,habitantes,número,2502
Pelayos de la Presa,https://www.wikidata.org/wiki/Q1772205,2014,contenedores,unidades,11
Pelayos de la Presa,https://www.wikidata.org/wiki/Q1772205,2014,vidrio recogido,kg,21836
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2014,habitantes,número,2945
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2014,contenedores,unidades,24
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2014,vidrio recogido,kg,40850
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2014,habitantes,número,795
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2014,contenedores,unidades,6
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2014,vidrio recogido,kg,6751
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2014,habitantes,número,205
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2014,contenedores,unidades,4
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2014,vidrio recogido,kg,6426
Pinto,https://www.wikidata.org/wiki/Q909718,2014,habitantes,número,47594
Pinto,https://www.wikidata.org/wiki/Q909718,2014,contenedores,unidades,140
Pinto,https://www.wikidata.org/wiki/Q909718,2014,vidrio recogido,kg,525802
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2014,habitantes,número,172
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2014,contenedores,unidades,7
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2014,vidrio recogido,kg,2870
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2014,habitantes,número,84360
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2014,contenedores,unidades,206
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2014,vidrio recogido,kg,1133356
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2014,habitantes,número,1092
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2014,contenedores,unidades,8
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2014,vidrio recogido,kg,10311
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2014,habitantes,número,132
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2014,contenedores,unidades,3
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2014,vidrio recogido,kg,3348
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2014,habitantes,número,83
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2014,contenedores,unidades,3
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2014,vidrio recogido,kg,4469
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2014,habitantes,número,620
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2014,contenedores,unidades,11
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2014,vidrio recogido,kg,12475
Quijorna,https://www.wikidata.org/wiki/Q1915141,2014,habitantes,número,3221
Quijorna,https://www.wikidata.org/wiki/Q1915141,2014,contenedores,unidades,12
Quijorna,https://www.wikidata.org/wiki/Q1915141,2014,vidrio recogido,kg,29510
Rascafría,https://www.wikidata.org/wiki/Q985042,2014,habitantes,número,1798
Rascafría,https://www.wikidata.org/wiki/Q985042,2014,contenedores,unidades,30
Rascafría,https://www.wikidata.org/wiki/Q985042,2014,vidrio recogido,kg,77109
Redueña,https://www.wikidata.org/wiki/Q939207,2014,habitantes,número,281
Redueña,https://www.wikidata.org/wiki/Q939207,2014,contenedores,unidades,2
Redueña,https://www.wikidata.org/wiki/Q939207,2014,vidrio recogido,kg,2530
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2014,habitantes,número,689
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2014,contenedores,unidades,12
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2014,vidrio recogido,kg,7579
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2014,habitantes,número,80483
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2014,contenedores,unidades,277
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2014,vidrio recogido,kg,877865
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2014,habitantes,número,103
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2014,contenedores,unidades,5
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2014,vidrio recogido,kg,3467
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2014,habitantes,número,4037
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2014,contenedores,unidades,27
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2014,vidrio recogido,kg,84500
Robregordo,https://www.wikidata.org/wiki/Q1772196,2014,habitantes,número,52
Robregordo,https://www.wikidata.org/wiki/Q1772196,2014,contenedores,unidades,4
Robregordo,https://www.wikidata.org/wiki/Q1772196,2014,vidrio recogido,kg,0
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2014,habitantes,número,92784
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2014,contenedores,unidades,332
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2014,vidrio recogido,kg,1100820
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2014,habitantes,número,493
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2014,contenedores,unidades,2
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2014,vidrio recogido,kg,32924
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2014,habitantes,número,12953
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2014,contenedores,unidades,65
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2014,vidrio recogido,kg,266150
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2014,habitantes,número,40781
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2014,contenedores,unidades,123
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2014,vidrio recogido,kg,425899
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2014,habitantes,número,18241
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2014,contenedores,unidades,186
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2014,vidrio recogido,kg,230529
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2014,habitantes,número,19092
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2014,contenedores,unidades,52
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2014,vidrio recogido,kg,107249
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2014,habitantes,número,8516
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2014,contenedores,unidades,52
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2014,vidrio recogido,kg,66998
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2014,habitantes,número,83329
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2014,contenedores,unidades,244
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2014,vidrio recogido,kg,1760860
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2014,habitantes,número,1212
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2014,contenedores,unidades,16
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2014,vidrio recogido,kg,26505
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2014,habitantes,número,833
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2014,contenedores,unidades,11
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2014,vidrio recogido,kg,12502
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2014,habitantes,número,2445
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2014,contenedores,unidades,22
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2014,vidrio recogido,kg,24204
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2014,habitantes,número,94
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2014,contenedores,unidades,3
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2014,vidrio recogido,kg,3943
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2014,habitantes,número,3957
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2014,contenedores,unidades,33
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2014,vidrio recogido,kg,34414
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2014,habitantes,número,8858
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2014,contenedores,unidades,64
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2014,vidrio recogido,kg,101121
Somosierra,https://www.wikidata.org/wiki/Q1016225,2014,habitantes,número,77
Somosierra,https://www.wikidata.org/wiki/Q1016225,2014,contenedores,unidades,3
Somosierra,https://www.wikidata.org/wiki/Q1016225,2014,vidrio recogido,kg,2051
Soto del Real,https://www.wikidata.org/wiki/Q53697,2014,habitantes,número,8482
Soto del Real,https://www.wikidata.org/wiki/Q53697,2014,contenedores,unidades,73
Soto del Real,https://www.wikidata.org/wiki/Q53697,2014,vidrio recogido,kg,149284
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2014,habitantes,número,3267
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2014,contenedores,unidades,19
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2014,vidrio recogido,kg,60921
Tielmes,https://www.wikidata.org/wiki/Q1766203,2014,habitantes,número,2617
Tielmes,https://www.wikidata.org/wiki/Q1766203,2014,contenedores,unidades,18
Tielmes,https://www.wikidata.org/wiki/Q1766203,2014,vidrio recogido,kg,30650
Titulcia,https://www.wikidata.org/wiki/Q1647106,2014,habitantes,número,1261
Titulcia,https://www.wikidata.org/wiki/Q1647106,2014,contenedores,unidades,8
Titulcia,https://www.wikidata.org/wiki/Q1647106,2014,vidrio recogido,kg,9812
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2014,habitantes,número,126878
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2014,contenedores,unidades,401
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2014,vidrio recogido,kg,1359303
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2014,habitantes,número,7739
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2014,contenedores,unidades,33
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2014,vidrio recogido,kg,48540
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2014,habitantes,número,4195
