centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;dat_codigo;dat_nombre;centro_direccion_coor_x;centro_direccion_coor_y;actividad_extraexcolar_codigo;actividad_extraexcolar_descrip
28035330;JUAN DE VILLANUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439622;4468937;165;ESCUELA DEPORTIVA: BALONCESTO
28035330;JUAN DE VILLANUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439622;4468937;161;ESCUELA DEPORTIVA: AJEDREZ
28035330;JUAN DE VILLANUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439622;4468937;030;PROGRAMA REFUERZA
28035342;LA DEHESILLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;411865;4510130;184;ESCUELA DEPORTIVA: VOLEIBOL
28035342;LA DEHESILLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;411865;4510130;162;ESCUELA DEPORTIVA: ACTIVIDADES MEDIO NATURAL
28035342;LA DEHESILLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;411865;4510130;150;PROGRAMA 4ºESO+EMPRESA
28035342;LA DEHESILLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;411865;4510130;030;PROGRAMA REFUERZA
28035482;SANTO DOMINGO DE GUZMAN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;430091;4456900;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28035512;BLAS DE OTERO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;448058;4470225;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28035524;ASTURIAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;445452;4470465;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28035597;LUIS ALVAREZ LENCERO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;427225;4464021;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28035640;LUIS VIVES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;435169;4454369;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28035688;LOS CERROS CHICOS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;450016;4452060;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28036978;LA ARBOLEDA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;429282;4466010;176;ESCUELA DEPORTIVA: HOCKEY
28036978;LA ARBOLEDA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;429282;4466010;150;PROGRAMA 4ºESO+EMPRESA
28036978;LA ARBOLEDA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;429282;4466010;173;ESCUELA DEPORTIVA: FUTBOL SALA
28036981;LA POVEDA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;459643;4462736;150;PROGRAMA 4ºESO+EMPRESA
28036981;LA POVEDA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;459643;4462736;030;PROGRAMA REFUERZA
28036991;ANGEL CORELLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;436419;4500797;150;PROGRAMA 4ºESO+EMPRESA
28036991;ANGEL CORELLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;436419;4500797;030;PROGRAMA REFUERZA
28037004;ENRIQUE TIERNO GALVAN;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;434348;4463239;030;PROGRAMA REFUERZA
28037016;CIUDAD DE LOS ÁNGELES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440867;4467157;184;ESCUELA DEPORTIVA: VOLEIBOL
28037016;CIUDAD DE LOS ÁNGELES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440867;4467157;150;PROGRAMA 4ºESO+EMPRESA
28037016;CIUDAD DE LOS ÁNGELES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440867;4467157;173;ESCUELA DEPORTIVA: FUTBOL SALA
28037016;CIUDAD DE LOS ÁNGELES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440867;4467157;165;ESCUELA DEPORTIVA: BALONCESTO
28037016;CIUDAD DE LOS ÁNGELES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440867;4467157;030;PROGRAMA REFUERZA
28037031;ANTONIO DOMINGUEZ ORTIZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;446064;4471127;184;ESCUELA DEPORTIVA: VOLEIBOL
28037031;ANTONIO DOMINGUEZ ORTIZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;446064;4471127;030;PROGRAMA REFUERZA
28037031;ANTONIO DOMINGUEZ ORTIZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;446064;4471127;150;PROGRAMA 4ºESO+EMPRESA
28037031;ANTONIO DOMINGUEZ ORTIZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;446064;4471127;165;ESCUELA DEPORTIVA: BALONCESTO
28037041;JOAQUÍN RODRIGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;447900;4473352;173;ESCUELA DEPORTIVA: FUTBOL SALA
28037041;JOAQUÍN RODRIGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;447900;4473352;165;ESCUELA DEPORTIVA: BALONCESTO
28037041;JOAQUÍN RODRIGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;447900;4473352;150;PROGRAMA 4ºESO+EMPRESA
28037041;JOAQUÍN RODRIGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;447900;4473352;030;PROGRAMA REFUERZA
28037053;PRADOLONGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439124;4470131;150;PROGRAMA 4ºESO+EMPRESA
28037053;PRADOLONGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439124;4470131;030;PROGRAMA REFUERZA
28037065;REY FERNANDO VI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455141;4474956;150;PROGRAMA 4ºESO+EMPRESA
28037065;REY FERNANDO VI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455141;4474956;030;PROGRAMA REFUERZA
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;184;ESCUELA DEPORTIVA: VOLEIBOL
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;177;ESCUELA DEPORTIVA: JUDO
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;174;ESCUELA DEPORTIVA: GIMNASIA
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;173;ESCUELA DEPORTIVA: FUTBOL SALA
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;161;ESCUELA DEPORTIVA: AJEDREZ
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;030;PROGRAMA REFUERZA
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;150;PROGRAMA 4ºESO+EMPRESA
28037077;VICTORIA KENT;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461782;4478469;162;ESCUELA DEPORTIVA: ACTIVIDADES MEDIO NATURAL
28037089;DIEGO VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;420818;4492625;030;PROGRAMA REFUERZA
28037405;FUENTELARREYNA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;438189;4481744;150;PROGRAMA 4ºESO+EMPRESA
28037545;LOPE DE VEGA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;433029;4459491;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28037791;RETIRO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;442192;4473253;150;PROGRAMA 4ºESO+EMPRESA
28037961;FUENLABRADA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;432632;4460468;150;PROGRAMA 4ºESO+EMPRESA
28037971;ESPIRITU SANTO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;444334;4475256;150;PROGRAMA 4ºESO+EMPRESA
28038151;RAFAEL ALBERTI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;452101;4475633;150;PROGRAMA 4ºESO+EMPRESA
28038151;RAFAEL ALBERTI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;452101;4475633;030;PROGRAMA REFUERZA
28038291;SALVADOR DALI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436920;4465420;184;ESCUELA DEPORTIVA: VOLEIBOL
28038291;SALVADOR DALI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436920;4465420;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038291;SALVADOR DALI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436920;4465420;150;PROGRAMA 4ºESO+EMPRESA
28038291;SALVADOR DALI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436920;4465420;163;ESCUELA DEPORTIVA: ATLETISMO
28038291;SALVADOR DALI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;436920;4465420;030;PROGRAMA REFUERZA
28038306;SIGLO XXI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435127;4465592;150;PROGRAMA 4ºESO+EMPRESA
28038306;SIGLO XXI;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435127;4465592;030;PROGRAMA REFUERZA
28038321;JOSE BERGAMIN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;441021;4482974;031;PROGRAMA ACOMPAÑAMIENTO Y APOYO ESCOLAR  EDUCACIÓN PRIMARIA
28038355;MIRASIERRA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439389;4482506;184;ESCUELA DEPORTIVA: VOLEIBOL
28038355;MIRASIERRA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439389;4482506;176;ESCUELA DEPORTIVA: HOCKEY
28038355;MIRASIERRA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;439389;4482506;150;PROGRAMA 4ºESO+EMPRESA
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;186;ESCUELA DEPORTIVA: LUCHA
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;181;ESCUELA DEPORTIVA: TIRO CON ARCO
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;179;ESCUELA DEPORTIVA: PATINAJE
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;165;ESCUELA DEPORTIVA: BALONCESTO
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;030;PROGRAMA REFUERZA
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038446;NARCIS MONTURIOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433938;4455055;180;ESCUELA DEPORTIVA: SALVAMENTO Y SOCORRISMO
28038562;ALKOR;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;428753;4466135;150;PROGRAMA 4ºESO+EMPRESA
28038598;ALTAMIRA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;432760;4460814;150;PROGRAMA 4ºESO+EMPRESA
28038616;JAIME FERRÁN CLÚA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455798;4473919;150;PROGRAMA 4ºESO+EMPRESA
28038801;MARIA DE MOLINA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;433785;4469968;184;ESCUELA DEPORTIVA: VOLEIBOL
28038801;MARIA DE MOLINA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;433785;4469968;030;PROGRAMA REFUERZA
28038801;MARIA DE MOLINA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;433785;4469968;150;PROGRAMA 4ºESO+EMPRESA
28038801;MARIA DE MOLINA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;433785;4469968;182;ESCUELA DEPORTIVA: TAEKWONDO
28038801;MARIA DE MOLINA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;433785;4469968;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038823;ISAAC NEWTON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;438746;4480509;184;ESCUELA DEPORTIVA: VOLEIBOL
28038823;ISAAC NEWTON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;438746;4480509;150;PROGRAMA 4ºESO+EMPRESA
28038823;ISAAC NEWTON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;438746;4480509;030;PROGRAMA REFUERZA
28038823;ISAAC NEWTON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;438746;4480509;176;ESCUELA DEPORTIVA: HOCKEY
28038835;ISIDRA DE GUZMÁN;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468490;4480403;150;PROGRAMA 4ºESO+EMPRESA
28038835;ISIDRA DE GUZMÁN;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468490;4480403;030;PROGRAMA REFUERZA
28038847;SEVERO OCHOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;444569;4486071;184;ESCUELA DEPORTIVA: VOLEIBOL
28038847;SEVERO OCHOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;444569;4486071;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038847;SEVERO OCHOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;444569;4486071;165;ESCUELA DEPORTIVA: BALONCESTO
28038847;SEVERO OCHOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;444569;4486071;150;PROGRAMA 4ºESO+EMPRESA
28038847;SEVERO OCHOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;444569;4486071;030;PROGRAMA REFUERZA
28038859;PARQUE DE LISBOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;431036;4467006;184;ESCUELA DEPORTIVA: VOLEIBOL
28038859;PARQUE DE LISBOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;431036;4467006;177;ESCUELA DEPORTIVA: JUDO
28038859;PARQUE DE LISBOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;431036;4467006;030;PROGRAMA REFUERZA
28038859;PARQUE DE LISBOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;431036;4467006;165;ESCUELA DEPORTIVA: BALONCESTO
28038859;PARQUE DE LISBOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;431036;4467006;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;186;ESCUELA DEPORTIVA: LUCHA
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;184;ESCUELA DEPORTIVA: VOLEIBOL
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;177;ESCUELA DEPORTIVA: JUDO
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;030;PROGRAMA REFUERZA
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;150;PROGRAMA 4ºESO+EMPRESA
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;165;ESCUELA DEPORTIVA: BALONCESTO
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;168;ESCUELA DEPORTIVA: BALONMANO
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;174;ESCUELA DEPORTIVA: GIMNASIA
28038860;LA SERNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;432507;4460914;179;ESCUELA DEPORTIVA: PATINAJE
28038872;LA FORTUNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433432;4467967;182;ESCUELA DEPORTIVA: TAEKWONDO
28038872;LA FORTUNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433432;4467967;179;ESCUELA DEPORTIVA: PATINAJE
28038872;LA FORTUNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433432;4467967;166;ESCUELA DEPORTIVA: BADMINTON
28038872;LA FORTUNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433432;4467967;150;PROGRAMA 4ºESO+EMPRESA
28038872;LA FORTUNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433432;4467967;030;PROGRAMA REFUERZA
28038872;LA FORTUNA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;433432;4467967;168;ESCUELA DEPORTIVA: BALONMANO
28038884;CLARA CAMPOAMOR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;427507;4464739;184;ESCUELA DEPORTIVA: VOLEIBOL
28038884;CLARA CAMPOAMOR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;427507;4464739;030;PROGRAMA REFUERZA
28038884;CLARA CAMPOAMOR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;427507;4464739;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038884;CLARA CAMPOAMOR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;427507;4464739;165;ESCUELA DEPORTIVA: BALONCESTO
28038884;CLARA CAMPOAMOR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;427507;4464739;150;PROGRAMA 4ºESO+EMPRESA
28038896;VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425918;4464810;184;ESCUELA DEPORTIVA: VOLEIBOL
28038896;VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425918;4464810;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038896;VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425918;4464810;150;PROGRAMA 4ºESO+EMPRESA
28038896;VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425918;4464810;030;PROGRAMA REFUERZA
28038896;VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425918;4464810;165;ESCUELA DEPORTIVA: BALONCESTO
28038896;VELAZQUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425918;4464810;182;ESCUELA DEPORTIVA: TAEKWONDO
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;189;ESCUELA DEPORTIVA: TENIS DE MESA
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;182;ESCUELA DEPORTIVA: TAEKWONDO
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;180;ESCUELA DEPORTIVA: SALVAMENTO Y SOCORRISMO
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;173;ESCUELA DEPORTIVA: FUTBOL SALA
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;165;ESCUELA DEPORTIVA: BALONCESTO
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;168;ESCUELA DEPORTIVA: BALONMANO
28038902;MANUEL ELKIN PATARROYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;435044;4455095;184;ESCUELA DEPORTIVA: VOLEIBOL
28038914;CAMILO JOSE CELA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;430486;4476825;150;PROGRAMA 4ºESO+EMPRESA
28038914;CAMILO JOSE CELA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;430486;4476825;030;PROGRAMA REFUERZA
28038926;VILLA DE VALDEMORO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;441876;4448986;184;ESCUELA DEPORTIVA: VOLEIBOL
28038926;VILLA DE VALDEMORO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;441876;4448986;150;PROGRAMA 4ºESO+EMPRESA
28038926;VILLA DE VALDEMORO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;441876;4448986;173;ESCUELA DEPORTIVA: FUTBOL SALA
28039037;ALPAJES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;449352;4431819;187;ESCUELA DEPORTIVA: PIRAGÜISMO
28039037;ALPAJES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;449352;4431819;173;ESCUELA DEPORTIVA: FUTBOL SALA
