13/05/2020;5;8;8;6;5;5;6;3;6;5
14/05/2020;-;8;9;5;5;4;6;4;6;5
15/05/2020;-;8;9;6;5;5;6;3;6;5
16/05/2020;-;8;8;6;5;5;7;3;5;5
17/05/2020;-;8;9;6;5;5;6;3;5;-
18/05/2020;-;8;9;7;5;5;6;3;6;-
19/05/2020;6;8;9;7;5;5;6;3;6;-
20/05/2020;4;8;9;7;5;6;6;3;5;7
21/05/2020;4;8;9;8;5;6;6;4;5;7
22/05/2020;4;8;9;8;5;5;6;6;5;7
23/05/2020;4;8;9;8;5;5;6;6;5;6
24/05/2020;4;8;9;8;5;5;6;6;5;6
25/05/2020;4;8;9;8;5;5;6;6;5;6
26/05/2020;4;8;8;7;-;5;6;6;5;6
27/05/2020;4;8;8;8;-;5;6;6;5;6
28/05/2020;4;8;9;8;5;5;6;7;5;6
29/05/2020;4;8;9;8;5;-;6;7;5;6
30/05/2020;4;8;9;9;5;-;6;6;4;6
31/05/2020;4;8;9;8;5;-;6;6;4;6
01/06/2020;4;8;9;8;5;-;6;6;4;6
02/06/2020;4;8;9;8;5;-;6;6;5;-
03/06/2020;4;8;9;8;5;6;6;5;6;6
04/06/2020;5;8;9;6;5;5;6;4;6;6
05/06/2020;5;8;9;7;5;5;6;4;6;6
06/06/2020;4;8;9;7;5;5;6;5;6;6
07/06/2020;4;8;9;7;5;5;6;5;6;6
08/06/2020;5;8;9;6;5;5;6;5;6;6
09/06/2020;5;8;9;7;5;5;6;4;6;6
10/06/2020;5;8;9;7;5;5;6;5;6;6
11/06/2020;5;8;9;7;5;5;6;5;6;6
12/06/2020;6;8;9;7;5;5;6;5;6;6
13/06/2020;5;8;9;7;5;5;6;4;6;6
14/06/2020;5;8;9;7;5;5;6;4;6;6
15/06/2020;4;8;9;7;5;6;6;3;6;6
16/06/2020;5;8;9;7;5;6;6;4;6;6
17/06/2020;5;8;9;8;5;6;6;6;6;6
18/06/2020;4;8;9;9;5;6;6;6;5;6
19/06/2020;4;8;9;9;5;6;6;6;5;6
20/06/2020;4;9;9;9;5;6;6;6;5;6
21/06/2020;4;9;9;9;5;6;6;6;5;6
22/06/2020;4;9;9;9;5;6;6;6;6;6
23/06/2020;4;10;9;9;5;6;7;6;6;6
24/06/2020;4;9;9;9;5;6;6;6;6;6
25/06/2020;4;9;9;9;5;6;6;6;6;6
26/06/2020;4;9;9;8;5;6;6;6;6;6
27/06/2020;4;9;9;8;5;6;7;6;6;6
28/06/2020;4;9;9;8;5;6;6;6;6;6
