codigo,via_publica,distrito,wikiDistrito,direccion,coord_x,coord_y,en_funcionamiento,longitud,latitud
FB_900066,ZV,Usera,https://wikidata.org/entity/Q953368,MADRID RIO,441262.8,4470403.3,true,-3.6919842,40.3821496
FB_100011,ZV,Usera,https://wikidata.org/entity/Q953368,PARQUE LINEAL DEL MANZANARES,441540.3,4469406.3,true,-3.6886237,40.3731876
FB_100012,ZV,Usera,https://wikidata.org/entity/Q953368,PARQUE LINEAL DEL MANZANARES,441577.1,4469313.3,true,-3.6881817,40.3723524
FUE_05-13_0000000055,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA RONDA SUR FRENTE No 229 PARQUE DE ENTREVIAS,443551.057,4469368.256,true,-3.6649362,40.3729835
FUE_05-13_0000000056,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AZORIN JUNTO AVENIDA DE LA ALBUFERA,444461.5617,4471407.985,true,-3.6543895,40.3914198
FUE_05-13_0000000057,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A PASEO CENTRAL,444420.8152,4471887.047,true,-3.6549113,40.3957328
FUE_05-13_0000000058,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PUERTO DE BALBARAN JUNTO A PISTAS,444048.3084,4469821.103,true,-3.659119,40.3770965
FUE_05-13_0000000059,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A CALLE RAMON PEREZ DE AYALA,444456.8057,4472292.569,true,-3.6545226,40.3993883
FUE_05-13_0000000060,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE CALLE CAMINO DE VALDERRIBAS,444247.0659,4472082.021,true,-3.6569756,40.3974776
FUE_05-13_0000000061,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A QUIOSCO MIRADOR,444396.0629,4472000.555,true,-3.6552129,40.3967537
FUE_05-13_0000000062,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A PISTAS DEPORTIVAS,444301.0403,4472327.234,true,-3.6563611,40.3996902
FUE_05-13_0000000063,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PUERTO DE BALBARAN JUNTO A PISTAS,443876.5911,4469893.588,true,-3.6611481,40.377738
FUE_05-13_0000000065,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO ENTRE LAS CALLES PIIO FELIPE Y C/ TRAVESIA DE HUMANES,445168.2312,4471994.976,true,-3.6461141,40.3967546
FUE_05-13_0000000066,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE RAMON PEREZ DE AYALA EN PISTA DEPORTIVA,444645.8845,4472301.361,true,-3.6522955,40.3994801
FUE_05-13_0000000067,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO ENTRE LAS CALLES PIO FELIPE Y C/ TRAVESIA DE HUMANES,445102.2575,4472071.854,true,-3.646898,40.3974428
FUE_05-13_0000000068,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AZORIN JUNTO A FUENTES ORNAMENTALES,444445.8645,4471273.924,true,-3.6545628,40.390211
FUE_05-13_0000000070,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE DOLORES FOLGUERAS,444290.5863,4471598.853,true,-3.6564205,40.3931278
FUE_05-13_0000000071,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE PICO DEL ALMANZOR CON CALLE DE LAS MORERAS,443684.3465,4472651.798,false,-3.6636565,40.4025726
FUE_05-13_0000000072,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PLAZA DEL DOCTOR LOZANO,443937.8388,4472793.291,true,-3.6606819,40.4038643
FUE_05-13_0000000073,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES EN ANILLO CICLISTA,445103.0512,4470186.518,false,-3.6467262,40.3804586
FUE_05-13_0000000074,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON RAFAEL ALBERTI,445983.0496,4471608.311,true,-3.6364804,40.3933245
FUE_05-13_0000000075,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES,446193.7102,4471061.254,true,-3.6339521,40.3884099
FUE_05-13_0000000076,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES EN ANILLO CICLISTA,446171.3187,4471094.94,false,-3.6342187,40.3887119
FUE_05-13_0000000077,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE BENAMEJI,443136.24,4469816.7,true,-3.6698622,40.3769951
FUE_05-13_0000000078,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA DE LAS GLORIETAS CON CALLE PADRE LLANOS,444167.4337,4469363.158,true,-3.6576757,40.3729791
FUE_05-13_0000000079,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PLAZA DE LAS REGIONES EN ZONA PAVIMENTADA,443064.5103,4470198.033,true,-3.6707412,40.3804255
FUE_05-13_0000000080,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,BULEVAR PENA GORBEA,443369.9232,4471883.532,true,-3.6672934,40.3956303
FUE_05-13_0000000082,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE GARRRIGUES WALKER,443876.2747,4469002.731,true,-3.6610735,40.3697126
FUE_05-13_0000000083,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/ LAGARTERA. No: 198,443017.5055,4470168.916,true,-3.6712923,40.38016
FUE_05-13_0000000084,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE DE LOS BARROS,443380.5254,4469623.843,true,-3.6669675,40.3752744
FUE_05-13_0000000085,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE POIRONCELLY CON MIGUEL DE LA ROCA,443128.0985,4470396.008,false,-3.6700098,40.3822134
FUE_05-13_0000000086,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PAYASO FOFO (ZONA CANINA),444089.5129,4471316.957,false,-3.658765,40.3905749
FUE_05-13_0000000087,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AMOS ACERO,443457.2529,4471133.967,true,-3.6661978,40.3888837
FUE_05-13_0000000088,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AMOS ACERO,443489.9306,4471123.859,true,-3.6658119,40.3887949
FUE_05-13_0000000090,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"PARQUE C/ TANGER, 2 CV C/GUILLERMO PINGARRON",445017.7221,4470827.569,true,-3.6477868,40.3862279
FUE_05-13_0000000091,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PUERTO DEL MILAGRO,444115.073,4470694.749,true,-3.6584092,40.3849714
FUE_05-13_0000000092,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE ARAGONESES,445387.9364,4470126.469,true,-3.6433651,40.3799363
FUE_05-13_0000000093,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"AVD DE ENTREVIAS, 140",443955.7671,4469789.003,true,-3.6602062,40.3768011
FUE_05-13_0000000098,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AMOS ACERO,443342.2954,4471183.881,true,-3.6675566,40.3893255
FUE_05-13_0000000099,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE SAN CLAUDIO,446226.3236,4471423.987,true,-3.6335985,40.3916798
FUE_05-13_0000000100,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE TORREMOLINOS,445857.6488,4470478.415,true,-3.6378618,40.3831376
FUE_05-13_0000000101,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE VILLALOBOS,444972.1321,4470053.708,true,-3.648257,40.3792535
FUE_05-13_0000000102,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE DIEGO MANCHADO CON PEDRO CALLEJO,444941.2415,4471268.979,true,-3.6487259,40.3901994
FUE_05-13_0000000103,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE EL BOSCO CON CALLE BENJAMIN PALENCIA,445446.3968,4471740.499,true,-3.6428147,40.3944804
FUE_05-13_0000000104,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,TRAVESIA FELIPE DE DIEGO No 18,443956.98,4470029.22,true,-3.6602131,40.3789652
FUE_05-13_0000000106,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA  (ZONA CANINA),443309.798,4470610.278,true,-3.6678884,40.384156
FUE_05-13_0000000107,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA,443322.6327,4470623.848,true,-3.6677385,40.3842791
FUE_05-13_0000000108,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE DE LAS VINAS PLATAFORMA INFERIOR,442976.67,4470955.41,true,-3.6718438,40.3872424
FUE_05-13_0000000109,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE DE PONT DEL MOLLINS CON CALLE DE LA ESCALA,445264.6023,4471484.298,true,-3.6449347,40.3921604
FUE_05-13_0000000110,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO CON RAMON PEREZ DE AYALA,444772.4977,4472453.125,true,-3.6508167,40.4008558
FUE_05-13_0000000111,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO CON RAMON PEREZ DE AYALA  JUNTO A COLEGIO TAJAMAR,444933.2972,4472260.057,true,-3.6489052,40.3991271
FUE_05-13_0000000114,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES,445137.2207,4470041.556,true,-3.6463112,40.3791549
FUE_05-13_0000000115,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE  ASTURIANOS,445566.5749,4470239.068,true,-3.6412705,40.3809624
FUE_05-13_0000000117,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE NOVECENTO (ZONA CANINA),444485.1342,4469778.761,true,-3.6539698,40.3767443
FUE_05-13_0000000118,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE FELIPE DE DIEGO EN PARQUE INTERBLOQUE,444032.0589,4470025.304,true,-3.6593284,40.378935
FUE_05-13_0000000119,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"PARQUE MADRID SUR, PLATAFORMA SUPERIOR",443992.08,4470847.968,true,-3.6598716,40.3863434
FUE_05-13_0000000120,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,BULEVAR PENA GORBEA,443430.9024,4471858.227,true,-3.6665726,40.3954065
FUE_05-13_0000000121,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE DE LA CALLE RAFAELA CON CALLE ALMURADIEL,442949.9487,4470025.754,false,-3.6720753,40.3788657
FUE_05-13_0000000122,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE CONSEJO DE TEVERGA JUNTO A EDIFICIOS,442767.4199,4470592.503,true,-3.6742764,40.3839587
FUE_05-13_0000000124,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA RONDA SUR PARQUE DEL SOTO,442370.9028,4469995.418,true,-3.6788936,40.3785526
FUE_05-13_0000000125,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA RONDA SUR PARQUE DEL SOTO,442514.2078,4469932.081,true,-3.6771998,40.3779919
FUE_05-13_0000000126,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA RONDA SUR JUNTO A VESTUARIOS DEL CAMPO DE FUTBOL.,442948.0544,4469651.32,true,-3.6720642,40.3754924
FUE_05-13_0000000127,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE DE LAS VINAS PLATAFORMA INFERIOR,442946.25,4470880,true,-3.6721954,40.386561
FUE_05-13_0000000131,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,SIERRA CARBONERA No 21,443667.8613,4471583.766,true,-3.6637563,40.3929501
FUE_05-13_0000000132,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,ARROYO OLIVAR 148,444481.9467,4471070.385,true,-3.6541198,40.3883799
FUE_05-13_0000000133,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,MONTE PERDIDO No 143 C/V ARROYO DEL OLIVAR,443786.8283,4471513.67,true,-3.6623484,40.3923266
FUE_05-13_0000000134,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PAYASO FOFO 31 C/V DILIGENCIA FTE GARCIA MIRANDA No 12,443725.0016,4470551.816,true,-3.6629919,40.3836575
FUE_05-13_0000000135,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,MARUJA GARCIA ROMERO FRENTE No 86,444438.44,4472781.92,true,-3.6547818,40.4037955
FUE_05-13_0000000137,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"CALLE G, No 16",446559.3631,4470546.645,true,-3.6296011,40.3837976
FUE_05-13_0000000138,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CONCEJO DE TEVERGA ENTRE No 10 Y 14,442855.3243,4470754.424,true,-3.6732554,40.3854235
FUE_05-13_0000000139,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,VILLALOBOS 63 JUNTO KIOSCO DE LA ONCE,444917.8338,4470308.741,true,-3.6489187,40.3815474
FUE_05-13_0000000140,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PICOS DE EUROPA No 76,444134.6995,4471715.378,true,-3.6582675,40.3941671
FUE_05-13_0000000141,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,SIERRA TOLEDANA No 33,443973.34,4472666.53,true,-3.6602524,40.4027248
FUE_05-13_0000000142,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,GARGANTA DE AISA No 26,444157.8919,4472724.211,true,-3.6580827,40.4032568
FUE_05-13_0000000149,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CONDE RODIRGUEZ SAN PEDRO  No  29,442905.7084,4470717.665,true,-3.6726585,40.3850958
FUE_05-13_0000000150,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PLAZA DEL CINE  S/N,444463.8469,4470079.468,true,-3.6542467,40.3794519
FUE_05-13_0000000151,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PLAZA DE SAN DIEGO,444507.0049,4470657.362,true,-3.6537887,40.3846607
FUE_05-13_0000000152,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AV. SAN DIEGO C/V GARCIA LLAMAS,443336.9114,4471250.454,false,-3.667626,40.3899249
FUE_05-13_0000000153,VP,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/ MARUJA GARCIA ROMERO No 14,444334.78,4472631.59,true,-3.6559902,40.4024343
FUE_05-13_0000000154,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,ESTEBAN CARROS No 80,443966.1129,4468951.394,true,-3.6600108,40.3692561
FAM_02-13_0000000156,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,MAQUINILLA 13,445919.24,4470134.89,true,-3.6371071,40.3800468
FAM_02-13_0000000157,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,SIERRA TOLEDANA 1,443954.18,4472294.92,true,-3.6604455,40.3993758
FAM_02-13_0000000158,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PEDRO LABORDE 31,444973.85,4470869.78,true,-3.6483072,40.3866053
FB_100005,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DEL MANZANAREES,441857.4,4469608.4,true,-3.6849071,40.3750304
FB_100006,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DEL MANZANAREES,441848.9,4469500,true,-3.6849974,40.3740533
FB_100007,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DEL MANZANAREES,441558,4469802.3,true,-3.6884515,40.3767562
FB_100008,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DEL MANZANAREES,441710.2,4470025.1,true,-3.6866791,40.378774
FB_100009,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DEL MANZANAREES,441837.5,4469717.5,true,-3.6851515,40.3760119
FB_100010,ZV,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DEL MANZANAREES,441891,4469346.8,true,-3.6844875,40.3726761
FUE_05-14_0000000047,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,"C/ FUENTE CARRANTONA Y LUIS DE HOYOS SAINZ, 132 POSTERIOR.",446071.8304,4472618.517,false,-3.6355199,40.4024309
FUE_05-14_0000000048,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA LADO DEL COLEGIO.,446068.6824,4472517.152,true,-3.6355484,40.4015174
FUE_05-14_0000000050,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE CORREGIDOR MENDO DE ZUNIGA Y AVENIDA DE LOS VINATEROS,444188.7911,4473494.965,true,-3.6577862,40.4102023
FUE_05-14_0000000051,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE CORREGIDOR MENDO DE ZUNIGA Y AVENIDA DE LOS VINATEROS,444246.0907,4473506.897,true,-3.657112,40.4103136
FUE_05-14_0000000052,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CORREGIDOR MENDO DE ZUNIGA No 24 CON CORREGIDOR DIEGO DE VALDERRABANOS,444107.9625,4473423.553,true,-3.6587325,40.4095535
FUE_05-14_0000000053,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE DEL ALCAMPO AVD DE LOS VINATEROS Y CALLE MACHADO,443890.0915,4473614.429,true,-3.661317,40.4112584
FUE_05-14_0000000054,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE GARCIA TAPIA Y C/ CARMEN AMAYA JUNTO A PISTAS DEPORTIVAS,444319.9203,4473778.62,true,-3.6562656,40.4127664
FUE_05-14_0000000058,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,"ARROYO DE FONTARRON, 437",446065.8868,4471866.538,true,-3.6355262,40.3956562
FUE_05-14_0000000062,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,"PARQUE ARROYO DE FONTARRON, CALLE ARROYO DE FONTARRON CON ENCOMIENDA DE PALACIOS",444990.0266,4472411.213,true,-3.6482498,40.4004925
FUE_05-14_0000000064,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE MARROQUINA Y AVENIDA DE LOS VINATEROS,445001.8635,4473257.304,true,-3.6481835,40.4081154
FUE_05-14_0000000065,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE VANDEL I CALLE LUIS DE HOYOS SAINZ HACIA LA CASETA,445883.3993,4472945.162,true,-3.6377681,40.4053612
FUE_05-14_0000000066,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS,446196.6093,4473384.794,false,-3.6341143,40.409342
FUE_05-14_0000000067,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL,446274.1523,4473488.611,false,-3.6332092,40.4102822
FUE_05-14_0000000069,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,"ARROYO DE FONTARRON, 389",445898.7005,4471789.372,true,-3.6374896,40.3949501
FUE_05-14_0000000070,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,"ARROYO DE FONTARRON, 399",446047.9168,4471761.612,true,-3.635729,40.3947097
FUE_05-14_0000000071,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE VANDEL I CALLE LUIS DE HOYOS SAINZ HACIA FUENTE CARRANTONA,446029.9631,4472825.697,true,-3.6360309,40.4042945
FUE_05-14_0000000072,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE Z AVENIDA DE LOS VINATEROS JUNTO A CASETA,445325.2875,4473485.348,true,-3.6443915,40.4101911
FUE_05-14_0000000073,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN JUNTO A CUNA DE ODONELL,445730.3257,4473621.754,true,-3.6396297,40.4114464
FUE_05-14_0000000075,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN EN PASEO CENTRAL,445716.6906,4473542.84,true,-3.6397837,40.4107346
FUE_05-14_0000000076,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN JUNTO A PASEO CENTRAL.,445725.455,4473482.233,true,-3.6396751,40.4101892
FUE_05-14_0000000077,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN EN PASEO CENTRAL,445744.8946,4473509.376,true,-3.6394485,40.410435
FUE_05-14_0000000078,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN EN PERGOLA,445787.4894,4473523.322,false,-3.6389476,40.4105634
FUE_05-14_0000000080,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,C/ DOCTOR GARCIA TAPIA CON C/  ARROYO BELINCOSO EN PARQUE DE LOS PINOS,444651.7666,4473673.896,false,-3.6523455,40.4118451
FUE_05-14_0000000081,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,ARBORETO DEL CENTRO CULTURAL EL TORITO,445124.7522,4472991.784,true,-3.6467123,40.4057315
FUE_05-14_0000000082,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PLAZA DEL CORREGIDOR ALONSO DE AGUILAR,444143.0061,4473070.746,true,-3.6582885,40.4063776
FUE_05-14_0000000083,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE  MANUEL MARIA DE ARRILLAGA  Y AIII JUNTO A CAMPO DE FUTBOL,443819.8762,4473096.021,true,-3.6620987,40.4065835
FUE_05-14_0000000084,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A O´DONELL. ANILLO CICLISTA.,446712.5462,4473677.688,true,-3.6280584,40.4120138
FUE_05-14_0000000085,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE ALCALDE JESUS PEREZ QUIJANO,446721.1475,4472256.349,true,-3.6278381,40.39921
FUE_05-14_0000000087,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA JUNTO A BAR,445902.6114,4472374.468,true,-3.6374932,40.4002213
FUE_05-14_0000000090,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE  MARTALA CALLE MOLINA DE SEGURA,445778.0333,4473303.398,true,-3.6390404,40.4085816
FUE_05-14_0000000091,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE  MARTALA CALLE MOLINA DE SEGURA,445851.2808,4473108.671,true,-3.6381605,40.4068321
FUE_05-14_0000000092,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE VANDEL II CALLE LUIS DE HOYOS SAINZ ESQUINA FUENTE CARRANTONA,446264.9385,4472778.557,true,-3.6332578,40.4038851
FUE_05-14_0000000093,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,"CORREGIDOR DIEGO DE VALDERRABANO, 1",443806.754,4473185.467,true,-3.6622613,40.4073885
FUE_05-14_0000000094,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE DE LITUANIA,443924.5914,4473459.024,true,-3.6608967,40.4098607
FUE_05-14_0000000095,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,HACIENDA DE PAVONES PARQUE ANFEVI JUNTO A PISTA DE PATINAJE.,445609.5952,4472662.866,true,-3.6409706,40.4028003
FUE_05-14_0000000096,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,FELIX RODRIGUEZ DE LA FUENTE 67,444100.5382,4474036.458,true,-3.6588738,40.4150745
FUE_05-14_0000000097,VP,Moratalaz,https://wikidata.org/entity/Q2076109,ENCOMIENDA DE PALACIOS No 190,445477.97,4472245.93,true,-3.642486,40.3990357
FUE_05-14_0000000098,VP,Moratalaz,https://wikidata.org/entity/Q2076109,AV. DR. GARCIA TAPIA No 80 O No 88.,444666.78,4473703.13,true,-3.6521711,40.4121095
FUE_05-14_0000000099,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,C/ FUENTE CARRANTONA 4,445857.8,4472120.81,true,-3.6379997,40.3979333
FUE_05-14_0000000100,VP,Moratalaz,https://wikidata.org/entity/Q2076109,PLAZA DEL ENCUENTRO No 2,444719.82,4472941.24,true,-3.6514798,40.4052494
FUE_05-14_0000000101,VP,Moratalaz,https://wikidata.org/entity/Q2076109,CORREGIDOR JOSE DE PASAMONTE No 15,444946.69,4473506.68,true,-3.6488552,40.4103583
FUE_05-14_0000000102,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CORREGIDOR DIEGO CABEZA DE VACA No 2,444327.3,4473416.91,true,-3.656147,40.4095084
FUE_05-14_0000000103,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,LUIS DE HOYOS SAINZ No 170,446622.96,4472779.6,true,-3.629039,40.4039175
FUE_05-14_0000000104,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,AV. MORATALAZ No 91,444373.33,4473031.85,true,-3.6555709,40.4060426
FB_000068,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CUNA VERDE DE O'DONELL Y FUENTE CARRANTONA,445347.0046,4473638.797,true,-3.6441488,40.4115749
FB_000069,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CUNA VERDE DE O'DONELL Y FUENTE CARRANTONA,445686.2691,4473862.075,true,-3.6401694,40.4136085
FB_000070,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CUNA VERDE DE O'DONELL Y FUENTE CARRANTONA,446058.6918,4473649.533,true,-3.6357621,40.411718
FB_000071,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CUNA VERDE DE O'DONELL Y FUENTE CARRANTONA,446184.6355,4473754.611,true,-3.6342866,40.4126728
FB_000072,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CUNA VERDE DE O'DONELL Y FUENTE CARRANTONA,446242.5931,4473840.891,true,-3.633611,40.4134538
FB_000073,ZV,Moratalaz,https://wikidata.org/entity/Q2076109,CUNA VERDE DE O'DONELL Y FUENTE CARRANTONA,446277.506,4473935.887,true,-3.6332074,40.4143118
