NumeroLineaUsuario,wikidata:NumeroLineaUsuario,Sentido,Denominacion,wikidata:Denominacion,CodigoMunicipio,Municipio,wikidata:Municipio,CoronaTarifaria,Direccion,LongitudTramoAnterior,VelocidadTramoAnterior
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Chueca,https://www.wikidata.org/wiki/Q3676061,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Chueca N 7,712.497,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Chueca,https://www.wikidata.org/wiki/Q3676061,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Chueca N 7,463.803,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Gran Via,https://www.wikidata.org/wiki/Q2729745,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle   Gran Via N 23,469.881,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Gran Via,https://www.wikidata.org/wiki/Q2729745,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle   Gran Via N 23,342.979,23.38
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Delicias,https://www.wikidata.org/wiki/Q3306947,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de las Delicias N 60,738.111558332,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Delicias,https://www.wikidata.org/wiki/Q3306947,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de las Delicias N 60,539.501809962922,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Palos de la Frontera,https://www.wikidata.org/wiki/Q2481204,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Palos de la Frontera N 33,532.812252203822,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Palos de la Frontera,https://www.wikidata.org/wiki/Q2481204,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Palos de la Frontera N 33,772.840831891391,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Acacias / Embajadores,https://www.wikidata.org/wiki/Q2305840,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Embajadores N 10,779.545767460873,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Acacias / Embajadores,https://www.wikidata.org/wiki/Q2305840,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Embajadores N 10,460.11580961564,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Sol,https://www.wikidata.org/wiki/Q1766008,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Puerta del Sol N 6,952.862648622358,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Sol,https://www.wikidata.org/wiki/Q1766008,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Puerta del Sol N 6,450.649221475184,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Callao,https://www.wikidata.org/wiki/Q2055072,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Callao N 3,450.74735397638,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Callao,https://www.wikidata.org/wiki/Q2055072,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Callao N 3,567.048156411944,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Ventura Rodriguez,https://www.wikidata.org/wiki/Q2378663,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Princesa N 22,461.140040132393,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Ventura Rodriguez,https://www.wikidata.org/wiki/Q2378663,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Princesa N 22,459.936210904174,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Legazpi,https://www.wikidata.org/wiki/Q2056839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Legazpi N 2B,1065.5137,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Legazpi,https://www.wikidata.org/wiki/Q2056839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Legazpi N 2B,738.235711858957,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Moncloa,https://www.wikidata.org/wiki/Q2449141,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Moncloa N 1,632.8537,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Moncloa,https://www.wikidata.org/wiki/Q2449141,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Moncloa N 1,0.1,0.1
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Argüelles,https://www.wikidata.org/wiki/Q1890537,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alberto Aguilera N 72,0.1,0.1
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Argüelles,https://www.wikidata.org/wiki/Q1890537,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alberto Aguilera N 72,814.9617,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Bilbao,https://www.wikidata.org/wiki/Q2479784,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Sagasta N 5,389.764444498609,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Bilbao,https://www.wikidata.org/wiki/Q2479784,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Sagasta N 5,446.02,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Alonso Martinez,https://www.wikidata.org/wiki/Q2481198,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Alonso Martinez N 4,446.976218515561,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Alonso Martinez,https://www.wikidata.org/wiki/Q2481198,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Alonso Martinez N 4,368.236,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Serrano,https://www.wikidata.org/wiki/Q2481179,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Goya N 19,497.659,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Serrano,https://www.wikidata.org/wiki/Q2481179,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Goya N 19,362.515,22.42
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Opera,https://www.wikidata.org/wiki/Q2736048,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Isabel II N 9,505.944,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Opera,https://www.wikidata.org/wiki/Q2736048,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Isabel II N 9,429.916,24.22
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Buenos Aires,https://www.wikidata.org/wiki/Q2479851,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 179,557.872010656952,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Buenos Aires,https://www.wikidata.org/wiki/Q2479851,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 179,652.304820886954,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Miguel Hernandez,https://www.wikidata.org/wiki/Q2479837,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Leon Felipe N 4A,627.765533978312,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Miguel Hernandez,https://www.wikidata.org/wiki/Q2479837,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Leon Felipe N 4A,1343.05274455404,22.96
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Noviciado,https://www.wikidata.org/wiki/Q19951196,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Bernardo N 49,401.712,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Noviciado,https://www.wikidata.org/wiki/Q19951196,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Bernardo N 49,626.276,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,San Bernardo,https://www.wikidata.org/wiki/Q2055810,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Bernardo N 94,627.705,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,San Bernardo,https://www.wikidata.org/wiki/Q2055810,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Bernardo N 94,297.348,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Canal,https://www.wikidata.org/wiki/Q2479455,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 40,706.852,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Canal,https://www.wikidata.org/wiki/Q2479455,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 40,748.109,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Ventas,https://www.wikidata.org/wiki/Q2014690,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 204,1275.527,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Ventas,https://www.wikidata.org/wiki/Q2014690,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 204,628.374,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Manuel Becerra,https://www.wikidata.org/wiki/Q2056869,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Manuel Becerra N 1,627.83,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Manuel Becerra,https://www.wikidata.org/wiki/Q2056869,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Manuel Becerra N 1,629.646,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Principe de Vergara,https://www.wikidata.org/wiki/Q582040,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 123,407.951,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Principe de Vergara,https://www.wikidata.org/wiki/Q582040,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 123,542.249,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Retiro,https://www.wikidata.org/wiki/Q2056874,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 81,543.72,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Retiro,https://www.wikidata.org/wiki/Q2056874,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 81,747.165,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Sol,https://www.wikidata.org/wiki/Q1766008,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Puerta del Sol N 6,339.782,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Sol,https://www.wikidata.org/wiki/Q1766008,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Puerta del Sol N 6,501.307,24.22
Ramal,https://www.wikidata.org/wiki/Q1496137,1,Principe Pio,https://www.wikidata.org/wiki/Q2527066,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Florida N 2,994.453,19.001
Ramal,https://www.wikidata.org/wiki/Q1496137,2,Principe Pio,https://www.wikidata.org/wiki/Q2527066,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Florida N 2,0.1,0.1
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Plaza de Castilla,https://www.wikidata.org/wiki/Q2463399,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 189,512.648642178941,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Plaza de Castilla,https://www.wikidata.org/wiki/Q2463399,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 189,1190.463,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Valdeacederas,https://www.wikidata.org/wiki/Q2055837,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 332,562.896386764196,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Valdeacederas,https://www.wikidata.org/wiki/Q2055837,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 332,514.395281290021,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Estrecho,https://www.wikidata.org/wiki/Q2055525,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 191,537.544843317246,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Estrecho,https://www.wikidata.org/wiki/Q2055525,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 191,755.642790028494,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Cuatro Caminos,https://www.wikidata.org/wiki/Q2420839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Cuatro Caminos N 2,508.845996173937,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Cuatro Caminos,https://www.wikidata.org/wiki/Q2420839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Cuatro Caminos N 2,448.179819419585,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Rios Rosas,https://www.wikidata.org/wiki/Q2479349,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Rios Rosas N 22,745.688417126245,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Rios Rosas,https://www.wikidata.org/wiki/Q2479349,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Rios Rosas N 22,510.403207934831,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Bilbao,https://www.wikidata.org/wiki/Q2479784,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Sagasta N 2,715.985986487508,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Bilbao,https://www.wikidata.org/wiki/Q2479784,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Sagasta N 2,463.782249025705,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Tribunal,https://www.wikidata.org/wiki/Q2479844,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Fuencarral N 81,459.654038249673,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Tribunal,https://www.wikidata.org/wiki/Q2479844,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Fuencarral N 81,710.625568014354,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Gran Via,https://www.wikidata.org/wiki/Q2729745,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle   Gran Via N 23,712.569829882504,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Gran Via,https://www.wikidata.org/wiki/Q2729745,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle   Gran Via N 23,340.243529150148,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Sol,https://www.wikidata.org/wiki/Q1766008,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Puerta del Sol N 6,331.172249805635,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Sol,https://www.wikidata.org/wiki/Q1766008,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Puerta del Sol N 6,655.299125693662,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Tirso de Molina,https://www.wikidata.org/wiki/Q2474438,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Tirso de Molina N 7,655.275158437598,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Tirso de Molina,https://www.wikidata.org/wiki/Q2474438,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Tirso de Molina N 7,502.131526121804,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Anton Martin,https://www.wikidata.org/wiki/Q2473940,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Atocha N 50,505.299443064092,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Anton Martin,https://www.wikidata.org/wiki/Q2473940,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Atocha N 50,674.97041171307,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Estacion del Arte,https://www.wikidata.org/wiki/Q2016175,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Emperador Carlos V N 11,674.9789044664,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Estacion del Arte,https://www.wikidata.org/wiki/Q2016175,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Emperador Carlos V N 11,308.423956010122,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Atocha Renfe,https://www.wikidata.org/wiki/Q9161733,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Ciudad de Barcelona N 2B,308.981287298045,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Atocha Renfe,https://www.wikidata.org/wiki/Q9161733,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Ciudad de Barcelona N 2B,702.786949584886,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Menendez Pelayo,https://www.wikidata.org/wiki/Q2479001,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Ciudad de Barcelona N 23,701.876867823958,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Menendez Pelayo,https://www.wikidata.org/wiki/Q2479001,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Ciudad de Barcelona N 23,538.623069832559,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Pacifico,https://www.wikidata.org/wiki/Q2479769,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Ciudad de Barcelona N 79,539.783078267116,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Pacifico,https://www.wikidata.org/wiki/Q2479769,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Ciudad de Barcelona N 79,713.31948755965,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Puente de Vallecas,https://www.wikidata.org/wiki/Q2479039,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 1,712.551579746634,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Puente de Vallecas,https://www.wikidata.org/wiki/Q2479039,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 1,471.115883324982,22.96
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Estacion de Plaza de Espana (Metro de Madrid),https://www.wikidata.org/wiki/Q776249,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de los Reyes N 10,665.824018664706,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Estacion de Plaza de Espana (Metro de Madrid),https://www.wikidata.org/wiki/Q776249,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de los Reyes N 10,937.473,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Principe Pio,https://www.wikidata.org/wiki/Q2527066,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Florida N 2,907.874145680392,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Principe Pio,https://www.wikidata.org/wiki/Q2527066,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Florida N 2,1538.79,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Lago,https://www.wikidata.org/wiki/Q1902898,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Ronda del Lago N 3,1766.07477408003,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Lago,https://www.wikidata.org/wiki/Q1902898,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Ronda del Lago N 3,1920.437,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Batan,https://www.wikidata.org/wiki/Q2059269,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Venta N 1,1918.45850846236,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Batan,https://www.wikidata.org/wiki/Q2059269,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Venta N 1,928.354,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Casa de Campo,https://www.wikidata.org/wiki/Q568579,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Venta N SN,921.38581770468,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Casa de Campo,https://www.wikidata.org/wiki/Q568579,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Venta N SN,1304.781,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Colonia Jardin,https://www.wikidata.org/wiki/Q2060520,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Arenas de San Pedro N 2,1310.47638421292,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Colonia Jardin,https://www.wikidata.org/wiki/Q2060520,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Arenas de San Pedro N 2,1719.862,31.12
Madrid Metro Line 11,https://www.wikidata.org/wiki/Q608251,1,Plaza Eliptica,https://www.wikidata.org/wiki/Q782113,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Fernandez Ladreda N 2,0.1,0.1
Madrid Metro Line 11,https://www.wikidata.org/wiki/Q608251,2,Plaza Eliptica,https://www.wikidata.org/wiki/Q782113,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Fernandez Ladreda N 2,900.485,26.52
Madrid Metro Line 11,https://www.wikidata.org/wiki/Q608251,1,Abrantes,https://www.wikidata.org/wiki/Q2484433,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Abrantes N 77,899.641,26.52
Madrid Metro Line 11,https://www.wikidata.org/wiki/Q608251,2,Abrantes,https://www.wikidata.org/wiki/Q2484433,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Abrantes N 77,783.074,26.52
Madrid Metro Line 11,https://www.wikidata.org/wiki/Q608251,1,Pan Bendito,https://www.wikidata.org/wiki/Q2482414,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Abrantes N 289,783.737,26.52
Madrid Metro Line 11,https://www.wikidata.org/wiki/Q608251,2,Pan Bendito,https://www.wikidata.org/wiki/Q2482414,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Abrantes N 289,587.013,26.52
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Nuevos Ministerios Station,https://www.wikidata.org/wiki/Q2705508,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Raimundo Fernandez Villaverde N 67,792.146023988993,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Nuevos Ministerios Station,https://www.wikidata.org/wiki/Q2705508,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Raimundo Fernandez Villaverde N 67,869.352,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Gregorio Maranon,https://www.wikidata.org/wiki/Q2056442,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Miguel angel N 29,869.126023533196,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Gregorio Maranon,https://www.wikidata.org/wiki/Q2056442,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Miguel angel N 29,1137.306,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Alonso Martinez,https://www.wikidata.org/wiki/Q2481198,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Manuel Gonzalez Longoria N 14,1141.36249995216,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Alonso Martinez,https://www.wikidata.org/wiki/Q2481198,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Manuel Gonzalez Longoria N 14,596.593,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Tribunal,https://www.wikidata.org/wiki/Q2479844,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Palma N 5,598.979563355943,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Tribunal,https://www.wikidata.org/wiki/Q2479844,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de la Palma N 5,665.992,31.12
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Barrio del Pilar,https://www.wikidata.org/wiki/Q2463533,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ginzo de Limia N 22,966.563,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Barrio del Pilar,https://www.wikidata.org/wiki/Q2463533,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ginzo de Limia N 22,1029.825,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Ventilla,https://www.wikidata.org/wiki/Q3192875,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Asturias N 39,1027.091,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Ventilla,https://www.wikidata.org/wiki/Q3192875,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Asturias N 39,882.344,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Plaza de Castilla,https://www.wikidata.org/wiki/Q2463399,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 189,874.877,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Plaza de Castilla,https://www.wikidata.org/wiki/Q2463399,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 189,614.556,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Duque de Pastrana,https://www.wikidata.org/wiki/Q927753,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Mateo Inurria N 41,617.12,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Duque de Pastrana,https://www.wikidata.org/wiki/Q927753,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Mateo Inurria N 41,743.838,26.81
